dda_agent_name,game_id,survival_time_steps,total_kills,avg_health_percent,health_std,min_health,time_in_flow_zone_percent,time_in_danger_zone_percent,time_in_safety_zone_percent,near_death_count,near_death_time_percent,action_do_nothing_count,action_slightly_easier_count,action_much_easier_count,action_slightly_harder_count,action_much_harder_count,action_oscillations
RL_backup_best_dda_model,69,4500,24,92.0,25.08651696296904,0.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,70,5100,28,90.88235294117646,26.69188542244336,-5.0,5.88235294117647,5.88235294117647,88.23529411764706,1,5.88235294117647,0,0,0,0,0,0
RL_backup_best_dda_model,71,7800,47,68.26923076923077,26.346153846153843,-5.0,34.61538461538461,7.6923076923076925,57.692307692307686,1,3.8461538461538463,0,0,0,0,0,0
RL_backup_best_dda_model,72,4500,24,82.33333333333333,24.689178916188272,-5.0,6.666666666666667,6.666666666666667,86.66666666666667,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,73,6600,40,72.72727272727273,27.16645963178897,0.0,40.909090909090914,9.090909090909092,50.0,1,4.545454545454546,0,0,0,0,0,0
RL_backup_best_dda_model,74,3300,17,85.45454545454545,32.01239429392547,0.0,9.090909090909092,9.090909090909092,81.81818181818183,1,9.090909090909092,0,0,0,0,0,0
RL_backup_best_dda_model,75,6000,35,93.0,23.043437243605826,0.0,5.0,5.0,90.0,1,5.0,0,0,0,0,0,0
RL_backup_best_dda_model,76,5100,29,87.6470588235294,27.392444592647177,-15.0,5.88235294117647,5.88235294117647,88.23529411764706,1,5.88235294117647,0,0,0,0,0,0
RL_backup_best_dda_model,77,4800,28,91.25,26.25,-5.0,6.25,6.25,87.5,1,6.25,0,0,0,0,0,0
RL_backup_best_dda_model,78,4500,24,93.0,26.19160170741759,-5.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,79,4500,24,93.33333333333333,24.94438257849294,0.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,80,4200,23,90.0,25.911938781738648,0.0,0.0,7.142857142857142,92.85714285714286,1,7.142857142857142,0,0,0,0,0,0
RL_backup_best_dda_model,81,4500,27,86.0,29.619813188697417,0.0,13.333333333333334,6.666666666666667,80.0,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,82,1500,7,64.0,44.54211490264017,0.0,0.0,40.0,60.0,1,20.0,0,0,0,0,0,0
RL_backup_best_dda_model,83,4500,26,89.33333333333333,26.948510575210314,-10.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,84,4800,27,88.75,29.973947020704497,0.0,0.0,12.5,87.5,1,6.25,0,0,1,0,0,0
RL_backup_best_dda_model,85,4800,26,91.25,25.464435984329203,0.0,6.25,6.25,87.5,1,6.25,0,0,0,0,1,0
RL_backup_best_dda_model,86,4200,23,92.14285714285714,28.3293314500742,-10.0,0.0,7.142857142857142,92.85714285714286,1,7.142857142857142,0,0,0,0,0,0
RL_backup_best_dda_model,87,4800,28,87.8125,29.525875833749623,-5.0,6.25,6.25,87.5,1,6.25,0,0,0,0,0,0
RL_backup_best_dda_model,88,5700,33,78.94736842105263,19.972279958958186,0.0,0.0,5.263157894736842,94.73684210526315,1,5.263157894736842,0,0,0,0,0,0
RL_backup_best_dda_model,89,5400,30,85.55555555555556,29.101779674908435,0.0,16.666666666666664,5.555555555555555,77.77777777777779,1,5.555555555555555,0,0,0,0,0,0
RL_backup_best_dda_model,90,4500,25,89.33333333333333,28.158282775923833,0.0,6.666666666666667,6.666666666666667,86.66666666666667,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,91,5700,34,91.3157894736842,24.80673217533572,-5.0,5.263157894736842,5.263157894736842,89.47368421052632,1,5.263157894736842,0,0,0,0,1,0
RL_backup_best_dda_model,92,4200,25,89.28571428571429,28.589280137413574,-5.0,7.142857142857142,7.142857142857142,85.71428571428571,1,7.142857142857142,0,0,0,0,0,0
RL_backup_best_dda_model,93,4800,27,93.125,25.36452985962878,-5.0,0.0,6.25,93.75,1,6.25,0,0,0,0,0,0
RL_backup_best_dda_model,94,4200,24,69.64285714285714,27.416384941587506,0.0,50.0,7.142857142857142,42.857142857142854,1,7.142857142857142,0,0,0,0,0,0
RL_backup_best_dda_model,95,4500,26,87.33333333333333,26.00427315312278,-5.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,96,5400,29,86.11111111111111,28.701314117976644,-15.0,11.11111111111111,5.555555555555555,83.33333333333334,1,5.555555555555555,0,0,0,0,0,0
RL_backup_best_dda_model,97,4800,26,88.75,27.35758578529911,0.0,6.25,6.25,87.5,1,6.25,0,1,0,0,0,0
RL_backup_best_dda_model,98,4200,23,87.5,26.90923898695656,-5.0,0.0,7.142857142857142,92.85714285714286,1,7.142857142857142,0,0,0,0,0,0
RL_backup_best_dda_model,99,4500,27,93.33333333333333,24.94438257849294,0.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_backup_best_dda_model,100,3000,16,89.0,33.0,-10.0,0.0,10.0,90.0,1,10.0,0,0,0,0,1,0
RL_best_dda_model_1,1,9000,52,95.16666666666667,19.169564998252365,-5.0,0.0,3.3333333333333335,96.66666666666667,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,2,12000,70,93.0,20.760539492026695,0.0,7.5,2.5,90.0,1,2.5,0,0,0,1,0,0
RL_best_dda_model_1,3,9600,57,91.5625,19.583056292366624,0.0,3.125,3.125,93.75,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,4,900,5,60.0,43.20493798938573,0.0,0.0,33.33333333333333,66.66666666666666,1,33.33333333333333,0,0,0,0,0,0
RL_best_dda_model_1,5,11400,68,82.23684210526316,30.298891946498564,0.0,18.421052631578945,7.894736842105263,73.68421052631578,1,5.263157894736842,0,0,0,0,0,0
RL_best_dda_model_1,6,9000,53,86.0,19.974984355438178,-5.0,3.3333333333333335,3.3333333333333335,93.33333333333333,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,7,4500,27,93.33333333333333,24.94438257849294,0.0,0.0,6.666666666666667,93.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_best_dda_model_1,8,10200,61,97.05882352941177,16.89577248981773,0.0,0.0,2.941176470588235,97.05882352941177,1,2.941176470588235,0,0,0,0,0,0
RL_best_dda_model_1,9,10500,62,84.85714285714286,27.709867099895618,0.0,20.0,2.857142857142857,77.14285714285715,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,10,7500,44,94.6,22.712111306525426,-15.0,0.0,4.0,96.0,1,4.0,0,0,0,0,0,0
RL_best_dda_model_1,11,7200,40,84.58333333333333,31.587071018939945,-15.0,12.5,8.333333333333332,79.16666666666666,1,4.166666666666666,0,0,0,0,0,0
RL_best_dda_model_1,12,9600,55,94.6875,20.914166102190162,0.0,3.125,3.125,93.75,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,13,9600,56,61.5625,38.2311534451944,-5.0,25.0,28.125,46.875,1,28.125,0,0,0,0,0,0
RL_best_dda_model_1,14,9000,54,86.66666666666667,29.702225879927287,-10.0,13.333333333333334,3.3333333333333335,83.33333333333334,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,15,10500,62,95.14285714285714,18.573626243594294,0.0,2.857142857142857,2.857142857142857,94.28571428571428,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,16,7800,44,65.76923076923077,43.86807818931288,-10.0,3.8461538461538463,34.61538461538461,61.53846153846154,1,34.61538461538461,0,0,0,0,0,0
RL_best_dda_model_1,17,7200,41,81.25,27.773263522075805,-15.0,33.33333333333333,4.166666666666666,62.5,1,4.166666666666666,0,0,0,0,0,0
RL_best_dda_model_1,18,12000,70,82.875,25.320137736592194,0.0,30.0,5.0,65.0,1,5.0,0,0,0,1,0,0
RL_best_dda_model_1,19,10800,64,97.22222222222223,16.433554953054486,0.0,0.0,2.7777777777777777,97.22222222222221,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,20,10800,63,88.88888888888889,18.525924445036743,0.0,2.7777777777777777,2.7777777777777777,94.44444444444444,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,21,12300,75,81.58536585365853,21.254526760033507,-5.0,29.268292682926827,2.4390243902439024,68.29268292682927,1,2.4390243902439024,0,0,0,0,0,0
RL_best_dda_model_1,22,15900,99,75.94339622641509,30.669519681961926,0.0,22.641509433962266,13.20754716981132,64.15094339622641,1,3.7735849056603774,0,0,0,0,0,0
RL_best_dda_model_1,23,10800,65,80.13888888888889,22.95787540714246,-5.0,36.11111111111111,2.7777777777777777,61.111111111111114,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,24,13800,86,87.06521739130434,22.44742860640607,-10.0,23.91304347826087,2.1739130434782608,73.91304347826086,1,2.1739130434782608,0,0,0,0,0,0
RL_best_dda_model_1,25,7500,43,91.6,21.941741043043965,-5.0,4.0,4.0,92.0,1,4.0,0,0,0,0,0,0
RL_best_dda_model_1,26,6900,40,90.43478260869566,25.618991065489105,0.0,8.695652173913043,4.3478260869565215,86.95652173913044,1,4.3478260869565215,0,0,0,0,0,0
RL_best_dda_model_1,27,10500,62,80.0,23.904572186687872,0.0,42.857142857142854,2.857142857142857,54.285714285714285,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,28,7200,40,91.875,27.188098652412847,-10.0,0.0,8.333333333333332,91.66666666666666,1,8.333333333333332,0,0,0,0,0,0
RL_best_dda_model_1,29,11100,65,88.10810810810811,19.14917792856038,-10.0,2.7027027027027026,2.7027027027027026,94.5945945945946,1,2.7027027027027026,0,0,0,1,0,0
RL_best_dda_model_1,30,12300,74,95.73170731707317,16.062415440026296,0.0,0.0,2.4390243902439024,97.5609756097561,1,2.4390243902439024,0,0,0,0,0,0
RL_best_dda_model_1,31,10800,64,85.27777777777777,19.928498732428267,0.0,2.7777777777777777,2.7777777777777777,94.44444444444444,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,32,9000,52,80.33333333333333,30.35713352007326,-15.0,30.0,6.666666666666667,63.33333333333333,1,6.666666666666667,0,0,0,0,0,0
RL_best_dda_model_1,33,9600,57,95.78125,17.98911888997068,0.0,3.125,3.125,93.75,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,34,7500,45,92.0,21.908902300206645,-10.0,4.0,4.0,92.0,1,4.0,0,0,0,1,0,0
RL_best_dda_model_1,35,8400,51,78.21428571428571,27.781490681563433,0.0,17.857142857142858,7.142857142857142,75.0,1,3.571428571428571,0,0,0,0,0,0
RL_best_dda_model_1,36,9900,57,84.24242424242425,25.705830376301208,-5.0,27.27272727272727,6.0606060606060606,66.66666666666666,1,6.0606060606060606,0,0,0,0,0,0
RL_best_dda_model_1,37,10500,62,72.0,21.487537916529334,-10.0,74.28571428571429,5.714285714285714,20.0,1,5.714285714285714,0,0,0,0,0,0
RL_best_dda_model_1,38,12000,73,92.75,19.233759382918358,-10.0,10.0,2.5,87.5,1,2.5,0,0,0,0,0,0
RL_best_dda_model_1,39,6900,38,93.04347826086956,23.30045392517263,0.0,4.3478260869565215,4.3478260869565215,91.30434782608695,1,4.3478260869565215,0,0,0,0,0,0
RL_best_dda_model_1,40,7800,45,90.76923076923077,24.482816096676228,-10.0,7.6923076923076925,3.8461538461538463,88.46153846153845,1,3.8461538461538463,0,0,0,0,0,0
RL_best_dda_model_1,41,10500,62,89.57142857142857,18.94998788433192,-10.0,2.857142857142857,2.857142857142857,94.28571428571428,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,42,11700,69,94.87179487179488,15.992272953346335,0.0,0.0,2.564102564102564,97.43589743589743,1,2.564102564102564,0,0,0,0,0,0
RL_best_dda_model_1,43,8100,48,89.62962962962963,25.015770060397454,-10.0,11.11111111111111,3.7037037037037033,85.18518518518519,1,3.7037037037037033,0,0,0,0,0,0
RL_best_dda_model_1,44,10800,64,67.91666666666667,31.010190977232703,-5.0,50.0,5.555555555555555,44.44444444444444,2,5.555555555555555,0,0,0,0,0,0
RL_best_dda_model_1,45,9600,56,53.59375,22.158321482853793,-10.0,84.375,6.25,9.375,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,46,10500,63,56.285714285714285,45.04510211432311,0.0,0.0,48.57142857142857,51.42857142857142,1,45.714285714285715,0,0,0,0,0,0
RL_best_dda_model_1,47,11700,68,80.76923076923077,23.76537185503909,-5.0,25.64102564102564,2.564102564102564,71.7948717948718,1,2.564102564102564,0,0,0,0,0,0
RL_best_dda_model_1,48,10200,61,64.11764705882354,34.07324697133442,0.0,38.23529411764706,17.647058823529413,44.11764705882353,1,2.941176470588235,0,0,0,0,0,0
RL_best_dda_model_1,49,11100,64,95.13513513513513,21.16494062047482,-15.0,2.7027027027027026,2.7027027027027026,94.5945945945946,1,2.7027027027027026,0,0,0,0,0,0
RL_best_dda_model_1,50,9300,55,90.64516129032258,19.82756046532814,0.0,3.225806451612903,3.225806451612903,93.54838709677419,1,3.225806451612903,0,0,0,1,0,0
RL_best_dda_model_1,51,10800,64,94.44444444444444,19.782770905294285,0.0,2.7777777777777777,2.7777777777777777,94.44444444444444,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,52,8100,45,93.33333333333333,23.72684056006958,0.0,0.0,7.4074074074074066,92.5925925925926,1,3.7037037037037033,0,0,0,0,0,0
RL_best_dda_model_1,53,8400,48,96.42857142857143,18.557687223952257,0.0,0.0,3.571428571428571,96.42857142857143,1,3.571428571428571,0,0,0,0,0,0
RL_best_dda_model_1,54,600,3,32.5,37.5,-5.0,50.0,50.0,0.0,1,50.0,0,0,0,0,0,0
RL_best_dda_model_1,55,12300,74,95.48780487804878,19.840979951235827,-25.0,0.0,2.4390243902439024,97.5609756097561,1,2.4390243902439024,0,0,0,0,0,0
RL_best_dda_model_1,56,9600,56,95.625,17.622340224839604,0.0,0.0,3.125,96.875,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,57,12600,76,84.28571428571429,24.508779490395753,-5.0,26.190476190476193,2.380952380952381,71.42857142857143,1,2.380952380952381,0,0,0,0,0,0
RL_best_dda_model_1,58,9300,55,92.58064516129032,23.516328155270063,-5.0,6.451612903225806,3.225806451612903,90.32258064516128,1,3.225806451612903,0,0,0,0,0,0
RL_best_dda_model_1,59,12300,76,60.36585365853659,28.46457455784421,-10.0,48.78048780487805,12.195121951219512,39.02439024390244,1,2.4390243902439024,0,0,0,0,0,0
RL_best_dda_model_1,60,11100,65,88.37837837837837,22.542873688310017,0.0,16.216216216216218,2.7027027027027026,81.08108108108108,1,2.7027027027027026,0,0,0,1,0,0
RL_best_dda_model_1,61,8100,46,96.29629629629629,18.885257457751056,0.0,0.0,3.7037037037037033,96.29629629629629,1,3.7037037037037033,0,0,0,0,0,0
RL_best_dda_model_1,62,7800,44,95.38461538461539,19.161413395509463,0.0,0.0,3.8461538461538463,96.15384615384616,1,3.8461538461538463,0,0,0,0,0,0
RL_best_dda_model_1,63,8400,50,90.53571428571429,24.797007513662876,0.0,10.714285714285714,3.571428571428571,85.71428571428571,1,3.571428571428571,0,0,0,0,0,0
RL_best_dda_model_1,64,10500,62,83.42857142857143,23.8079047068534,0.0,34.285714285714285,5.714285714285714,60.0,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,65,12000,74,85.125,29.357441560871752,0.0,15.0,5.0,80.0,1,2.5,0,0,0,1,0,0
RL_best_dda_model_1,66,9900,58,92.42424242424242,17.969722520294575,-5.0,0.0,3.0303030303030303,96.96969696969697,1,3.0303030303030303,0,0,0,0,0,0
RL_best_dda_model_1,67,11400,67,95.78947368421052,19.143719452077065,-10.0,2.631578947368421,2.631578947368421,94.73684210526315,1,2.631578947368421,0,0,0,0,0,0
RL_best_dda_model_1,68,7500,43,96.0,19.595917942265423,0.0,0.0,4.0,96.0,1,4.0,0,0,0,0,0,0
RL_best_dda_model_1,69,10500,61,94.28571428571429,21.15057774093914,0.0,0.0,5.714285714285714,94.28571428571428,1,2.857142857142857,0,0,0,0,0,0
RL_best_dda_model_1,70,11100,67,79.1891891891892,28.41567690443394,0.0,24.324324324324326,8.108108108108109,67.56756756756756,1,2.7027027027027026,0,0,0,1,0,0
RL_best_dda_model_1,71,8700,50,87.58620689655173,26.347174475714574,-10.0,17.24137931034483,3.4482758620689653,79.3103448275862,1,3.4482758620689653,0,0,0,0,0,0
RL_best_dda_model_1,72,11100,67,73.91891891891892,35.77586260004375,-5.0,21.62162162162162,13.513513513513514,64.86486486486487,2,13.513513513513514,0,0,0,0,0,0
RL_best_dda_model_1,73,11700,69,91.28205128205128,19.894527939764945,0.0,0.0,5.128205128205128,94.87179487179486,1,2.564102564102564,0,0,0,0,0,0
RL_best_dda_model_1,74,7500,43,36.0,22.80350850198276,-10.0,84.0,4.0,12.0,1,4.0,0,0,0,1,0,0
RL_best_dda_model_1,75,9600,58,94.6875,20.230604137049394,-15.0,0.0,3.125,96.875,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,76,10800,63,97.22222222222223,16.433554953054486,0.0,0.0,2.7777777777777777,97.22222222222221,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,77,9000,53,84.66666666666667,28.015868519267592,0.0,0.0,13.333333333333334,86.66666666666667,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,78,9300,54,73.38709677419355,35.34135603524559,-5.0,12.903225806451612,25.806451612903224,61.29032258064516,1,3.225806451612903,0,0,0,1,0,0
RL_best_dda_model_1,79,10800,64,45.55555555555556,20.336672464136807,0.0,86.11111111111111,2.7777777777777777,11.11111111111111,1,2.7777777777777777,0,0,0,0,0,0
RL_best_dda_model_1,80,7200,42,95.83333333333333,19.982631347136333,0.0,0.0,4.166666666666666,95.83333333333334,1,4.166666666666666,0,0,0,0,0,0
RL_best_dda_model_1,81,10200,61,93.67647058823529,17.917655749099897,0.0,2.941176470588235,2.941176470588235,94.11764705882352,1,2.941176470588235,0,0,0,0,0,0
RL_best_dda_model_1,82,9000,53,94.33333333333333,19.61008810677697,0.0,6.666666666666667,3.3333333333333335,90.0,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,83,9900,59,78.78787878787878,30.724343892452307,0.0,30.303030303030305,3.0303030303030303,66.66666666666666,1,3.0303030303030303,0,0,0,0,0,0
RL_best_dda_model_1,84,11400,67,82.63157894736842,21.8468606110708,-5.0,44.73684210526316,2.631578947368421,52.63157894736842,1,2.631578947368421,0,0,0,0,0,0
RL_best_dda_model_1,85,6900,40,94.78260869565217,20.614381897616866,0.0,0.0,4.3478260869565215,95.65217391304348,1,4.3478260869565215,0,0,0,0,0,0
RL_best_dda_model_1,86,7200,41,92.91666666666667,24.576270171764378,-10.0,4.166666666666666,4.166666666666666,91.66666666666666,1,4.166666666666666,0,0,0,0,0,0
RL_best_dda_model_1,87,10200,59,93.67647058823529,23.08261452750978,-15.0,0.0,5.88235294117647,94.11764705882352,1,2.941176470588235,0,0,0,1,0,0
RL_best_dda_model_1,88,9600,56,86.875,23.242942477233814,0.0,25.0,3.125,71.875,1,3.125,0,0,0,0,0,0
RL_best_dda_model_1,89,8700,51,93.96551724137932,19.668779319136082,-5.0,0.0,3.4482758620689653,96.55172413793103,1,3.4482758620689653,0,0,0,0,0,0
RL_best_dda_model_1,90,6900,41,86.52173913043478,27.284124329977793,0.0,17.391304347826086,4.3478260869565215,78.26086956521739,1,4.3478260869565215,0,0,0,0,0,0
RL_best_dda_model_1,91,13200,80,97.1590909090909,15.128154339476058,0.0,0.0,2.272727272727273,97.72727272727273,1,2.272727272727273,0,0,0,0,0,0
RL_best_dda_model_1,92,900,4,60.0,43.20493798938573,0.0,0.0,33.33333333333333,66.66666666666666,1,33.33333333333333,0,0,0,0,0,0
RL_best_dda_model_1,93,12600,76,95.95238095238095,16.192226796113623,0.0,2.380952380952381,2.380952380952381,95.23809523809523,1,2.380952380952381,0,0,0,0,0,0
RL_best_dda_model_1,94,7800,44,93.07692307692308,22.14796930598149,0.0,3.8461538461538463,3.8461538461538463,92.3076923076923,1,3.8461538461538463,0,0,0,0,0,0
RL_best_dda_model_1,95,7500,44,96.0,19.595917942265423,0.0,0.0,4.0,96.0,1,4.0,0,0,0,1,0,0
RL_best_dda_model_1,96,9000,53,96.33333333333333,17.978382080215734,0.0,0.0,3.3333333333333335,96.66666666666667,1,3.3333333333333335,0,0,0,0,0,0
RL_best_dda_model_1,97,11100,67,79.5945945945946,29.668856598505336,0.0,18.91891891891892,10.81081081081081,70.27027027027027,1,8.108108108108109,0,0,0,0,0,0
RL_best_dda_model_1,98,7200,41,93.33333333333333,20.548046676563256,0.0,0.0,4.166666666666666,95.83333333333334,1,4.166666666666666,0,0,0,0,0,0
RL_best_dda_model_1,99,9300,55,96.7741935483871,17.66846959694084,0.0,0.0,3.225806451612903,96.7741935483871,1,3.225806451612903,0,0,0,0,0,0
RL_best_dda_model_1,100,12600,77,91.78571428571429,21.652598781984704,0.0,2.380952380952381,4.761904761904762,92.85714285714286,1,4.761904761904762,0,0,0,0,0,0
CNN_best_model,1,30000,169,94.25,9.283722313813572,70.0,6.0,0.0,94.0,0,0.0,0,0,0,0,0,0
CNN_best_model,2,30000,171,87.2,19.004210059878833,45.0,30.0,0.0,70.0,0,0.0,0,0,0,0,0,0
CNN_best_model,3,30000,171,98.0,5.873670062235365,70.0,2.0,0.0,98.0,0,0.0,0,0,0,0,0,0
CNN_best_model,4,30000,170,90.4,25.086649836118017,20.0,1.0,11.0,88.0,0,0.0,0,0,0,0,0,0
CNN_best_model,5,30000,171,81.3,22.6563456894531,40.0,30.0,0.0,70.0,0,0.0,0,0,0,0,0,0
CNN_best_model,6,30000,169,83.55,13.328447021314973,70.0,46.0,0.0,54.0,0,0.0,0,0,0,0,0,0
CNN_best_model,7,30000,169,98.6,5.102940328869231,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,8,30000,170,97.0,7.14142842854285,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,9,13800,78,88.26086956521739,16.458689765867565,0.0,0.0,2.1739130434782608,97.82608695652173,1,2.1739130434782608,0,0,0,0,0,0
CNN_best_model,10,27300,153,77.36263736263736,36.096183014401305,0.0,1.098901098901099,27.472527472527474,71.42857142857143,1,1.098901098901099,1,0,0,0,0,0
CNN_best_model,11,30000,170,65.7,23.16268550924093,20.0,63.0,6.0,31.0,0,0.0,0,0,0,0,0,0
CNN_best_model,12,30000,169,94.45,12.10154948756563,60.0,10.0,0.0,90.0,0,0.0,0,0,0,0,0,0
CNN_best_model,13,30000,169,91.6,9.871170143402452,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,14,30000,171,99.9,0.99498743710662,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,15,16200,92,98.14814814814815,13.48168498014911,0.0,0.0,1.8518518518518516,98.14814814814815,1,1.8518518518518516,0,0,0,0,0,0
CNN_best_model,16,30000,171,92.2,14.888250400903395,60.0,17.0,0.0,83.0,0,0.0,0,0,0,0,0,0
CNN_best_model,17,30000,170,82.9,22.958440713602485,45.0,38.0,0.0,62.0,0,0.0,0,0,0,0,0,0
CNN_best_model,18,30000,169,85.3,13.943098651304163,60.0,25.0,0.0,75.0,0,0.0,0,0,0,0,0,0
CNN_best_model,19,30000,169,96.2,6.599999999999999,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,20,30000,169,97.35,7.329904501424285,60.0,2.0,0.0,98.0,0,0.0,0,0,0,0,0,0
CNN_best_model,21,30000,170,94.8,8.657944328765346,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,22,30000,170,98.5,3.570714214271425,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,23,30000,169,89.3,9.747307320486003,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,24,12000,68,83.0,21.0,-10.0,47.5,2.5,50.0,1,2.5,0,0,0,0,0,0
CNN_best_model,25,30000,169,91.0,13.96424004376894,50.0,10.0,0.0,90.0,0,0.0,0,0,0,0,0,0
CNN_best_model,26,9900,56,48.78787878787879,29.79806539963736,-15.0,51.515151515151516,27.27272727272727,21.21212121212121,1,3.0303030303030303,0,0,0,0,0,0
CNN_best_model,27,30000,170,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,28,7200,40,93.33333333333333,22.852182001336814,0.0,4.166666666666666,4.166666666666666,91.66666666666666,1,4.166666666666666,0,0,0,0,0,0
CNN_best_model,29,30000,170,93.35,9.111942712725975,70.0,2.0,0.0,98.0,0,0.0,0,0,0,0,0,0
CNN_best_model,30,30000,170,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,31,30000,169,99.2,2.7129319932501073,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,32,30000,170,89.4,16.329115101560156,55.0,18.0,0.0,82.0,0,0.0,0,0,0,0,0,0
CNN_best_model,33,9900,56,96.96969696969697,17.141982574219334,0.0,0.0,3.0303030303030303,96.96969696969697,1,3.0303030303030303,0,0,0,0,0,0
CNN_best_model,34,30000,169,99.8,1.4000000000000001,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,35,24600,138,82.6219512195122,17.895796102547713,0.0,51.21951219512195,1.2195121951219512,47.5609756097561,1,1.2195121951219512,1,0,0,0,0,0
CNN_best_model,36,30000,170,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,37,30000,170,98.85,5.091905340832644,75.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,38,30000,169,99.0,2.0,95.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,39,30000,171,76.55,26.169591131693288,35.0,43.0,0.0,56.99999999999999,0,0.0,0,0,0,0,0,0
CNN_best_model,40,20700,115,88.84057971014492,18.65291148615446,0.0,5.797101449275362,2.898550724637681,91.30434782608695,1,1.4492753623188406,0,0,0,0,0,0
CNN_best_model,41,30000,171,91.0,14.696938456699069,60.0,19.0,0.0,81.0,0,0.0,0,0,0,0,0,0
CNN_best_model,42,30000,170,90.6,10.374969879474351,70.0,17.0,0.0,83.0,0,0.0,0,0,0,0,0,0
CNN_best_model,43,30000,171,97.0,6.0,85.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,44,30000,171,98.8,3.2496153618543846,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,45,13800,78,97.82608695652173,14.583052027172542,0.0,0.0,2.1739130434782608,97.82608695652173,1,2.1739130434782608,0,0,0,0,0,0
CNN_best_model,46,30000,169,82.1,26.23146965002152,20.0,14.000000000000002,12.0,74.0,0,0.0,0,0,0,0,0,0
CNN_best_model,47,30000,169,80.8,23.018688059922095,40.0,32.0,0.0,68.0,0,0.0,0,0,0,0,0,0
CNN_best_model,48,30000,170,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,49,30000,171,70.6,34.33860800906176,20.0,20.0,28.999999999999996,51.0,0,0.0,0,0,0,0,0,0
CNN_best_model,50,30000,170,87.1,18.34638929053889,60.0,31.0,0.0,69.0,0,0.0,0,0,0,0,0,0
