timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
75371,55,-389.34999999999997,1135,18,2,True,108,machinegun,,,,,,,244.6302018157332,542.252640247345
76044,56,-216.4499999999996,673,9,1,False,0,pistol,,,,,,,83.56394286275908,550.3067760467529
76690,57,-343.64999999999816,646,11,1,True,32,machinegun,,,,,,,222.40221344968808,553.2119128704071
77641,58,-310.1999999999993,951,14,2,False,0,pistol,,,,,,,249.3260114551186,557.0266487598419
78182,59,-297.3,541,9,1,False,0,pistol,,,,,,,71.94032859700698,564.5473110675812
79685,60,-293.2500000000013,1503,22,2,True,9,machinegun,,,,,,,242.97689382630512,570.7335884571075
80326,61,-152.19999999999982,641,9,1,True,15,machinegun,,,,,,,80.03050254253343,578.7435336112976
80836,62,-232.70000000000044,510,9,1,False,0,pistol,,,,,,,240.42136946424608,580.8653235435486
81769,63,-295.64999999999964,933,12,2,True,49,machinegun,,,,,,,248.79837072803593,584.6158452033997
82884,64,-365.3000000000014,1115,16,2,True,6,machinegun,,,,,,,104.66121941375246,595.269880771637
83808,65,-515.0500000000012,924,13,2,False,0,pistol,,,,,,,244.99014903072566,599.0420269966125
84272,66,-368.99999999999994,464,7,1,False,0,pistol,,,,,,,65.20147139737422,606.1588704586029
85489,67,-348.4000000000002,1217,18,2,False,0,pistol,,,,,,,251.27815546449855,611.0026230812073
87002,68,-303.45,1513,23,3,False,0,pistol,,,,,,,118.60760170728895,623.7593877315521
87932,69,-358.0499999999999,930,14,2,True,45,machinegun,,,,,,,181.62628491415654,628.8805048465729
