timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
408152,334,232.9800000000088,2724,53,7,,,,,,,380.7858630206163,916.2595319747925
411119,335,244.2800000000112,2967,58,6,,,,,,,527.7515362130769,921.8816564083099
412878,336,122.85000000000413,1759,33,8,,,,,,,373.70877759001735,926.588737487793
415790,337,270.0300000000067,2912,55,6,,,,,,,305.560422820634,936.1189472675323
417981,338,196.0500000000053,2191,36,3,,,,,,,370.829271902766,942.0275580883026
419473,339,103.73000000000086,1492,24,3,,,,,,,626.4721343654702,944.4093518257141
420874,340,97.21000000000012,1401,22,5,,,,,,,329.06132799388405,948.6670727729797
422634,341,119.40000000000093,1760,31,4,,,,,,,349.4619768035426,953.7035462856293
424327,342,116.30000000000142,1693,25,2,,,,,,,347.04999700892984,958.582014799118
425524,343,57.099999999999746,1197,18,2,,,,,,,645.9276585687619,960.4353406429291
427116,344,120.65000000000103,1592,26,4,,,,,,,352.80079993089106,964.9479568004608
429619,345,217.83000000000715,2503,43,8,,,,,,,385.0171855524911,971.4491419792175
430355,346,11.319999999999709,736,10,4,,,,,,,226.01031327791517,974.7058053016663
432981,347,221.4900000000086,2626,44,4,,,,,,,411.8817031767669,981.0815906524658
434078,348,56.729999999999045,1097,17,2,,,,,,,591.6741277819727,982.935830116272
435117,349,42.069999999999574,1039,17,2,,,,,,,284.597369747459,986.5867466926575
436093,350,45.45999999999917,976,16,2,,,,,,,786.7612446678986,987.8274781703949
438029,351,149.95000000000266,1936,33,4,,,,,,,394.0894508718,992.7402226924896
438924,352,38.479999999999414,895,15,1,,,,,,,294.8386172006613,995.7759704589844
440669,353,127.30000000000234,1745,29,3,,,,,,,419.09728370630336,999.9398248195648
442126,354,83.11999999999875,1457,21,2,,,,,,,702.5098567023116,1002.013959646225
443036,355,35.619999999999656,910,14,2,,,,,,,236.48925279127417,1005.8621141910553
444826,356,132.54000000000377,1790,30,5,,,,,,,357.83430247729507,1010.8646414279938
447203,357,197.5400000000064,2377,45,6,,,,,,,344.1018923073031,1017.7726359367371
448071,358,27.899999999999565,868,14,3,,,,,,,588.4719509470914,1019.2478535175323
449789,359,125.16000000000352,1718,29,3,,,,,,,348.537067770973,1024.1771767139435
450714,360,36.01999999999941,925,16,2,,,,,,,223.03354570702248,1028.3246903419495
452056,361,90.62000000000111,1342,22,2,,,,,,,618.221438309666,1030.495641708374
453560,362,101.69000000000099,1504,24,3,,,,,,,305.00241633437395,1035.4269330501556
454519,363,30.459999999999823,959,15,2,,,,,,,516.9477728643443,1037.28222322464
456805,364,208.25000000000358,2286,41,6,,,,,,,284.89408065745243,1045.3065011501312
458800,365,134.28000000000372,1995,36,5,,,,,,,357.19891802615973,1050.8918249607086
461866,366,305.66000000001264,3066,54,5,,,,,,,436.754867284589,1057.9119584560394
464353,367,219.3000000000074,2487,43,5,,,,,,,397.7235535975654,1064.1652467250824
466054,368,128.20000000000283,1701,27,3,,,,,,,344.1738282321283,1069.1076986789703
466554,369,-23.129999999999903,500,5,1,,,,,,,539.1542344963258,1070.0352528095245
467550,370,45.57999999999967,996,14,2,,,,,,,269.9640291958652,1073.7248368263245
469406,371,137.85000000000036,1856,29,3,,,,,,,357.61029320023806,1078.915064573288
470354,372,33.30999999999956,948,15,2,,,,,,,607.6510033759915,1080.475349187851
472730,373,165.8700000000029,2376,41,4,,,,,,,398.0372704129541,1086.4448351860046
475169,374,221.81000000000643,2439,43,5,,,,,,,286.6955942055354,1094.9522716999054
475741,375,-5.29999999999999,572,8,1,,,,,,,600.5403512214854,1095.9049227237701
476773,376,57.799999999999045,1032,15,3,,,,,,,599.9554977602791,1097.625202178955
477504,377,13.829999999999941,731,10,1,,,,,,,221.01027635184823,1100.9329044818878
478244,378,13.909999999999798,740,10,4,,,,,,,635.2255237545576,1102.098058462143
479291,379,45.84999999999946,1047,15,3,,,,,,,289.87047806384965,1105.710168838501
480090,380,17.67999999999971,799,12,2,,,,,,,644.9690561017894,1106.949194908142
480990,381,33.599999999999554,900,12,3,,,,,,,640.6593156680815,1108.35418009758
481854,382,24.889999999999674,864,13,2,,,,,,,259.1450669577045,1111.6884324550629
482604,383,21.090000000000025,750,11,2,,,,,,,649.806858885111,1112.842878818512
483406,384,22.66999999999991,802,12,3,,,,,,,244.80937122401417,1116.1190621852875
484722,385,73.6899999999999,1316,21,1,,,,,,,668.2061327905724,1118.088670015335
485633,386,35.39999999999961,911,12,3,,,,,,,266.6673746138272,1121.5050930976868
486695,387,43.929999999999325,1062,16,3,,,,,,,603.105171280428,1123.2661871910095
487463,388,18.12999999999984,768,9,1,,,,,,,233.5337241577606,1126.5549757480621
488830,389,84.01999999999921,1367,23,3,,,,,,,672.7208862586266,1128.587213754654
489607,390,17.769999999999676,777,8,1,,,,,,,247.78496869285513,1131.7232086658478
491758,391,164.2200000000065,2151,34,3,,,,,,,379.6483214225103,1137.3892030715942
492971,392,70.67000000000037,1213,18,2,,,,,,,605.5713513060568,1139.3924560546875
494425,393,86.85000000000068,1454,22,3,,,,,,,343.48549679931716,1143.6256985664368
495703,394,78.19999999999948,1278,22,4,,,,,,,386.15688111668163,1146.9353938102722
497108,395,80.16000000000055,1405,23,4,,,,,,,832.5213131493789,1148.6232409477234
498081,396,30.379999999999534,973,14,2,,,,,,,344.11321290862446,1151.4509801864624
499380,397,90.00000000000023,1299,17,2,,,,,,,576.5024090059811,1153.7043850421906
499925,398,-9.16,545,8,1,,,,,,,236.17037732470808,1156.0122473239899
501436,399,95.67000000000071,1511,22,2,,,,,,,763.6802912052318,1157.991027355194
502850,400,99.6100000000012,1414,22,3,,,,,,,328.5310783166678,1162.2952346801758
503652,401,25.5899999999995,802,12,2,,,,,,,705.7106273921723,1163.4318599700928
504313,402,6.190000000000076,661,9,1,,,,,,,246.4274245983272,1166.1143651008606
505673,403,82.39999999999995,1360,20,5,,,,,,,821.2627101818662,1167.7704949378967
506502,404,11.640000000000093,829,12,2,,,,,,,308.71543663298365,1170.456034898758
507426,405,28.599999999999866,924,14,2,,,,,,,685.7335334395203,1171.80380320549
507835,406,-28.750000000000043,409,3,1,,,,,,,432.6287501970254,1172.7493579387665
508871,407,50.79999999999927,1036,15,2,,,,,,,258.7031667256672,1176.7541365623474
510568,408,113.08000000000074,1697,28,4,,,,,,,363.2975651007333,1181.4253945350647
511238,409,-3.990000000000002,670,8,1,,,,,,,646.1365811262275,1182.46249127388
512377,410,50.07999999999893,1139,19,2,,,,,,,292.12065402621676,1186.3617658615112
514183,411,134.46000000000225,1806,26,2,,,,,,,375.91484326850866,1191.1662273406982
515846,412,119.12000000000188,1663,27,5,,,,,,,623.7218453530755,1193.832644701004
518136,413,202.96000000000754,2290,37,4,,,,,,,408.5350033793081,1199.4382617473602
519738,414,104.05000000000186,1602,24,3,,,,,,,345.38838040554515,1204.076712846756
520833,415,56.57999999999933,1095,17,3,,,,,,,274.80892703024455,1208.0615470409393
521877,416,50.30999999999906,1044,16,1,,,,,,,499.77519931757115,1210.1508350372314
523125,417,77.35999999999939,1248,18,2,,,,,,,277.7824950730607,1214.6437165737152
525121,418,153.4200000000024,1996,32,4,,,,,,,393.4493395068343,1219.7170169353485
526928,419,148.49000000000143,1807,31,7,,,,,,,346.19304170518785,1224.936806678772
527926,420,46.36999999999914,998,15,2,,,,,,,670.4028138909117,1226.4256284236908
529444,421,111.14999999999995,1518,21,4,,,,,,,354.14134097235564,1230.7122385501862
530189,422,20.869999999999735,745,10,2,,,,,,,621.5814543036382,1231.9109771251678
531361,423,69.9800000000001,1172,17,2,,,,,,,291.2144101635501,1235.9356880187988
532623,424,79.48999999999953,1262,19,3,,,,,,,288.85188438986887,1240.3048720359802
533690,425,38.599999999999305,1067,14,2,,,,,,,651.4117321355013,1241.9430096149445
534642,426,42.289999999999566,952,14,5,,,,,,,276.31736471046753,1245.388473033905
535902,427,79.52999999999977,1260,18,2,,,,,,,670.7544126583782,1247.267141342163
536782,428,26.719999999999537,880,13,3,,,,,,,265.29004220289374,1250.584461927414
538546,429,124.66000000000138,1764,28,3,,,,,,,618.0032535841045,1253.438984632492
540735,430,187.14000000000493,2189,36,4,,,,,,,259.3724530804515,1261.8787372112274
541480,431,14.489999999999611,745,10,4,,,,,,,581.4791041062696,1263.1601572036743
542091,432,-0.6900000000001327,611,9,1,,,,,,,629.6893382894951,1264.1306974887848
543961,433,95.05000000000109,1870,32,4,,,,,,,342.7718420919455,1269.5863728523254
545403,434,85.7899999999992,1442,24,4,,,,,,,274.33577083073277,1274.8430306911469
546658,435,73.88000000000028,1255,20,2,,,,,,,570.0155686645027,1277.0450038909912
548064,436,93.3699999999996,1406,21,3,,,,,,,338.08097570545385,1281.203955411911
549049,437,43.5399999999991,985,14,2,,,,,,,236.21514604135646,1285.374085187912
551070,438,157.31000000000355,2021,35,4,,,,,,,392.70153257441604,1290.5206716060638
553152,439,175.03000000000327,2082,37,5,,,,,,,372.21547485883264,1296.1143732070923
555946,440,243.58000000000766,2794,49,4,,,,,,,426.47963207756493,1302.6659572124481
558485,441,213.9300000000087,2539,47,6,,,,,,,409.01460703101037,1308.8737506866455
560379,442,135.39000000000374,1894,35,6,,,,,,,374.4191492676002,1313.9324650764465
561931,443,111.61000000000173,1552,25,2,,,,,,,330.07419099100196,1318.6346230506897
563576,444,107.9000000000011,1645,27,3,,,,,,,342.38043979884816,1323.4393763542175
565096,445,101.40000000000022,1520,24,3,,,,,,,646.4137349109782,1325.7910149097443
566206,446,52.129999999999484,1110,17,2,,,,,,,291.31804203943017,1329.6014578342438
566954,447,6.339999999999925,748,11,1,,,,,,,645.7636542522755,1330.760052204132
568155,448,70.82999999999889,1201,18,4,,,,,,,297.4983749490326,1334.7972049713135
569578,449,91.51999999999944,1423,25,3,,,,,,,328.51830388298146,1339.1289274692535
571515,450,133.18000000000183,1937,36,6,,,,,,,374.6992762690197,1344.2985861301422
572992,451,95.94999999999956,1477,23,3,,,,,,,632.6661278525438,1346.6333792209625
573503,452,-12.710000000000024,511,8,1,,,,,,,171.12079640987056,1349.6198008060455
574566,453,45.379999999999804,1063,16,3,,,,,,,612.5409292310474,1351.3553490638733
575222,454,3.1299999999999457,656,10,3,,,,,,,531.5062765515206,1352.5897443294525
576030,455,30.299999999999798,808,13,1,,,,,,,243.45140282054703,1355.9088697433472
576611,456,-4.910000000000025,581,9,1,,,,,,,604.588635257907,1356.8700621128082
577325,457,-4.260000000000005,714,10,1,,,,,,,635.0719149983852,1357.9945302009583
577737,458,-22.63000000000003,412,6,1,,,,,,,155.8629869463359,1360.6380767822266
578446,459,6.389999999999866,709,11,2,,,,,,,589.0012985212386,1361.8419871330261
579569,460,64.49999999999929,1123,17,2,,,,,,,636.8183538537271,1363.6056506633759
580300,461,11.539999999999921,731,11,3,,,,,,,228.5877450830917,1366.803777217865
582061,462,135.91000000000207,1761,30,8,,,,,,,371.39832557802754,1371.5455057621002
582934,463,25.259999999999494,873,13,2,,,,,,,637.5204498267185,1372.9150443077087
584120,464,76.77999999999935,1186,18,2,,,,,,,293.56390876985995,1376.9551939964294
585368,465,80.01999999999944,1248,20,3,,,,,,,625.2737127785635,1378.9513516426086
585695,466,-33.35000000000006,327,4,1,,,,,,,669.4318882003585,1379.440006494522
587239,467,99.89999999999978,1544,23,5,,,,,,,353.2327520452138,1383.8112745285034
588471,468,79.69000000000024,1232,20,7,,,,,,,304.12634993529184,1387.8623750209808
589798,469,83.55000000000032,1327,19,2,,,,,,,639.5366488152033,1389.9374952316284
591203,470,93.80000000000027,1405,22,4,,,,,,,335.25101711726654,1394.1285812854767
592521,471,82.51999999999992,1318,20,4,,,,,,,297.58648230682076,1398.557703256607
593409,472,34.029999999999646,888,14,5,,,,,,,672.6420188749405,1399.8780663013458
594928,473,107.54999999999951,1519,24,2,,,,,,,341.24556057643076,1404.3295896053314
595822,474,36.35999999999953,894,13,2,,,,,,,643.9779464158289,1405.7180211544037
597420,475,104.38000000000133,1598,23,4,,,,,,,355.18885067527236,1410.217211484909
599137,476,128.85000000000355,1717,26,3,,,,,,,374.3291253303621,1414.8042328357697
600485,477,92.37000000000037,1348,20,4,,,,,,,310.45734018830865,1419.1463749408722
602376,478,126.23000000000144,1891,30,3,,,,,,,395.6525796490231,1423.9260184764862
603525,479,67.2799999999991,1149,18,2,,,,,,,645.4944750796612,1425.706268787384
604070,480,-8.029999999999973,545,7,1,,,,,,,646.4935120029571,1426.5494759082794
604878,481,22.59999999999973,808,11,2,,,,,,,247.64708665176886,1429.8123831748962
605723,482,27.789999999999594,845,12,2,,,,,,,648.2340996687852,1431.1160793304443
606671,483,26.559999999999683,948,15,1,,,,,,,279.38842535729844,1434.5093512535095
607514,484,11.359999999999658,843,12,3,,,,,,,656.655614437962,1435.7932841777802
609757,485,163.4600000000058,2243,36,2,,,,,,,383.43551496928404,1441.6432180404663
611407,486,117.63000000000027,1650,28,4,,,,,,,311.4511113540299,1446.9411780834198
613550,487,173.89000000000175,2143,36,3,,,,,,,444.2459189905482,1451.7652399539948
615878,488,191.1300000000042,2328,40,10,,,,,,,558.2113591144757,1455.9358930587769
618120,489,166.2000000000051,2242,39,5,,,,,,,553.9003606855676,1459.9837672710419
620991,490,262.8000000000122,2871,56,6,,,,,,,463.09831265394746,1466.1834707260132
622152,491,53.87999999999858,1161,17,2,,,,,,,887.8306641153804,1467.4913296699524
623043,492,21.969999999999864,891,12,2,,,,,,,317.7861313820199,1470.2952723503113
623818,493,23.019999999999804,775,11,2,,,,,,,570.5442292212755,1471.6537799835205
624686,494,28.54999999999921,868,11,2,,,,,,,243.48460758957282,1475.21888589859
625399,495,0.2799999999999727,713,8,1,,,,,,,671.6478127091502,1476.2806069850922
626515,496,51.83000000000041,1116,15,2,,,,,,,668.247414862343,1477.9508028030396
627875,497,89.21000000000073,1360,20,2,,,,,,,332.40526069723103,1482.0423419475555
629448,498,90.82000000000056,1573,23,2,,,,,,,334.2119933433579,1486.749086856842
630003,499,-5.049999999999983,555,8,1,,,,,,,650.437404753775,1487.602546453476
630768,500,29.589999999999705,765,12,2,,,,,,,644.1683640958495,1488.7903785705566
631791,501,49.25999999999984,1023,15,2,,,,,,,278.690861249035,1492.4612607955933
632733,502,44.06999999999919,942,14,2,,,,,,,641.6146866938781,1493.9296023845673
633573,503,24.359999999999815,840,13,2,,,,,,,256.02470476480596,1497.2106838226318
634281,504,-4.139999999999841,708,9,1,,,,,,,662.8785335793559,1498.2789099216461
635031,505,1.070000000000121,750,12,2,,,,,,,242.17799820498715,1501.376009464264
635594,506,-5.369999999999962,563,9,1,,,,,,,645.0253096821547,1502.2490072250366
636986,507,122.81000000000036,1392,22,3,,,,,,,336.53757002131465,1506.3854258060455
638083,508,55.799999999999166,1097,16,2,,,,,,,656.1810674962903,1508.0574162006378
640449,509,191.650000000008,2366,44,6,,,,,,,411.8446087377486,1513.8024549484253
641546,510,57.09999999999947,1097,17,2,,,,,,,295.94289782941615,1517.5094134807587
643143,511,109.86999999999993,1597,26,4,,,,,,,357.95645559219093,1521.9710519313812
644149,512,54.94999999999928,1006,16,2,,,,,,,629.5095704191195,1523.569307088852
645258,513,49.479999999999364,1109,15,2,,,,,,,297.98235686929496,1527.291155576706
646453,514,82.12999999999943,1195,17,2,,,,,,,648.3738732480545,1529.1344332695007
647928,515,102.76999999999988,1475,22,4,,,,,,,334.53350716289924,1533.5437097549438
648641,516,12.579999999999878,713,10,4,,,,,,,629.1946207029173,1534.6774344444275
649854,517,69.06999999999924,1213,18,2,,,,,,,314.8798922609602,1538.5298631191254
651437,518,101.61000000000062,1583,24,4,,,,,,,347.8283608654492,1543.0811088085175
652571,519,59.68999999999919,1134,16,2,,,,,,,620.0764083825821,1544.9101333618164
654319,520,152.33000000000436,1748,30,5,,,,,,,370.8541310490872,1549.623753786087
655878,521,99.77000000000015,1559,26,2,,,,,,,333.8344708043656,1554.2938966751099
657494,522,118.20000000000259,1616,25,4,,,,,,,358.8807922449926,1558.7969596385956
658907,523,86.96999999999892,1413,23,5,,,,,,,613.1873662463389,1561.101484298706
660048,524,65.969999999999,1141,18,2,,,,,,,279.29161150711343,1565.1870081424713
661050,525,30.919999999999554,1002,14,1,,,,,,,627.2530423549903,1566.7846190929413
661941,526,37.84999999999954,891,12,2,,,,,,,255.66939145808163,1570.2697768211365
662715,527,17.779999999999703,774,10,2,,,,,,,619.9265947198015,1571.518483877182
663659,528,37.80999999999952,944,12,2,,,,,,,233.3921678914271,1575.5633702278137
664901,529,76.72999999999911,1242,18,2,,,,,,,654.6928537495759,1577.4606094360352
665862,530,36.04999999999946,961,13,2,,,,,,,285.0875597965987,1580.8316581249237
666722,531,30.679999999999694,860,11,1,,,,,,,656.1384491411504,1582.1425149440765
668074,532,81.49000000000004,1352,21,5,,,,,,,322.5936912775502,1586.3337409496307
668723,533,4.4199999999999875,649,9,1,,,,,,,651.29458333443,1587.3303661346436
670505,534,129.02000000000263,1782,27,2,,,,,,,370.62440678026616,1592.1386115550995
671838,535,84.63999999999993,1333,18,2,,,,,,,302.95130498909924,1596.5388345718384
672779,536,39.47000000000028,941,14,3,,,,,,,665.5729148907359,1597.9528448581696
674296,537,94.3700000000006,1517,21,3,,,,,,,358.1474518980423,1602.1887378692627
675250,538,27.889999999999496,954,15,3,,,,,,,615.1600901086356,1603.7397050857544
676091,539,21.1099999999997,841,12,3,,,,,,,249.5277536437644,1607.110247850418
676670,540,2.410000000000032,579,9,1,,,,,,,650.0241744017293,1608.001130104065
677478,541,21.519999999999534,808,12,3,,,,,,,650.8199169085399,1609.2428033351898
678235,542,15.029999999999866,757,10,1,,,,,,,239.89589396518016,1612.398485660553
678803,543,-18.580000000000066,568,8,1,,,,,,,595.9968928848314,1613.3516907691956
679638,544,23.14999999999967,835,11,5,,,,,,,556.8434168980193,1614.8513751029968
680012,545,-27.05000000000005,374,4,1,,,,,,,138.42197802624466,1617.5534148216248
680983,546,41.84999999999912,971,14,2,,,,,,,646.177774724416,1619.0562915802002
681925,547,44.839999999999876,942,13,2,,,,,,,654.3813802871767,1620.4959740638733
682681,548,13.490000000000116,756,11,1,,,,,,,240.51659506298697,1623.6393644809723
683538,549,29.839999999999904,857,13,2,,,,,,,650.7672075848885,1624.9565546512604
684324,550,23.94000000000007,786,13,2,,,,,,,245.00218521373387,1628.1649081707
685396,551,66.46999999999872,1072,15,2,,,,,,,617.9712444998175,1629.8997905254364
686174,552,20.629999999999896,778,11,2,,,,,,,239.56719733114045,1633.147456407547
686936,553,17.099999999999866,762,11,1,,,,,,,556.0179641249848,1634.5181074142456
687853,554,35.47999999999956,917,11,6,,,,,,,615.8412464335768,1636.0073170661926
688439,555,-2.559999999999924,586,7,1,,,,,,,200.0609612939282,1638.9366388320923
689251,556,23.299999999999756,812,11,3,,,,,,,670.0336176082153,1640.1487407684326
689838,557,1.0999999999999375,587,9,1,,,,,,,681.2313037145623,1641.0106010437012
690575,558,11.959999999999816,737,11,2,,,,,,,232.94459634380013,1644.1746261119843
691132,559,-4.659999999999869,557,6,1,,,,,,,627.0369209900315,1645.0631217956543
691691,560,-5.469999999999857,559,8,1,,,,,,,643.1188821009761,1645.9324927330017
692743,561,52.89999999999912,1052,15,2,,,,,,,285.43224971176403,1649.618347644806
693402,562,5.650000000000013,659,9,1,,,,,,,560.184771944374,1650.7949419021606
694096,563,14.399999999999643,694,10,2,,,,,,,435.0735510250325,1652.390239238739
696147,564,160.38000000000065,2051,34,4,,,,,,,329.55951913255285,1658.61386013031
697181,565,41.34999999999994,1034,14,2,,,,,,,256.05459336131236,1662.6522839069366
697932,566,11.150000000000126,751,11,2,,,,,,,614.518864536217,1663.8745856285095
699121,567,60.27999999999884,1189,19,2,,,,,,,295.99143950225283,1667.8917734622955
700010,568,34.299999999999805,889,12,3,,,,,,,646.8833001743881,1669.2662534713745
701594,569,122.15999999999903,1584,26,4,,,,,,,360.5476239718364,1673.6597745418549
702586,570,44.58999999999927,992,14,2,,,,,,,279.08063574920857,1677.2145020961761
702988,571,-29.580000000000076,402,6,1,,,,,,,638.3221961088362,1677.8445463180542
703408,572,-28.85000000000004,420,5,1,,,,,,,655.5299793138325,1678.4854173660278
703708,573,-35.590000000000025,300,4,1,,,,,,,680.8559267832619,1678.9262268543243
705437,574,135.48999999999904,1729,28,2,,,,,,,374.55817856493366,1683.5425140857697
707201,575,144.46000000000225,1764,29,3,,,,,,,370.9251081692235,1688.2983882427216
707593,576,-24.81000000000001,392,4,1,,,,,,,642.2565632220501,1688.9089407920837
708224,577,0.5399999999999707,631,9,1,,,,,,,652.4044385885554,1689.8763146400452
708993,578,13.04,769,11,2,,,,,,,237.45147793387414,1693.115046262741
709580,579,-3.48999999999986,587,9,1,,,,,,,617.8441567762424,1694.0653116703033
710209,580,2.2999999999999616,629,8,1,,,,,,,623.1366408661784,1695.0748972892761
711228,581,21.51999999999945,1019,16,3,,,,,,,276.08908991605244,1698.7658879756927
713616,582,191.61000000000573,2388,46,6,,,,,,,414.23324719601544,1704.530927181244
714121,583,-25.960000000000107,505,8,1,,,,,,,627.841616476354,1705.335500240326
714687,584,-12.810000000000038,566,7,1,,,,,,,615.298981299284,1706.2555575370789
717216,585,230.3400000000085,2529,43,3,,,,,,,321.82448290795446,1714.1140348911285
718266,586,50.79999999999922,1050,16,2,,,,,,,622.2130796417968,1715.801749944687
719753,587,101.17999999999978,1487,24,4,,,,,,,336.3216912883832,1720.2232792377472
721741,588,164.3900000000043,1988,33,5,,,,,,,339.4006903469429,1726.080851316452
722859,589,48.25999999999968,1118,18,4,,,,,,,618.7000015437048,1727.8880641460419
723803,590,38.89999999999993,944,14,1,,,,,,,237.17464755862602,1731.8684408664703
724755,591,49.86999999999941,952,15,2,,,,,,,590.1420750328585,1733.4817876815796
726692,592,136.30000000000325,1937,31,4,,,,,,,375.2825796879392,1738.6434359550476
727551,593,24.91999999999979,859,13,2,,,,,,,253.88918406312794,1742.027012348175
729010,594,92.2399999999993,1459,22,2,,,,,,,623.9520438581072,1744.3655090332031
730555,595,114.48000000000197,1545,27,4,,,,,,,338.7918802871863,1748.9260232448578
732259,596,121.13000000000127,1704,27,4,,,,,,,359.84966447116113,1753.6615071296692
734227,597,157.98000000000224,1968,30,5,,,,,,,375.07053355463904,1758.9086990356445
735557,598,87.44999999999939,1330,21,4,,,,,,,337.3039816135545,1762.8518850803375
737143,599,129.50999999999945,1586,25,1,,,,,,,572.5142485099036,1765.622281074524
738963,600,129.4200000000007,1820,32,7,,,,,,,368.68560696033046,1770.558890581131
740063,601,55.739999999998886,1100,17,2,,,,,,,297.79976944039595,1774.2528007030487
742676,602,241.53000000000756,2613,49,6,,,,,,,422.5805251500913,1780.4364008903503
744567,603,150.39000000000297,1891,31,3,,,,,,,376.2150666959426,1785.4629595279694
745158,604,-8.890000000000008,591,6,1,,,,,,,622.1481700488465,1786.4130465984344
746174,605,29.67999999999916,1016,14,2,,,,,,,275.3662377353221,1790.1028635501862
746578,606,-26.620000000000026,404,6,1,,,,,,,643.1108963822188,1790.7313089370728
747069,607,-16.18999999999999,491,7,1,,,,,,,646.986076343859,1791.490386247635
747738,608,-17.67999999999993,669,8,1,,,,,,,224.2805630982103,1794.473505973816
750114,609,180.08000000000536,2376,42,5,,,,,,,405.7102228232222,1800.3300750255585
750514,610,-25.990000000000016,400,5,1,,,,,,,668.0051283276396,1800.9290416240692
751108,611,1.1199999999998482,594,7,1,,,,,,,650.2907224432853,1801.8426513671875
752080,612,47.01999999999937,972,15,2,,,,,,,270.8202253483066,1805.4319438934326
753478,613,85.70999999999987,1398,21,3,,,,,,,584.6047404569132,1807.8234634399414
754946,614,87.14999999999927,1468,23,3,,,,,,,329.01706959144417,1812.2854177951813
755662,615,14.419999999999874,716,10,4,,,,,,,628.8829359748557,1813.4241449832916
756411,616,18.909999999999734,749,10,2,,,,,,,230.23018491649728,1816.6775739192963
757564,617,49.60999999999886,1153,17,2,,,,,,,592.162001503905,1818.6248264312744
758352,618,1.2600000000000975,788,9,1,,,,,,,236.82943539331922,1821.9522700309753
759323,619,32.73999999999964,971,13,2,,,,,,,646.512585954028,1823.4543726444244
759664,620,-40.14000000000001,341,5,1,,,,,,,644.8612080357775,1823.9833221435547
760187,621,-21.360000000000117,523,5,1,,,,,,,176.49946811699093,1826.9466524124146
761940,622,130.59000000000148,1753,30,3,,,,,,,377.83173002090183,1831.5864868164062
762620,623,9.799999999999855,680,11,2,,,,,,,656.4576660008014,1832.6225154399872
764201,624,119.44000000000149,1581,25,5,,,,,,,351.49809135936397,1837.120585680008
764735,625,-9.099999999999827,534,8,1,,,,,,,655.5032762603483,1837.935380935669
765931,626,59.52999999999928,1196,18,2,,,,,,,654.2137754829898,1839.763718366623
766745,627,24.899999999999707,814,12,2,,,,,,,255.95004430182698,1842.9442224502563
767295,628,-9.169999999999895,550,7,1,,,,,,,674.0887516542716,1843.7602932453156
767713,629,-16.950000000000017,418,6,1,,,,,,,657.7584876071351,1844.395937204361
768641,630,28.149999999999707,928,12,2,,,,,,,247.32016436440892,1848.1483073234558
769131,631,-14.50000000000011,490,7,1,,,,,,,615.452350414617,1848.9446544647217
770197,632,51.14999999999906,1066,17,1,,,,,,,298.6744447610055,1852.5139093399048
771483,633,75.71999999999956,1286,20,3,,,,,,,641.694901857306,1854.5181345939636
773371,634,134.79000000000076,1888,30,5,,,,,,,371.93280749775516,1859.5945689678192
774533,635,60.62999999999931,1162,16,2,,,,,,,307.2722867991628,1863.3764164447784
776054,636,83.02000000000135,1521,25,3,,,,,,,653.5595958536313,1865.7038354873657
777473,637,95.76000000000003,1419,23,4,,,,,,,329.13511527465175,1870.0153238773346
779191,638,117.28000000000067,1718,28,3,,,,,,,368.07942138834596,1874.6831555366516
780743,639,105.43,1552,27,3,,,,,,,335.1270867769627,1879.314406633377
782496,640,136.82999999999956,1753,26,2,,,,,,,376.9090593783581,1883.965665102005
783931,641,103.4099999999998,1435,24,3,,,,,,,629.5928302798228,1886.2450709342957
785895,642,139.52000000000243,1964,34,5,,,,,,,373.32047433595756,1891.5061538219452
786964,643,60.10999999999906,1069,15,3,,,,,,,293.2195268280136,1895.1521055698395
788996,644,177.54000000000127,2032,32,5,,,,,,,386.2187257149758,1900.4135761260986
791014,645,147.47000000000082,2018,34,5,,,,,,,382.9791365846578,1905.682993888855
792920,646,150.77000000000356,1906,31,4,,,,,,,369.40463919764727,1910.8428568840027
793466,647,-1.590000000000316,546,5,1,,,,,,,634.3316094410318,1911.7037584781647
795301,648,137.45000000000175,1835,32,4,,,,,,,379.38932032972383,1916.5406579971313
796448,649,70.39999999999924,1147,17,3,,,,,,,594.3104822794581,1918.4707956314087
798032,650,117.96000000000026,1584,26,4,,,,,,,343.39603566910586,1923.0836970806122
799811,651,142.020000000001,1779,31,7,,,,,,,377.8234189583973,1927.7924206256866
801268,652,102.87000000000077,1457,22,3,,,,,,,328.7205241238742,1932.224990606308
802094,653,24.78999999999953,826,13,2,,,,,,,630.1313818057741,1933.5360579490662
804261,654,176.63000000000488,2167,40,5,,,,,,,411.33039902284185,1938.8045134544373
804951,655,10.759999999999792,690,9,1,,,,,,,238.1911015299253,1941.7015249729156
806224,656,78.05999999999986,1273,21,2,,,,,,,807.4874086172739,1943.2782807350159
807302,657,59.569999999999055,1078,17,2,,,,,,,328.8583311652904,1946.5564937591553
808916,658,124.55000000000017,1614,25,3,,,,,,,796.2142055925713,1948.5837950706482
810236,659,74.72999999999861,1320,19,2,,,,,,,443.0449297011395,1951.5633132457733
811100,660,32.04999999999961,864,14,3,,,,,,,347.4757025903436,1954.0499889850616
812102,661,50.21999999999918,1002,15,2,,,,,,,894.9279465363351,1955.1698470115662
