timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
116943,38,2039.7990000000025,2645,50,5,False,0,pistol,,,,,,,483.5856726322622,152.42507028579712
120220,39,3106.519999999998,3277,59,4,True,49,machinegun,,,,,,,923.5933447042673,155.9732575416565
124123,40,3319.7499999999877,3903,73,8,False,0,pistol,,,,,,,727.3653944220017,161.3393006324768
126119,41,1906.9640000000002,1996,37,4,True,17,machinegun,,,,,,,738.2936626808115,164.04293251037598
130075,42,3903.5089999999823,3956,84,9,False,0,pistol,,,,,,,724.351960840466,169.50447344779968
133107,43,2653.2799999999893,3032,58,6,False,0,pistol,,,,,,,902.4243957093092,172.86441779136658
137396,44,3809.543999999993,4289,84,9,False,0,pistol,,,,,,,579.6884568416976,180.26332259178162
138364,45,842.4600000000036,968,17,2,False,0,pistol,,,,,,,1581.3740960847413,180.8755600452423
141757,46,3021.3629999999694,3393,70,8,False,0,pistol,,,,,,,628.567134834401,186.27365970611572
144373,47,2500.9430000000007,2616,52,6,False,0,pistol,,,,,,,828.3058530306018,189.43202137947083
146399,48,1452.5020000000009,2026,38,4,False,0,pistol,,,,,,,660.0145727854025,192.50175309181213
148698,49,1543.229999999982,2299,42,5,True,50,machinegun,,,,,,,726.4267491125615,195.666663646698
152458,50,4022.8080000000045,3760,75,8,False,0,pistol,,,,,,,615.4187982770784,201.77641677856445
155231,51,1916.4799999999937,2773,50,6,False,0,pistol,,,,,,,851.9383142662763,205.03143620491028
159161,52,3164.285999999992,3930,93,10,False,0,pistol,,,,,,,686.5481531239755,210.75580596923828
162868,53,3675.307999999975,3707,77,8,False,0,pistol,,,,,,,696.5745417870761,216.0776550769806
167263,54,5205.538999999978,4395,97,10,False,0,pistol,,,,,,,660.7046420446628,222.72973895072937
170440,55,3174.340999999987,3177,65,7,True,50,machinegun,,,,,,,632.656334860663,227.75153708457947
175326,56,4556.819999999962,4886,90,10,False,0,pistol,,,,,,,794.2752342561987,233.90316081047058
177439,57,2092.167999999998,2113,38,2,False,0,pistol,,,,,,,690.9259917415357,236.96159434318542
181987,58,3776.301999999975,4548,126,13,True,198,machinegun,,,,,,,740.929242998697,243.09993314743042
185408,59,3247.192999999996,3421,74,8,False,0,pistol,,,,,,,674.8732010783135,248.16911602020264
189207,60,3467.7070000000185,3799,76,8,False,0,pistol,,,,,,,589.2205636565889,254.61673307418823
193960,61,4383.413999999968,4753,124,13,True,95,machinegun,,,,,,,643.7175893289136,262.00055289268494
197734,62,4386.061999999998,3774,79,8,False,0,pistol,,,,,,,566.7719219788179,268.6594252586365
203318,63,5716.170000000048,5584,144,15,True,12,machinegun,,,,,,,586.1384227543999,278.1863100528717
208079,64,5039.508000000003,4761,95,10,False,0,pistol,,,,,,,676.4008057974111,285.22514152526855
209763,65,1709.4400000000055,1684,30,2,False,0,pistol,,,,,,,523.620880878904,288.44130778312683
212896,66,3482.104,3133,60,7,False,0,pistol,,,,,,,646.3557237317473,293.2886426448822
216600,67,4525.448000000025,3704,77,8,False,0,pistol,,,,,,,510.3116569460001,300.54708218574524
218601,68,1888.9240000000016,2001,39,4,True,10,machinegun,,,,,,,585.3714852297803,303.9655177593231
219843,69,378.20999999999697,1242,22,3,False,0,pistol,,,,,,,428.05037646604666,306.86714124679565
221998,70,2735.961999999989,2155,41,5,False,0,pistol,,,,,,,578.1148890377731,310.59492921829224
222850,71,953.5599999999979,852,15,2,False,0,pistol,,,,,,,1364.355421843144,311.2195384502411
224749,72,1809.0989999999933,1899,35,4,False,0,pistol,,,,,,,567.1265893284282,314.56811118125916
226500,73,2006.8599999999983,1751,31,4,False,0,pistol,,,,,,,528.913501109359,317.878769159317
228800,74,3197.6099999999965,2300,45,5,False,0,pistol,,,,,,,625.3027746115475,321.55708169937134
233505,75,5144.245999999987,4705,130,14,True,41,machinegun,,,,,,,479.9236371276188,331.3608820438385
238797,76,6108.707000000017,5292,99,10,False,0,pistol,,,,,,,633.8637345239416,339.70979166030884
241482,77,2399.999999999998,2685,51,6,False,0,pistol,,,,,,,658.6117421688249,343.7866621017456
244684,78,2904.80800000002,3202,67,7,False,0,pistol,,,,,,,565.8873712268818,349.4452438354492
247880,79,2520.914999999992,3196,62,7,False,0,pistol,,,,,,,600.5805173318499,354.7668559551239
250097,80,1957.6200000000028,2217,42,5,False,0,pistol,,,,,,,577.1306641218257,358.6083631515503
253244,81,3527.4720000000266,3147,58,6,False,0,pistol,,,,,,,791.5521406850424,362.58419585227966
257039,82,3709.0770000000152,3795,83,9,False,0,pistol,,,,,,,603.1802860408492,368.8759548664093
260688,83,4407.345000000015,3649,76,8,False,0,pistol,,,,,,,591.7884550752392,375.0421006679535
263990,84,3658.8510000000138,3302,65,7,False,0,pistol,,,,,,,809.073941606624,379.1234014034271
266907,85,2079.640000000002,2917,57,6,False,0,pistol,,,,,,,506.2461474549046,384.8855137825012
269723,86,3303.5000000000027,2816,53,6,False,0,pistol,,,,,,,731.6878600312668,388.73425817489624
273763,87,3516.844999999961,4040,80,9,False,0,pistol,,,,,,,462.30016989577217,397.47330141067505
277152,88,3831.909000000004,3389,70,8,False,0,pistol,,,,,,,431.93584113970195,405.31953525543213
279748,89,2938.601999999986,2596,48,4,False,0,pistol,,,,,,,553.6263582855725,410.0087306499481
283409,90,3924.6870000000285,3661,74,8,True,92,machinegun,,,,,,,437.47448379106055,418.377361536026
286927,91,2444.3250000000157,3518,67,7,False,0,pistol,,,,,,,428.4266160715683,426.5889163017273
290184,92,4512.577000000012,3257,66,7,False,0,pistol,,,,,,,612.8840108264667,431.9032607078552
291421,93,1327.490000000004,1237,23,2,False,0,pistol,,,,,,,362.4323846025367,435.31642293930054
293877,94,2285.805000000008,2456,44,5,False,0,pistol,,,,,,,541.5290638662145,439.85182523727417
296989,95,3393.886999999991,3112,62,7,False,0,pistol,,,,,,,409.90536888007904,447.44432282447815
299973,96,3853.4350000000113,2984,63,7,False,0,pistol,,,,,,,606.8216993466334,452.3618724346161
303939,97,4358.084999999987,3966,85,9,False,0,pistol,,,,,,,509.2082739485414,460.15056324005127
307708,98,3965.8850000000316,3769,72,8,False,0,pistol,,,,,,,536.3182341387076,467.178195476532
309553,99,1060.288000000001,1845,33,4,True,12,machinegun,,,,,,,468.92879533423024,471.11284494400024
312411,100,3383.4220000000028,2858,56,6,False,0,pistol,,,,,,,785.5304814628417,474.7512466907501
314263,101,2180.700999999983,1852,34,4,False,0,pistol,,,,,,,570.4203198659516,477.99806547164917
318698,102,4536.885000000018,4435,117,12,True,43,machinegun,,,,,,,570.527483727991,485.77167534828186
321361,103,1958.5100000000002,2663,50,5,False,0,pistol,,,,,,,692.6113491106281,489.61665749549866
324700,104,3435.762999999996,3339,73,8,True,50,machinegun,,,,,,,592.2958323079188,495.2541449069977
329423,105,5590.17300000002,4723,106,11,False,0,pistol,,,,,,,717.1943058175483,501.83964014053345
332296,106,3363.2509999999943,2873,54,6,False,0,pistol,,,,,,,538.1814597205844,507.17807507514954
334734,107,1493.3150000000117,2438,46,5,False,0,pistol,,,,,,,753.8404591169042,510.41229581832886
337164,108,1696.1499999999971,2430,45,5,False,0,pistol,,,,,,,689.5139043265647,513.9366233348846
340264,109,3176.9970000000303,3100,60,7,False,0,pistol,,,,,,,543.2576593364467,519.6430397033691
344557,110,3564.1389999999806,4293,118,12,True,242,machinegun,,,,,,,670.0572544101694,526.0500860214233
348799,111,5182.346999999991,4242,105,11,False,0,pistol,,,,,,,677.3996670536764,532.3123781681061
352469,112,4220.185999999982,3670,74,8,False,0,pistol,,,,,,,643.464777743723,538.0159740447998
356597,113,4125.350000000041,4128,94,10,False,0,pistol,,,,,,,669.5380884013994,544.1815295219421
358440,114,1930.859999999991,1843,34,3,False,0,pistol,,,,,,,642.7917942601199,547.0488011837006
361531,115,3284.62300000005,3091,61,7,False,0,pistol,,,,,,,844.9546974729491,550.7070870399475
365724,116,5307.329000000009,4193,91,10,False,0,pistol,,,,,,,679.2228823513486,556.8804171085358
368791,117,3613.94700000002,3067,62,7,False,0,pistol,,,,,,,574.8353972004953,562.2159976959229
372709,118,4668.6790000000265,3918,92,10,False,0,pistol,,,,,,,923.8014944268178,566.4572830200195
376348,119,3989.2019999999948,3639,66,7,False,0,pistol,,,,,,,632.4135304447686,572.2115314006805
380362,120,3903.3550000000014,4014,84,9,False,0,pistol,,,,,,,582.3949146450598,579.1038744449615
381994,121,2374.0000000000005,1632,30,4,False,0,pistol,,,,,,,456.6140609909702,582.6781170368195
384321,122,2138.5629999999987,2327,41,5,False,0,pistol,,,,,,,606.5640694572631,586.5146193504333
388469,123,4790.977999999936,4148,92,9,False,0,pistol,,,,,,,543.0092858539775,594.153647184372
392076,124,3708.015000000037,3607,72,8,False,0,pistol,,,,,,,518.0656821417833,601.1161894798279
394240,125,2121.6999999999907,2164,41,4,False,0,pistol,,,,,,,624.2177985491064,604.5832176208496
398411,126,4538.694999999994,4171,80,9,False,0,pistol,,,,,,,597.128516668387,611.5684056282043
403087,127,4261.598000000005,4676,92,10,True,141,machinegun,,,,,,,627.9963974820798,619.0144016742706
405553,128,1849.270000000001,2466,44,5,False,0,pistol,,,,,,,423.359904397315,624.8393251895905
407589,129,2323.9399999999982,2036,36,4,False,0,pistol,,,,,,,633.7601426932036,628.0520222187042
410521,130,2758.4699999999957,2932,56,6,False,0,pistol,,,,,,,728.2134374829941,632.0784192085266
413929,131,3909.842999999984,3408,68,7,False,0,pistol,,,,,,,585.8141975412111,637.8960831165314
419413,132,4600.841000000019,5484,145,15,True,186,machinegun,,,,,,,731.8890495965593,645.3891444206238
422656,133,3140.1389999999938,3243,61,7,False,0,pistol,,,,,,,573.3717754938014,651.0452754497528
425423,134,2788.185000000012,2767,56,5,False,0,pistol,,,,,,,760.0994937380879,654.685694694519
428011,135,3085.8620000000033,2588,50,6,False,0,pistol,,,,,,,711.5228446706082,658.3231093883514
432242,136,5520.040999999971,4231,78,8,False,0,pistol,,,,,,,523.4133146204151,666.406721830368
435653,137,2824.064000000008,3411,67,7,False,0,pistol,,,,,,,851.0631645077838,670.4147748947144
439331,138,2902.845000000021,3678,71,8,False,0,pistol,,,,,,,607.8183162384905,676.4660205841064
442375,139,2809.990000000023,3044,60,7,False,0,pistol,,,,,,,473.88528337423526,682.8896126747131
445394,140,1348.199999999993,3019,54,6,False,0,pistol,,,,,,,704.1387826842835,687.1772751808167
449541,141,3682.741999999993,4147,89,9,False,0,pistol,,,,,,,590.2688923148041,694.2030050754547
450404,142,584.9200000000018,863,14,2,False,0,pistol,,,,,,,1398.3054891753218,694.8203690052032
451897,143,700.5599999999979,1493,26,3,False,0,pistol,,,,,,,481.07702077295954,697.9239690303802
455257,144,1312.5750000000119,3360,65,7,False,0,pistol,,,,,,,525.2013384138451,704.3216199874878
458109,145,2146.0050000000106,2852,55,5,False,0,pistol,,,,,,,702.7755578274799,708.3799295425415
460281,146,2141.655000000021,2172,38,4,False,0,pistol,,,,,,,628.7533239275994,711.8344781398773
462608,147,2121.6230000000064,2327,41,5,False,0,pistol,,,,,,,624.8428574355192,715.5587275028229
466721,148,3977.833000000005,4113,89,9,True,46,machinegun,,,,,,,588.6432317504251,722.5460720062256
470981,149,3612.7250000000004,4260,91,10,True,46,machinegun,,,,,,,612.612798387023,729.500143289566
474502,150,4569.62299999996,3521,64,7,False,0,pistol,,,,,,,534.4386922882061,736.0885021686554
477116,151,3036.5469999999814,2614,51,6,False,0,pistol,,,,,,,649.7464140686772,740.1117377281189
480569,152,3225.077999999976,3453,75,7,False,0,pistol,,,,,,,533.992931040293,746.5782086849213
483545,153,2293.535000000024,2976,58,6,False,0,pistol,,,,,,,492.32811354448825,752.6230390071869
486658,154,2653.4729999999827,3113,61,7,False,0,pistol,,,,,,,739.0933164391702,756.835066318512
489817,155,3538.1650000000304,3159,61,7,False,0,pistol,,,,,,,521.6575636156917,762.8909287452698
494030,156,4822.478000000025,4213,85,9,False,0,pistol,,,,,,,605.486415911325,769.8490824699402
498374,157,5337.027000000053,4344,75,8,False,0,pistol,,,,,,,608.8648093741097,776.9838099479675
500156,158,1613.3799999999997,1782,31,4,False,0,pistol,,,,,,,544.2527135632653,780.2581510543823
503353,159,3498.339999999954,3197,61,7,False,0,pistol,,,,,,,730.4866903113145,784.6348149776459
505708,160,2375.7130000000147,2355,43,5,False,0,pistol,,,,,,,650.9066531867064,788.2529680728912
506725,161,1065.859999999996,1017,17,2,False,0,pistol,,,,,,,373.73722118922467,790.974226474762
509922,162,2662.4600000000114,3197,58,6,False,0,pistol,,,,,,,748.9183947424875,795.2431488037109
513239,163,3103.3399999999997,3317,60,7,False,0,pistol,,,,,,,520.0072873124448,801.6220080852509
517753,164,4281.261000000025,4514,82,9,False,0,pistol,,,,,,,618.6174679925031,808.9190323352814
520123,165,1718.241000000007,2370,43,5,True,48,machinegun,,,,,,,617.0061983035046,812.7602670192719
524285,166,4736.40000000004,4162,87,9,False,0,pistol,,,,,,,573.1618195878021,820.0218598842621
526003,167,942.3750000000056,1718,31,4,False,0,pistol,,,,,,,526.5387000939917,823.284775018692
529340,168,2432.1590000000115,3337,63,7,False,0,pistol,,,,,,,478.18698445416567,830.263331413269
531810,169,2645.650000000013,2470,44,5,False,0,pistol,,,,,,,586.9098891860282,834.4719562530518
534578,170,1662.4850000000097,2768,54,6,False,0,pistol,,,,,,,527.7037522274895,839.7174174785614
537171,171,2619.3450000000007,2593,49,5,False,0,pistol,,,,,,,767.1330600925808,843.0976481437683
540838,172,2224.9059999999854,3667,76,8,True,48,machinegun,,,,,,,610.3155995474292,849.1061408519745
544334,173,2366.6419999999853,3496,69,7,False,0,pistol,,,,,,,892.8910253389029,853.0216267108917
546566,174,1937.989999999998,2232,39,4,False,0,pistol,,,,,,,713.8196767985892,856.1485548019409
549135,175,1846.2969999999998,2569,49,5,False,0,pistol,,,,,,,499.6156601371583,861.2906181812286
551815,176,2309.2620000000193,2680,50,5,False,0,pistol,,,,,,,779.7023937310476,864.7279286384583
554702,177,2404.4849999999856,2887,56,6,False,0,pistol,,,,,,,723.1181614278677,868.7204642295837
558901,178,3554.3730000000064,4199,90,9,True,48,machinegun,,,,,,,678.5549355761499,874.9087183475494
561274,179,2774.0110000000213,2373,44,5,False,0,pistol,,,,,,,471.48989853317323,879.9418261051178
564224,180,1784.060000000013,2950,57,6,False,0,pistol,,,,,,,804.9888345602175,883.6065852642059
565821,181,1275.450000000004,1597,28,1,False,0,pistol,,,,,,,584.6963909072571,886.3379995822906
569987,182,3267.4070000000133,4166,88,9,True,47,machinegun,,,,,,,661.9346839245651,892.6317751407623
573971,183,3191.0150000000035,3984,72,8,False,0,pistol,,,,,,,642.0153981276784,898.8373236656189
578629,184,5415.060999999981,4658,101,11,False,0,pistol,,,,,,,621.9258922346916,906.3271048069
579718,185,943.4400000000014,1089,19,2,False,0,pistol,,,,,,,368.2823407310485,909.2842168807983
583303,186,4291.87799999998,3585,73,8,False,0,pistol,,,,,,,592.7789581519161,915.3321440219879
587450,187,4292.26599999998,4147,87,9,False,0,pistol,,,,,,,562.939891404361,922.698965549469
590933,188,2810.0809999999883,3483,77,8,False,0,pistol,,,,,,,502.6551226708122,929.6282703876495
594063,189,2091.818000000001,3130,67,7,True,35,machinegun,,,,,,,482.9807262010383,936.1089684963226
596963,190,1917.2300000000082,2900,56,6,False,0,pistol,,,,,,,721.8045598225771,940.1268014907837
598526,191,1547.5070000000005,1563,28,3,False,0,pistol,,,,,,,494.6626745735865,943.2866258621216
602134,192,4775.980000000047,3608,65,7,False,0,pistol,,,,,,,443.80613198323016,951.4164192676544
604863,193,2891.929000000001,2729,55,6,False,0,pistol,,,,,,,708.4430535850373,955.2686612606049
608108,194,3658.7230000000027,3245,63,3,False,0,pistol,,,,,,,724.978728461132,959.7447879314423
609718,195,1246.3600000000022,1610,29,3,False,0,pistol,,,,,,,473.1315675988124,963.1477899551392
613964,196,4444.129000000004,4246,82,9,False,0,pistol,,,,,,,587.3004369512943,970.3775866031647
615691,197,1434.9399999999978,1727,29,3,False,0,pistol,,,,,,,534.9113091754565,973.6062772274017
618838,198,2660.3199999999997,3147,63,7,False,0,pistol,,,,,,,498.0757732453007,979.9247040748596
623061,199,3877.5539999999946,4223,99,10,False,0,pistol,,,,,,,600.102812278636,986.9619400501251
626335,200,2856.977000000006,3274,67,7,False,0,pistol,,,,,,,752.6835870250662,991.3118116855621
629399,201,2396.41599999999,3064,58,6,False,0,pistol,,,,,,,481.603240711316,997.6739892959595
633031,202,3231.9819999999872,3632,75,8,False,0,pistol,,,,,,,542.1484862938187,1004.3733627796173
636239,203,2674.0750000000126,3208,66,7,False,0,pistol,,,,,,,719.221142908946,1008.8338510990143
638303,204,1321.1300000000078,2064,36,4,False,0,pistol,,,,,,,588.8804699048014,1012.3389146327972
639048,205,274.21500000000157,745,14,1,False,0,pistol,,,,,,,292.54611915990307,1014.885656118393
641677,206,2334.638999999986,2629,48,5,True,46,machinegun,,,,,,,676.296260115012,1018.7731287479401
644837,207,4425.378999999998,3160,57,6,False,0,pistol,,,,,,,743.1622038060848,1023.0253365039825
648761,208,4039.404000000003,3924,80,9,False,0,pistol,,,,,,,577.9551857105338,1029.8150091171265
652084,209,2978.3180000000125,3323,70,8,False,0,pistol,,,,,,,468.47896320995704,1036.908297777176
656248,210,3584.555999999986,4164,110,12,True,79,machinegun,,,,,,,570.7160001743674,1044.2052657604218
659639,211,2964.660999999992,3391,65,7,False,0,pistol,,,,,,,536.5166154765644,1050.5258030891418
663323,212,4163.547000000008,3684,87,9,True,50,machinegun,,,,,,,810.9379011604391,1055.0687913894653
666062,213,2994.061000000007,2739,50,6,False,0,pistol,,,,,,,462.47014430042776,1060.9914622306824
669960,214,3837.653999999979,3898,76,8,False,0,pistol,,,,,,,565.4051220746036,1067.8857486248016
673681,215,4349.224999999983,3721,79,8,True,50,machinegun,,,,,,,801.0624497956719,1072.5309398174286
675089,216,1441.2700000000061,1408,24,3,False,0,pistol,,,,,,,473.8561815628914,1075.502408027649
677765,217,2466.8050000000385,2676,51,5,False,0,pistol,,,,,,,699.2618040125718,1079.3293924331665
681257,218,3132.4280000000276,3492,74,8,False,0,pistol,,,,,,,531.5237128227141,1085.8992738723755
686442,219,5582.859999999895,5185,99,10,False,0,pistol,,,,,,,500.6777143542814,1096.2553939819336
688981,220,3133.361999999987,2539,51,6,True,23,machinegun,,,,,,,662.0036245242525,1100.090871810913
690771,221,1535.0449999999928,1790,34,3,False,0,pistol,,,,,,,535.1217872165422,1103.4360036849976
694759,222,4328.630999999963,3988,80,9,False,0,pistol,,,,,,,575.4544185138593,1110.3663115501404
697892,223,2369.179999999989,3133,63,7,False,0,pistol,,,,,,,742.0071491728761,1114.5887620449066
701634,224,3728.902000000055,3742,78,8,False,0,pistol,,,,,,,544.0840367619235,1121.46648311615
702861,225,1184.196000000004,1227,22,3,False,0,pistol,,,,,,,429.3767174427077,1124.3242273330688
706054,226,4183.712000000005,3193,66,7,True,56,machinegun,,,,,,,797.6325641804331,1128.3274185657501
708764,227,2354.109999999997,2710,51,6,False,0,pistol,,,,,,,509.9187346675321,1133.6421060562134
711798,228,3355.505000000001,3034,53,6,False,0,pistol,,,,,,,827.6770121537061,1137.307894706726
715322,229,4028.0609999999833,3524,65,7,False,0,pistol,,,,,,,543.6051893425672,1143.7906455993652
718248,230,2744.5049999999587,2926,58,6,False,0,pistol,,,,,,,714.3193859495085,1147.886947631836
721270,231,3231.480000000015,3022,60,7,False,0,pistol,,,,,,,469.68601046648826,1154.3211443424225
724255,232,3661.108999999992,2985,56,6,False,0,pistol,,,,,,,709.6696787389326,1158.527433872223
726936,233,2645.214000000005,2681,47,5,False,0,pistol,,,,,,,672.0348731226607,1162.5169215202332
730752,234,4687.265999999999,3816,70,8,False,0,pistol,,,,,,,555.8987312122617,1169.3816015720367
735038,235,4616.771999999979,4286,98,10,True,5,machinegun,,,,,,,586.0645118719489,1176.6949133872986
737863,236,2243.9549999999895,2825,52,6,False,0,pistol,,,,,,,453.8786661020432,1182.919159412384
739371,237,1060.9469999999992,1508,27,2,False,0,pistol,,,,,,,447.01476835414877,1186.2927610874176
742057,238,2302.205,2686,52,6,False,0,pistol,,,,,,,722.5687645119526,1190.0101864337921
743847,239,1957.7090000000098,1790,33,4,False,0,pistol,,,,,,,571.6775106495608,1193.1414351463318
749330,240,5546.919999999963,5483,130,14,False,0,pistol,,,,,,,705.9184476366523,1200.9087233543396
754535,241,5061.365000000004,5205,142,15,True,105,machinegun,,,,,,,502.2369282359159,1211.2725052833557
759570,242,4888.323000000003,5035,128,13,False,0,pistol,,,,,,,641.7594748871734,1219.1182444095612
762681,243,2099.99,3111,62,7,False,0,pistol,,,,,,,483.413242664822,1225.5538742542267
768369,244,6805.71699999999,5688,125,13,False,0,pistol,,,,,,,540.0304012572911,1236.0867385864258
771560,245,1685.5099999999977,3191,62,6,False,0,pistol,,,,,,,731.4959066581421,1240.4603559970856
773447,246,1760.710000000003,1887,35,4,False,0,pistol,,,,,,,554.403502331224,1243.8641226291656
776755,247,2893.7860000000182,3308,66,7,True,49,machinegun,,,,,,,487.5124065554154,1250.6497321128845
780007,248,2754.784000000005,3252,66,7,False,0,pistol,,,,,,,740.8750610996608,1255.039258480072
784756,249,4128.730999999986,4749,105,11,True,50,machinegun,,,,,,,479.5890091813111,1264.941635131836
788700,250,4024.5840000000067,3944,91,10,True,50,machinegun,,,,,,,564.2096601843102,1271.9320509433746
792647,251,4906.127999999974,3947,79,8,False,0,pistol,,,,,,,565.3316391854253,1278.9138967990875
795497,252,2668.2799999999916,2850,60,7,True,32,machinegun,,,,,,,688.918171012726,1283.0509231090546
798276,253,1526.655000000005,2779,54,6,True,50,machinegun,,,,,,,688.7367166132032,1287.085945367813
800717,254,3084.8079999999663,2441,45,4,False,0,pistol,,,,,,,638.139537597193,1290.9112453460693
803790,255,3055.8400000000247,3073,61,7,False,0,pistol,,,,,,,466.9734485059733,1297.4920403957367
808180,256,4469.018999999982,4390,104,11,False,0,pistol,,,,,,,594.7592677801596,1304.8732986450195
813132,257,4000.164999999986,4952,128,13,True,128,machinegun,,,,,,,470.2720082307024,1315.4034950733185
817147,258,4693.996999999997,4015,96,10,False,0,pistol,,,,,,,862.4197004630656,1320.05916762352
820637,259,3182.5440000000085,3490,74,8,False,0,pistol,,,,,,,599.8934134517876,1325.8769626617432
826198,260,4936.7730000000065,5561,147,14,True,82,machinegun,,,,,,,605.0417161485877,1335.0681600570679
829079,261,1663.3250000000069,2881,55,6,False,0,pistol,,,,,,,793.5995662315804,1338.698579788208
833589,262,4712.429000000022,4510,100,11,False,0,pistol,,,,,,,543.1187146225677,1347.0025672912598
834394,263,623.8389999999996,805,15,2,False,0,pistol,,,,,,,1649.0635387799796,1347.490810394287
838759,264,3655.4650000000174,4365,87,8,False,0,pistol,,,,,,,691.0574095762598,1353.8073134422302
841957,265,3723.932999999978,3198,65,5,False,0,pistol,,,,,,,566.0766433920579,1359.4568228721619
845459,266,2305.9349999999986,3502,70,8,False,0,pistol,,,,,,,882.9255944115802,1363.4232831001282
849002,267,3518.973,3543,69,7,False,0,pistol,,,,,,,591.5456840714455,1369.4127790927887
854422,268,5196.13999999995,5420,121,13,False,0,pistol,,,,,,,580.4624993405903,1378.7502653598785
858210,269,5130.434999999996,3788,77,8,False,0,pistol,,,,,,,632.4211173250092,1384.7400348186493
860811,270,2843.8759999999925,2601,50,5,False,0,pistol,,,,,,,759.8297428482476,1388.1632769107819
864562,271,3850.9110000000123,3751,89,9,True,50,machinegun,,,,,,,613.502265396474,1394.2774531841278
868631,272,3930.543999999965,4069,76,8,False,0,pistol,,,,,,,659.7358267700404,1400.4451677799225
871300,273,2850.152999999971,2669,52,5,False,0,pistol,,,,,,,768.3022686012704,1403.9191563129425
