timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
1505,1,-613.8500000000022,1505,24,3,False,0,pistol,,,,,,,214.523666012808,7.015545129776001
2539,2,-269.89999999999975,1034,16,2,False,0,pistol,,,,,,,86.85544941694997,18.930694580078125
3852,3,-477.14999999999986,1313,21,3,False,0,pistol,,,,,,,245.25965652468076,24.3111789226532
5287,4,-545.3500000000014,1435,22,3,False,0,pistol,,,,,,,122.07354730820158,36.06682634353638
6720,5,-315.80000000000234,1433,20,3,False,0,pistol,,,,,,,124.43343705757921,47.583600997924805
7439,6,-268.0499999999999,719,9,1,True,9,machinegun,,,,,,,246.98179936004482,50.49534630775452
8701,7,-488.4000000000001,1262,20,3,True,93,machinegun,,,,,,,108.62560890910265,62.13750243186951
9576,8,-525.7999999999996,875,14,1,False,0,pistol,,,,,,,196.44053444438617,66.59236860275269
10780,9,-299.4000000000011,1204,17,2,False,0,pistol,,,,,,,94.841311779706,79.28786897659302
11508,10,-242.64999999999955,728,11,2,False,0,pistol,,,,,,,231.01563485671062,82.43969774246216
12842,11,-560.6500000000027,1334,20,3,False,0,pistol,,,,,,,98.86310876896734,95.958566904068
13824,12,-169.2,982,16,2,True,67,machinegun,,,,,,,205.0562366883301,100.74812746047974
14633,13,-464.2,809,12,1,False,0,pistol,,,,,,,78.97834972795907,111.02965140342712
15901,14,-674.1499999999977,1268,20,3,False,0,pistol,,,,,,,217.62069212298877,116.85689806938171
17556,15,-455.299999999997,1655,25,3,False,0,pistol,,,,,,,112.62401787220418,131.55233883857727
18259,16,-273.2499999999996,703,11,2,True,49,machinegun,,,,,,,193.16544166563543,135.1923131942749
19199,17,-366.8999999999999,940,15,1,False,0,pistol,,,,,,,93.96622479426864,145.19643783569336
20202,18,-396.20000000000164,1003,16,2,True,54,machinegun,,,,,,,227.31256972339958,149.60936546325684
22699,19,-826.5999999999888,2497,41,5,False,0,pistol,,,,,,,111.11064524572824,172.08301091194153
23961,20,-226.750000000001,1262,19,2,False,0,pistol,,,,,,,136.94544159633347,181.29893970489502
25369,21,-221.15000000000114,1408,20,3,False,0,pistol,,,,,,,110.71716645886193,194.0225703716278
26771,22,-549.6500000000009,1402,21,1,True,39,machinegun,,,,,,,122.5033489285639,205.46773767471313
27774,23,-499.0500000000012,1003,15,2,False,0,pistol,,,,,,,184.60141114393247,210.90175342559814
