timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
47808,41,34.75999999999951,1114,18,2,,,,,,,263.15179875081515,121.3977689743042
49261,42,86.07000000000194,1453,24,3,,,,,,,329.84439099476305,125.80306935310364
50610,43,75.81999999999996,1349,19,2,,,,,,,929.1546583800953,127.25508213043213
51472,44,22.719999999999594,862,11,3,,,,,,,228.97907402266895,131.01976442337036
52459,45,36.539999999999694,987,14,3,,,,,,,868.4458554765685,132.15649271011353
53477,46,45.16999999999926,1018,17,3,,,,,,,254.53443915706197,136.15615153312683
54149,47,7.589999999999897,672,9,1,,,,,,,910.5224387872288,136.8943965435028
54864,48,-3.190000000000076,715,9,1,,,,,,,919.4935702877726,137.67221236228943
55564,49,5.299999999999805,700,10,3,,,,,,,188.1915327639966,141.39207005500793
56436,50,18.779999999999575,872,11,2,,,,,,,922.535395108392,142.33754301071167
57613,51,56.64999999999896,1177,19,2,,,,,,,284.0510446495686,146.48134660720825
58382,52,7.6199999999998695,769,11,4,,,,,,,922.2594377036927,147.31536626815796
59690,53,61.20999999999901,1308,21,3,,,,,,,302.42735888559827,151.6406707763672
61486,54,93.1299999999996,1796,32,6,,,,,,,364.66422868803085,156.56598806381226
63213,55,90.97000000000199,1727,27,2,,,,,,,930.3470450066479,158.42249369621277
64580,56,82.00000000000037,1367,21,3,,,,,,,309.5735662292624,162.83849048614502
66529,57,149.27000000000572,1949,36,5,,,,,,,389.9083372059297,167.83737468719482
69777,58,264.7300000000243,3248,59,5,,,,,,,348.29578914664756,177.1629819869995
72550,59,212.80000000001291,2773,51,6,,,,,,,457.8957391990639,183.232524394989
74449,60,123.88000000000348,1899,34,5,,,,,,,388.97453381072387,188.11480021476746
77269,61,233.2600000000167,2820,48,4,,,,,,,486.57915106709004,193.91062021255493
78442,62,55.939999999998825,1173,17,2,,,,,,,292.96140782909447,197.91481852531433
80060,63,99.04000000000084,1618,25,3,,,,,,,346.2535440765115,202.58791327476501
80976,64,23.93999999999984,916,13,2,,,,,,,933.2691225699851,203.56959986686707
82061,65,47.09999999999965,1085,16,1,,,,,,,266.11297694496756,207.64706158638
82735,66,7.8899999999997235,674,11,2,,,,,,,935.4330171722332,208.36778211593628
84128,67,80.41000000000076,1393,21,4,,,,,,,311.4989615662487,212.83988738059998
85381,68,65.71999999999899,1253,19,2,,,,,,,925.0744944134294,214.19457006454468
86679,69,70.35999999999919,1298,17,2,,,,,,,300.21003383631313,218.51837468147278
87754,70,45.90999999999916,1075,15,2,,,,,,,928.7161142724848,219.67605996131897
89298,71,106.83000000000297,1544,26,6,,,,,,,333.28729155408706,224.30888843536377
90798,72,92.51000000000235,1500,24,5,,,,,,,330.35182360837763,228.84977054595947
91581,73,14.709999999999837,783,12,2,,,,,,,911.4807911671174,229.709059715271
93037,74,81.79999999999954,1456,23,2,,,,,,,322.13930693994257,234.229070186615
94007,75,29.779999999999376,970,16,2,,,,,,,931.2683502313936,235.27101826667786
95314,76,56.11999999999894,1307,21,3,,,,,,,296.09510077442843,239.68534564971924
96026,77,-3.5500000000000327,712,11,3,,,,,,,923.4321392768375,240.45676159858704
96708,78,3.32999999999992,682,10,4,,,,,,,187.1350879124596,244.10141324996948
97593,79,15.269999999999783,885,13,2,,,,,,,916.4020847389966,245.06733465194702
97943,80,-27.17000000000008,350,5,1,,,,,,,923.782836466609,245.44635462760925
98892,81,37.399999999999686,949,16,1,,,,,,,238.04875915626897,249.43313598632812
99718,82,13.859999999999594,826,13,4,,,,,,,938.6286124857695,250.3133590221405
101270,83,82.30999999999992,1552,22,5,,,,,,,338.6895235986307,254.89592742919922
102107,84,20.249999999999552,837,12,2,,,,,,,945.7634864206365,255.78114867210388
103030,85,29.119999999999415,923,14,3,,,,,,,237.77137176474375,259.6632421016693
104294,86,51.509999999999046,1264,17,2,,,,,,,912.4627605542656,261.04871916770935
104916,87,-8.040000000000049,622,10,3,,,,,,,172.99286207867647,264.64443731307983
105599,88,3.3299999999998917,683,9,1,,,,,,,906.6799275848535,265.3979547023773
106133,89,-12.760000000000034,534,5,1,,,,,,,913.8808325863048,265.98246455192566
107299,90,55.779999999999134,1166,16,2,,,,,,,274.84061705181733,270.2250998020172
108112,91,7.5699999999998795,813,13,4,,,,,,,929.5194755172986,271.10000228881836
109323,92,50.439999999998896,1211,18,2,,,,,,,284.9466913228039,275.3500905036926
109912,93,-1.3400000000001029,589,8,1,,,,,,,924.55945605279,275.98730516433716
110509,94,-15.860000000000065,597,8,1,,,,,,,921.0123222204935,276.635675907135
111169,95,0.5400000000000063,660,10,2,,,,,,,181.28834909066714,280.2765898704529
111911,96,4.8599999999998005,742,11,2,,,,,,,928.0656718945977,281.07637786865234
112715,97,16.6199999999996,804,12,2,,,,,,,208.215491664855,284.9379680156708
113439,98,7.470000000000006,724,11,2,,,,,,,957.109874191397,285.69460678100586
114132,99,4.259999999999948,693,9,1,,,,,,,958.4511636004875,286.41791558265686
114569,100,-23.160000000000032,437,5,1,,,,,,,953.8725037690986,286.8762514591217
115554,101,35.76999999999923,985,15,3,,,,,,,242.91174039175013,290.93146085739136
116530,102,24.92999999999934,976,14,2,,,,,,,942.7075731117308,291.9669690132141
117380,103,21.449999999999562,850,14,2,,,,,,,218.18557471260146,295.8628854751587
118345,104,33.65999999999916,965,14,1,,,,,,,908.0902099094491,296.92579674720764
119676,105,78.12999999999961,1331,19,2,,,,,,,303.0243233392164,301.31850600242615
120890,106,60.54999999999866,1214,21,4,,,,,,,283.2913239684113,305.6040897369385
122053,107,70.74999999999898,1163,19,3,,,,,,,944.7461261922202,306.8352777957916
123740,108,97.20000000000402,1687,26,2,,,,,,,358.944141801128,311.53533911705017
125568,109,126.92000000000516,1828,30,4,,,,,,,371.6335481439305,316.45432114601135
126957,110,69.99999999999866,1389,23,4,,,,,,,934.4979529193917,317.94092178344727
127928,111,35.1799999999993,971,14,2,,,,,,,244.93461578917962,321.90545296669006
129342,112,77.62999999999853,1414,24,3,,,,,,,323.25896147286824,326.27982354164124
130208,113,23.16999999999951,866,13,2,,,,,,,927.4862921126823,327.21376848220825
131493,114,68.87000000000018,1285,18,2,,,,,,,299.2090276546035,331.50859904289246
132556,115,44.68999999999909,1063,16,2,,,,,,,911.5751704036406,332.67488408088684
133577,116,40.28999999999922,1021,17,2,,,,,,,250.7271214912112,336.7472198009491
134271,117,4.5999999999999375,694,11,2,,,,,,,928.7403869838057,337.49470686912537
136025,118,119.27000000000398,1754,29,4,,,,,,,364.2810343849215,342.30991792678833
136827,119,16.4999999999997,802,11,5,,,,,,,939.3071699192222,343.16393303871155
137857,120,35.73999999999948,1030,15,3,,,,,,,253.24510827008555,347.2313311100006
139019,121,50.13999999999889,1162,19,1,,,,,,,928.1752193136147,348.4834854602814
141506,122,187.5600000000107,2487,45,4,,,,,,,296.89704854068174,356.8603298664093
143070,123,98.94000000000257,1564,28,4,,,,,,,927.6267304024651,358.54654932022095
144332,124,66.13999999999876,1262,20,5,,,,,,,291.767488964624,362.87219643592834
146365,125,134.24000000000603,2033,32,3,,,,,,,398.1434350494737,367.9786157608032
147758,126,70.64999999999961,1393,24,3,,,,,,,314.2163178655085,372.4121389389038
149288,127,100.260000000002,1530,22,3,,,,,,,943.8141693789516,374.0334270000458
150705,128,83.12000000000093,1417,22,2,,,,,,,319.1921318631508,378.4729211330414
152285,129,100.31000000000137,1580,25,5,,,,,,,349.7547768942516,382.9905230998993
153712,130,89.4500000000018,1427,21,2,,,,,,,325.3006901713868,387.3774492740631
155353,131,107.33999999999949,1641,28,4,,,,,,,939.0558247400317,389.12513542175293
156339,132,36.38999999999916,986,14,1,,,,,,,250.64187955239436,393.05921030044556
157053,133,7.1699999999997175,714,12,2,,,,,,,923.1586294357564,393.83280634880066
158343,134,64.02999999999966,1290,19,1,,,,,,,301.8853486140697,398.1060903072357
160286,135,140.26000000000636,1943,30,9,,,,,,,393.4035082502412,403.04520988464355
161218,136,25.669999999999447,932,14,2,,,,,,,946.2000940126709,404.0304625034332
162310,137,22.76999999999915,1092,17,3,,,,,,,262.52749870360645,408.1902174949646
163255,138,26.669999999999355,945,13,2,,,,,,,929.1543480487867,409.2075057029724
164206,139,32.28999999999934,951,13,3,,,,,,,241.17080942933006,413.150997877121
165375,140,56.11999999999898,1169,16,1,,,,,,,934.8246708045876,414.4017970561981
166585,141,65.18999999999875,1210,19,2,,,,,,,283.66384396863833,418.66757249832153
167481,142,26.98999999999957,896,13,3,,,,,,,877.8478246143338,419.6885530948639
168370,143,30.88999999999936,889,12,3,,,,,,,230.26536029228046,423.5495321750641
169590,144,66.94999999999905,1220,16,2,,,,,,,902.1059707468119,424.902223110199
170401,145,17.619999999999692,811,10,8,,,,,,,217.95600641518115,428.623339176178
170771,146,-35.41000000000007,370,5,1,,,,,,,927.1389627870103,429.02260088920593
172080,147,66.50000000000004,1309,18,2,,,,,,,307.2007104676477,433.28386783599854
172530,148,-21.840000000000032,450,5,1,,,,,,,927.3629631012645,433.76934909820557
173455,149,29.839999999999627,925,11,2,,,,,,,942.9440899922639,434.7505669593811
174130,150,2.819999999999851,675,9,1,,,,,,,189.14711819329844,438.3194468021393
174930,151,25.889999999999674,800,13,1,,,,,,,945.6611722225964,439.1656184196472
175570,152,-0.5700000000001353,640,7,1,,,,,,,913.7077406420298,439.86628437042236
176286,153,-2.5800000000001333,716,9,1,,,,,,,190.37454239535228,443.62750124931335
177615,154,73.58999999999875,1329,20,7,,,,,,,920.4512924838692,445.07155179977417
178241,155,2.3999999999999133,626,9,1,,,,,,,173.20579741044355,448.68595123291016
179548,156,61.51999999999887,1307,21,4,,,,,,,933.6306706135393,450.0861189365387
180409,157,12.659999999999847,861,13,2,,,,,,,228.52722399497546,453.8539161682129
181591,158,57.54999999999879,1182,20,1,,,,,,,915.1053324059841,455.1457543373108
182554,159,24.079999999999735,963,13,1,,,,,,,237.9610254597513,459.1928608417511
183389,160,24.89999999999951,835,12,3,,,,,,,943.7723419581077,460.07780146598816
184729,161,68.99000000000007,1340,19,2,,,,,,,311.706928121032,464.3768858909607
187497,162,228.8300000000169,2768,51,7,,,,,,,473.46902032675297,470.2232837677002
190342,163,221.7700000000149,2845,53,5,,,,,,,475.37915077012707,476.2081696987152
192134,164,112.87000000000275,1792,30,4,,,,,,,362.4821834641374,481.1520698070526
193117,165,35.829999999999195,983,14,2,,,,,,,243.55856728754497,485.1882655620575
194666,166,81.99999999999905,1549,25,3,,,,,,,332.53226889872,489.84662413597107
196055,167,85.26000000000172,1389,21,3,,,,,,,930.7601283214683,491.3392298221588
197255,168,54.279999999998765,1200,17,2,,,,,,,284.23777244396837,495.56121253967285
198541,169,58.919999999998765,1286,21,4,,,,,,,944.8967288367305,496.9224181175232
199561,170,29.459999999999233,1020,15,1,,,,,,,252.64881656296302,500.95987939834595
200427,171,18.20999999999954,866,12,2,,,,,,,920.6259958351836,501.9007797241211
201906,172,64.61999999999865,1479,22,2,,,,,,,327.2516611249675,506.4205801486969
203103,173,48.979999999998775,1197,18,2,,,,,,,280.3479691143717,510.6905608177185
204130,174,40.989999999999284,1027,16,2,,,,,,,946.7929880768116,511.77551436424255
205100,175,34.84999999999934,970,14,3,,,,,,,251.0955374891007,515.638769865036
206813,176,104.92000000000073,1713,27,3,,,,,,,920.6614340515846,517.4995923042297
207480,177,1.939999999999877,667,10,4,,,,,,,185.0303361438633,521.104653596878
208651,178,51.7699999999993,1171,16,2,,,,,,,927.1456516822924,522.367906332016
209610,179,24.139999999999638,959,12,3,,,,,,,237.8235224384101,526.4004867076874
210541,180,25.129999999999647,931,11,2,,,,,,,929.52846407855,527.4022872447968
211668,181,46.56999999999903,1127,15,2,,,,,,,268.5708443022464,531.5987596511841
212577,182,27.599999999999454,909,11,2,,,,,,,921.9822129039512,532.5849387645721
213670,183,32.93999999999934,1093,16,2,,,,,,,266.90211628413624,536.6802682876587
215103,184,74.66000000000031,1433,20,3,,,,,,,315.8199637805574,541.2178506851196
216245,185,48.28999999999894,1142,16,3,,,,,,,904.4715802767253,542.4806447029114
217394,186,43.749999999999076,1149,17,2,,,,,,,273.40199332909515,546.6834712028503
218507,187,50.249999999999176,1113,14,2,,,,,,,930.0327549309109,547.8803730010986
219804,188,69.62999999999911,1297,19,1,,,,,,,301.23076788477505,552.1861917972565
220588,189,-5.700000000000237,784,10,2,,,,,,,939.0741453309372,553.0212969779968
221430,190,25.699999999999406,842,12,2,,,,,,,220.90680578100125,556.8330647945404
223159,191,105.6700000000027,1729,29,4,,,,,,,921.3709837606646,558.709813117981
224361,192,44.39999999999897,1202,17,2,,,,,,,290.4351669911068,562.8486149311066
225069,193,5.689999999999941,708,7,1,,,,,,,935.5890823211536,563.6055972576141
227191,194,153.35000000000792,2122,36,4,,,,,,,407.9894491222278,568.8069224357605
228846,195,112.91000000000354,1655,25,3,,,,,,,350.4738185460925,573.5292932987213
230195,196,79.14999999999942,1349,21,4,,,,,,,305.42419630092354,577.9462990760803
232495,197,152.36000000000803,2300,42,7,,,,,,,427.89898604135186,583.3215939998627
234198,198,102.72999999999848,1703,28,4,,,,,,,359.08539329401253,588.0644583702087
235891,199,102.05000000000263,1693,26,4,,,,,,,358.8778316510548,592.7821817398071
237095,200,44.50999999999968,1204,21,4,,,,,,,951.4263959610827,594.0478975772858
237879,201,14.47999999999989,784,12,2,,,,,,,210.12749480262102,597.7792015075684
238655,202,4.039999999999786,776,11,3,,,,,,,945.8058459112707,598.5998392105103
239318,203,1.2299999999999613,663,10,3,,,,,,,904.6635427063421,599.3329021930695
239885,204,-8.690000000000115,567,8,1,,,,,,,158.6066852663811,602.907927274704
241963,205,148.18000000000677,2078,37,5,,,,,,,397.80114031811536,608.1318097114563
244128,206,143.30000000000825,2165,39,5,,,,,,,412.52531687835807,613.3801901340485
246488,207,183.98000000000906,2360,46,5,,,,,,,435.2994441295515,618.8019909858704
248879,208,177.5800000000072,2391,40,7,,,,,,,438.3316991839277,624.257034778595
250933,209,136.04000000000627,2054,37,5,,,,,,,403.7625457730866,629.3443703651428
252791,210,120.19000000000538,1858,32,5,,,,,,,387.9082993331506,634.1343700885773
254481,211,111.69000000000361,1690,27,2,,,,,,,353.56770357265617,638.9144124984741
256282,212,123.8500000000041,1801,35,6,,,,,,,367.9355428827715,643.8095090389252
258033,213,119.40000000000495,1751,26,2,,,,,,,951.9036844173606,645.6492125988007
259532,214,96.67000000000198,1499,27,6,,,,,,,329.847581610139,650.1939671039581
261371,215,122.360000000005,1839,33,5,,,,,,,380.9609093681664,655.0214691162109
262972,216,101.86000000000116,1601,25,2,,,,,,,338.83518210317794,659.7466468811035
264080,217,54.59999999999902,1108,17,2,,,,,,,938.809624594435,660.9271011352539
266017,218,128.56000000000415,1937,29,2,,,,,,,392.94573569624094,665.8567140102386
266890,219,23.709999999999532,873,13,2,,,,,,,231.1631411436884,669.6335003376007
268423,220,80.13999999999916,1533,22,3,,,,,,,334.2520357822329,674.2200846672058
270217,221,113.12000000000316,1794,28,2,,,,,,,936.7555103896012,676.1353797912598
271302,222,46.8499999999993,1085,15,1,,,,,,,265.74302700589766,680.2184071540833
272400,223,38.199999999999115,1098,16,2,,,,,,,265.2694625485499,684.3578083515167
274003,224,103.06000000000083,1603,25,2,,,,,,,938.0167154267378,686.0669937133789
275703,225,118.44000000000378,1700,26,4,,,,,,,361.2275842405586,690.7733578681946
277217,226,73.72999999999931,1514,24,5,,,,,,,330.4245466050627,695.3555932044983
278602,227,79.27000000000055,1385,20,5,,,,,,,311.2847842308254,699.8052077293396
280599,228,149.57000000000647,1997,35,5,,,,,,,397.3923759722942,704.8306565284729
282153,229,87.05000000000223,1554,23,2,,,,,,,929.9856271995126,706.5019931793213
283433,230,63.6799999999989,1280,21,5,,,,,,,293.7644431978493,710.8594076633453
284556,231,51.31999999999902,1123,15,2,,,,,,,950.202538121448,712.0415034294128
286466,232,134.81000000000387,1910,32,7,,,,,,,381.5872896716913,717.0471367835999
288208,233,111.99000000000315,1742,29,5,,,,,,,357.8543838459828,721.915269613266
290102,234,133.78000000000372,1894,31,4,,,,,,,380.4818728723053,726.8933577537537
291291,235,48.009999999998804,1189,19,4,,,,,,,282.1043827986626,731.1083264350891
293092,236,107.94000000000332,1801,29,4,,,,,,,381.72426620849967,735.8265793323517
294705,237,92.78000000000185,1613,25,4,,,,,,,934.2076678516273,737.5534813404083
296643,238,128.53000000000424,1938,32,6,,,,,,,389.23705284763656,742.5326495170593
298948,239,177.75000000000944,2305,38,4,,,,,,,425.8178525244624,747.9459969997406
300840,240,133.96000000000424,1892,31,5,,,,,,,382.2234520058003,752.896181344986
301644,241,16.46999999999968,804,12,2,,,,,,,209.81954868973082,756.7283270359039
304221,242,201.79000000000963,2577,47,5,,,,,,,443.3335261645301,762.5413959026337
306085,243,129.750000000003,1864,33,4,,,,,,,376.50274472660465,767.4924404621124
308164,244,153.59000000000654,2079,33,5,,,,,,,411.44129457040674,772.5456018447876
309317,245,53.559999999998915,1153,19,3,,,,,,,278.0263454062032,776.6929852962494
311686,246,184.1400000000088,2369,41,6,,,,,,,424.829773013811,782.2695529460907
312353,247,6.759999999999934,667,8,1,,,,,,,936.2176056114142,782.9822843074799
313724,248,88.00000000000188,1371,22,3,,,,,,,318.86146931915505,787.2821917533875
315075,249,65.6900000000001,1351,20,2,,,,,,,941.2215329515298,788.7177946567535
317073,250,149.3800000000053,1998,33,7,,,,,,,401.558071228116,793.6936571598053
318059,251,20.64999999999977,986,15,2,,,,,,,249.3110397732729,797.6487760543823
319039,252,25.41999999999917,980,15,3,,,,,,,922.5233093000421,798.7112843990326
320958,253,121.40000000000524,1919,30,2,,,,,,,382.364096241023,803.7302629947662
322309,254,80.07999999999831,1351,21,4,,,,,,,304.9191849944478,808.161194562912
324501,255,171.48000000000906,2192,37,5,,,,,,,416.2452503276253,813.4275217056274
325963,256,87.26999999999896,1462,22,6,,,,,,,327.91180709730304,817.8863019943237
326795,257,14.519999999999712,832,13,1,,,,,,,927.8377652305143,818.7832489013672
328819,258,123.58000000000469,2024,33,5,,,,,,,411.10334335126606,823.706748008728
329929,259,44.709999999999255,1110,17,2,,,,,,,280.27128720917807,827.667403459549
330703,260,12.970000000000006,774,12,2,,,,,,,925.6947993400586,828.5037460327148
331486,261,13.879999999999953,783,12,2,,,,,,,908.9402059641537,829.3653931617737
332400,262,32.88999999999936,914,15,2,,,,,,,230.4651721154249,833.3314518928528
333677,263,57.78999999999886,1277,18,2,,,,,,,924.4525057319538,834.713063955307
334731,264,43.45999999999908,1054,14,2,,,,,,,260.6970263838012,838.7562627792358
335692,265,23.069999999999396,961,14,3,,,,,,,880.1621093182767,839.8483519554138
336312,266,1.3599999999999355,620,9,1,,,,,,,175.50470480466234,843.3812024593353
337597,267,68.43999999999967,1285,19,2,,,,,,,917.0719814845978,844.7825965881348
338646,268,43.48999999999935,1049,15,2,,,,,,,256.26555759838396,848.8762311935425
339963,269,81.9800000000007,1317,21,5,,,,,,,933.6116813803916,850.2870824337006
341540,270,90.07999999999885,1577,25,3,,,,,,,345.51600389310425,854.8514814376831
342594,271,33.289999999999225,1054,15,1,,,,,,,261.454055243924,858.8829324245453
344095,272,102.29000000000242,1501,22,4,,,,,,,326.89970662548694,863.4747846126556
344789,273,4.669999999999945,694,10,2,,,,,,,928.8263293827687,864.2221925258636
345574,274,19.569999999999702,785,11,2,,,,,,,930.99016340043,865.0655741691589
346159,275,-22.33000000000004,585,8,1,,,,,,,162.9678564487884,868.6554329395294
347190,276,40.81999999999912,1031,15,2,,,,,,,915.4125520146337,869.781970500946
348068,277,24.37999999999942,878,12,2,,,,,,,935.7064138315673,870.7204797267914
348956,278,25.4499999999995,888,13,2,,,,,,,224.22928647727508,874.6808850765228
350052,279,43.0499999999993,1096,16,2,,,,,,,940.5658310141223,875.8463580608368
351663,280,108.21000000000252,1611,28,5,,,,,,,341.04077101087927,880.5702724456787
352645,281,20.47999999999943,982,14,2,,,,,,,250.78371479334183,884.4862418174744
354499,282,129.69000000000523,1854,31,4,,,,,,,376.59072672942244,889.4095847606659
356238,283,101.16,1739,29,4,,,,,,,922.8780464968213,891.2941553592682
358263,284,143.43000000000632,2025,35,4,,,,,,,390.73548092194716,896.4769022464752
359617,285,76.04999999999998,1354,24,3,,,,,,,302.36436425532276,900.9551155567169
361880,286,149.34000000000827,2263,42,6,,,,,,,413.3242150725902,906.4304254055023
364345,287,191.24000000001132,2465,47,7,,,,,,,438.0520550586017,912.0578379631042
366573,288,170.40000000000836,2228,39,4,,,,,,,419.16424575472655,917.3733808994293
369489,289,261.2200000000211,2916,56,5,,,,,,,328.25261810424666,926.2569789886475
371829,290,182.74000000001,2340,42,6,,,,,,,426.0788691232032,931.749115228653
373985,291,157.62000000000904,2156,32,4,,,,,,,410.68000158587563,936.9991834163666
376237,292,177.41000000000844,2252,39,4,,,,,,,422.06027406025567,942.3351056575775
378769,293,203.00000000001154,2532,45,7,,,,,,,444.30143631408765,948.0341613292694
380307,294,90.77999999999824,1538,24,2,,,,,,,330.7479160850491,952.6844515800476
381297,295,26.70999999999956,990,14,3,,,,,,,250.41608515722555,956.6380808353424
382418,296,55.729999999998846,1121,17,4,,,,,,,925.302365380127,957.8497886657715
384507,297,160.43000000000742,2089,33,5,,,,,,,406.73803166093506,962.9859547615051
384977,298,-19.68,470,7,1,,,,,,,899.1464661714493,963.5088770389557
386735,299,99.83000000000197,1758,30,5,,,,,,,363.82455587378695,968.3411245346069
389313,300,203.82000000001506,2578,47,5,,,,,,,297.5299214028399,977.0060794353485
390688,301,68.13999999999835,1375,22,4,,,,,,,912.5691784664,978.5130512714386
392579,302,133.27000000000533,1891,31,7,,,,,,,384.6505831183461,983.4294188022614
394177,303,117.13000000000288,1598,28,4,,,,,,,351.27220546818194,987.9788751602173
395889,304,104.57000000000357,1712,27,3,,,,,,,359.6518507826029,992.739265203476
398692,305,217.56000000001768,2803,54,8,,,,,,,474.1103424641431,998.6515991687775
401402,306,227.11000000001613,2710,47,5,,,,,,,459.0740347181043,1004.5550181865692
403097,307,102.17000000000128,1695,31,7,,,,,,,358.0016111052558,1009.289870262146
404346,308,64.35999999999859,1249,20,3,,,,,,,286.53563247989564,1013.6490828990936
406559,309,128.00000000000566,2213,40,5,,,,,,,425.2590431052193,1018.8531813621521
408493,310,123.29000000000117,1934,36,5,,,,,,,385.08346384206374,1023.8757092952728
409111,311,1.6499999999998707,618,9,1,,,,,,,948.9236608581051,1024.5271847248077
411554,312,168.51000000000795,2443,40,6,,,,,,,448.0218603968668,1029.9802186489105
414065,313,194.86000000001167,2511,47,5,,,,,,,291.9469708030502,1038.581274986267
415800,314,116.6100000000036,1735,28,3,,,,,,,367.3777943320332,1043.3041274547577
417691,315,113.99000000000581,1891,34,5,,,,,,,933.9640200131391,1045.3290503025055
419792,316,151.76000000000755,2101,36,4,,,,,,,409.51856926206534,1050.4596424102783
421874,317,158.53000000000682,2082,38,6,,,,,,,412.19678203386496,1055.5108850002289
423471,318,106.55000000000291,1597,27,4,,,,,,,336.1067906100895,1060.2624907493591
425307,319,122.79000000000526,1836,31,7,,,,,,,370.38101915762695,1065.2197546958923
427955,320,215.69000000001523,2648,50,6,,,,,,,460.4528542436471,1070.9708371162415
429056,321,43.389999999999105,1101,18,2,,,,,,,264.093639511306,1075.1400017738342
430316,322,65.74999999999903,1260,20,3,,,,,,,286.98754052239565,1079.530648946762
431291,323,35.31999999999957,975,14,2,,,,,,,922.3369272504684,1080.5880153179169
433094,324,114.33000000000244,1803,30,3,,,,,,,366.96522149402284,1085.5015065670013
434891,325,129.21000000000612,1797,32,5,,,,,,,374.24469528272783,1090.3034205436707
437047,326,177.8000000000094,2156,36,4,,,,,,,414.65116072408284,1095.5032477378845
438928,327,117.56000000000502,1881,31,4,,,,,,,376.5823011966933,1100.4983744621277
440505,328,95.47000000000358,1577,26,4,,,,,,,335.7659212497379,1105.1953542232513
441704,329,59.75999999999904,1199,19,3,,,,,,,930.4579004646581,1106.4841613769531
443888,330,165.83000000000845,2184,36,3,,,,,,,415.77942261400784,1111.7371604442596
444753,331,23.199999999999754,865,14,2,,,,,,,221.8634146269871,1115.6361470222473
447406,332,215.71000000001118,2653,47,3,,,,,,,450.4583187683981,1121.525990486145
