timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
166242,76,3957.848000000008,4054,81,8,False,0,pistol,,,,,,,97.87970365473274,1997.9222810268402
169037,77,3061.1120000000037,2795,55,6,False,0,pistol,,,,,,,76.67161713985065,2034.3768844604492
170642,78,1353.0179999999984,1605,29,3,False,0,pistol,,,,,,,56.29392370281349,2062.8883876800537
173369,79,3005.170000000007,2727,52,6,False,0,pistol,,,,,,,82.63698992730946,2095.8886115550995
174451,80,1212.7299999999948,1082,18,2,False,0,pistol,,,,,,,62.81211500782253,2113.11505818367
175580,81,765.0600000000013,1129,18,1,False,0,pistol,,,,,,,119.68366890632493,2122.5487031936646
176384,82,419.5900000000009,804,14,2,False,0,pistol,,,,,,,62.23229894708061,2135.468462705612
177849,83,1235.1900000000005,1465,25,3,False,0,pistol,,,,,,,144.44974068348,2145.6108136177063
181803,84,4513.780000000013,3954,91,10,True,48,machinegun,,,,,,,86.90910576148347,2191.1071162223816
182648,85,461.9399999999995,845,14,2,False,0,pistol,,,,,,,49.96091694762562,2208.020852088928
184183,86,1432.3370000000036,1535,25,3,False,0,pistol,,,,,,,100.21134193389845,2223.338962316513
186797,87,2985.279000000023,2614,50,5,True,49,machinegun,,,,,,,74.10200554008247,2258.61518907547
188460,88,1319.594999999989,1663,29,3,False,0,pistol,,,,,,,76.73133812474283,2280.28870844841
189545,89,709.357000000002,1085,18,2,False,0,pistol,,,,,,,133.28162664496276,2288.429763317108
190918,90,566.4299999999988,1373,22,3,False,0,pistol,,,,,,,80.16679832028323,2305.5569546222687
192119,91,623.2200000000007,1201,19,2,False,0,pistol,,,,,,,138.1551208768388,2314.2506198883057
193273,92,491.5600000000016,1154,19,1,False,0,pistol,,,,,,,70.34685998395643,2330.655524492264
194962,93,2141.9309999999978,1689,28,3,False,0,pistol,,,,,,,85.03916475313386,2350.5176165103912
195953,94,797.3699999999988,991,18,2,False,0,pistol,,,,,,,144.486414512229,2357.376809835434
197179,95,973.9800000000023,1226,21,3,False,0,pistol,,,,,,,76.14881279570746,2373.4772646427155
198800,96,1468.1220000000058,1621,31,3,False,0,pistol,,,,,,,83.71381648684381,2392.8413331508636
202182,97,3546.9969999999976,3382,70,7,True,67,machinegun,,,,,,,105.14595157985335,2425.0067822933197
204536,98,2636.7789999999836,2354,38,1,True,30,machinegun,,,,,,,100.47457487065188,2448.4361510276794
205230,99,557.2599999999989,694,12,1,False,0,pistol,,,,,,,50.6928925646893,2462.1269512176514
206560,100,1062.219999999999,1330,23,3,False,0,pistol,,,,,,,127.86555782791142,2472.529050350189
208731,101,1935.7899999999972,2171,40,4,False,0,pistol,,,,,,,87.02578263705544,2497.476213693619
210857,102,2231.9340000000043,2126,37,4,False,0,pistol,,,,,,,94.25387900939066,2520.0328080654144
214379,103,4195.999999999976,3522,67,7,False,0,pistol,,,,,,,86.71951074692335,2560.646920442581
216512,104,2567.9169999999913,2133,38,4,False,0,pistol,,,,,,,69.90914169555437,2591.1584799289703
218496,105,1881.2200000000078,1984,34,4,False,0,pistol,,,,,,,71.48260316929749,2618.914118528366
220821,106,2494.415000000006,2325,42,4,True,35,machinegun,,,,,,,68.91887705931818,2652.650055885315
222586,107,1366.8139999999996,1765,32,4,False,0,pistol,,,,,,,66.4719098976679,2679.2032413482666
223291,108,511.7700000000003,705,11,2,False,0,pistol,,,,,,,49.07643566762148,2693.569182872772
224374,109,1113.924999999999,1083,19,2,True,47,machinegun,,,,,,,151.5929407780405,2700.7137467861176
225453,110,829.8789999999993,1079,18,2,True,62,machinegun,,,,,,,73.21593560698435,2715.4513795375824
226395,111,394.9000000000013,942,15,2,False,0,pistol,,,,,,,144.60081566447633,2721.9662675857544
227776,112,1247.2999999999968,1381,25,3,True,10,machinegun,,,,,,,65.65074321380222,2743.002245903015
230978,113,2817.5769999999925,3202,64,7,False,0,pistol,,,,,,,101.24314693148601,2774.629543066025
233978,114,2679.958999999994,3000,58,6,False,0,pistol,,,,,,,85.80855430048709,2809.591500520706
235307,115,1760.343000000001,1329,22,3,False,0,pistol,,,,,,,106.78342173603906,2822.037760734558
236612,116,727.9549999999982,1305,23,3,False,0,pistol,,,,,,,59.880286833744066,2843.831930875778
238242,117,1228.9910000000007,1630,29,3,False,0,pistol,,,,,,,65.60493738143036,2868.6780943870544
240224,118,1981.2140000000072,1982,33,3,False,0,pistol,,,,,,,63.645340325362014,2899.8199560642242
242090,119,935.4249999999993,1866,32,4,False,0,pistol,,,,,,,82.78632358481815,2922.3605551719666
243449,120,774.0100000000027,1359,22,3,False,0,pistol,,,,,,,152.1128261965671,2931.295108318329
244916,121,1802.1460000000002,1467,26,2,False,0,pistol,,,,,,,86.53674351579949,2948.2478613853455
245803,122,513.4999999999986,887,16,2,False,0,pistol,,,,,,,65.89099166399217,2961.709906101227
246285,123,116.81999999999994,482,7,1,False,0,pistol,,,,,,,150.52213585864584,2964.9126212596893
247284,124,905.1699999999968,999,16,2,False,0,pistol,,,,,,,143.58185671769365,2971.8707447052
248313,125,986.7400000000033,1029,18,2,False,0,pistol,,,,,,,70.29810755332926,2986.508814573288
250790,126,2270.1849999999954,2477,46,5,False,0,pistol,,,,,,,99.42346444597737,3011.422911167145
251348,127,109.47000000000023,558,9,1,False,0,pistol,,,,,,,146.46495308928115,3015.2331640720367
252199,128,546.7200000000003,851,13,2,False,0,pistol,,,,,,,65.82779417090792,3028.1613261699677
256496,129,4706.229,4297,99,9,True,64,machinegun,,,,,,,97.7066202712505,3072.1403255462646
259161,130,3303.058000000003,2665,54,5,True,9,machinegun,,,,,,,91.7251946091929,3101.1950759887695
260968,131,1310.4030000000016,1807,32,4,True,28,machinegun,,,,,,,66.88721627423148,3128.211213827133
263087,132,1773.7869999999884,2119,39,4,False,0,pistol,,,,,,,71.53747544617724,3157.8326227664948
266054,133,3034.907999999977,2967,59,6,False,0,pistol,,,,,,,78.53502822247074,3195.6125314235687
267765,134,1310.4380000000049,1711,30,4,False,0,pistol,,,,,,,61.689342948124214,3223.3490130901337
271465,135,4019.310000000008,3700,79,7,False,0,pistol,,,,,,,69.40734348011385,3276.658042192459
271969,136,351.18000000000046,504,8,1,False,0,pistol,,,,,,,139.30224214927492,3280.276579141617
272756,137,23.85999999999976,787,11,2,False,0,pistol,,,,,,,59.75521016584523,3293.447468519211
274002,138,947.8309999999998,1246,22,2,True,44,machinegun,,,,,,,140.41185711555602,3302.3217599391937
274605,139,53.640000000000114,603,9,1,False,0,pistol,,,,,,,51.58015883203233,3314.012746334076
275273,140,44.45000000000003,668,10,2,False,0,pistol,,,,,,,144.68844430058314,3318.6299715042114
277082,141,1194.7529999999995,1809,31,4,False,0,pistol,,,,,,,90.96315528078894,3338.5176293849945
277696,142,66.55999999999972,614,10,2,False,0,pistol,,,,,,,149.33505037827487,3342.6295964717865
278316,143,337.6900000000004,620,11,2,False,0,pistol,,,,,,,149.12578885516513,3346.7875645160675
279020,144,-30.76799999999999,704,11,2,True,46,machinegun,,,,,,,56.34355779896757,3359.2828464508057
280262,145,961.5019999999996,1242,21,3,False,0,pistol,,,,,,,136.85340199342147,3368.3588540554047
281673,146,890.9879999999987,1411,24,3,False,0,pistol,,,,,,,82.2915725946796,3385.505618095398
282207,147,-94.21499999999976,534,9,1,False,0,pistol,,,,,,,154.6993788011632,3388.957890033722
282909,148,341.8700000000008,702,13,2,False,0,pistol,,,,,,,58.121963247804956,3401.036386013031
283756,149,358.95500000000004,847,13,2,False,0,pistol,,,,,,,151.56294178165544,3406.625334262848
284404,150,254.02000000000083,648,11,2,False,0,pistol,,,,,,,154.22626704270084,3410.8273866176605
285631,151,626.8249999999996,1227,20,3,False,0,pistol,,,,,,,77.86384525716483,3426.5861597061157
288650,152,2952.832999999991,3019,61,7,False,0,pistol,,,,,,,95.77002760249202,3458.11012506485
290699,153,1446.6740000000045,2049,37,4,False,0,pistol,,,,,,,79.35361893750422,3483.931799173355
291838,154,744.5599999999948,1139,18,2,False,0,pistol,,,,,,,58.07182508339029,3503.54594540596
292824,155,726.2800000000037,986,17,2,False,0,pistol,,,,,,,126.8714111042556,3511.3180792331696
293938,156,536.8849999999996,1114,17,2,False,0,pistol,,,,,,,64.16609138867179,3528.6797728538513
295438,157,989.022999999999,1500,24,3,False,0,pistol,,,,,,,86.42529432678779,3546.0363268852234
296764,158,436.1300000000004,1326,23,3,False,0,pistol,,,,,,,147.90464443669327,3555.002181529999
297783,159,224.95000000000056,1019,16,1,False,0,pistol,,,,,,,69.99687545692905,3569.560437440872
299768,160,1516.024999999999,1985,38,3,True,99,machinegun,,,,,,,87.70695275959714,3592.1930351257324
301306,161,884.664999999995,1538,26,3,False,0,pistol,,,,,,,83.28561669652831,3610.6601283550262
301898,162,246.25999999999993,592,9,1,False,0,pistol,,,,,,,144.769389740636,3614.7499556541443
302881,163,320.27,983,16,1,False,0,pistol,,,,,,,137.8791749951234,3621.87988948822
304705,164,1402.4409999999943,1824,30,4,False,0,pistol,,,,,,,77.1765916810378,3645.514519929886
305578,165,349.57999999999885,873,13,2,False,0,pistol,,,,,,,62.896679835603436,3659.394966363907
306285,166,436.00000000000165,707,12,2,True,46,machinegun,,,,,,,134.12673278200083,3664.666624069214
307317,167,541.7230000000031,1032,17,2,False,0,pistol,,,,,,,71.35804060459023,3679.1293992996216
308722,168,1233.4200000000037,1405,25,3,False,0,pistol,,,,,,,150.92513774006437,3688.4390618801117
311187,169,2331.8230000000035,2465,45,5,True,29,machinegun,,,,,,,75.05537568038304,3721.281996488571
313805,170,2140.282999999993,2618,48,5,False,0,pistol,,,,,,,59.99138228061955,3764.9220807552338
316354,171,2502.892000000017,2549,48,4,False,0,pistol,,,,,,,93.31538147693394,3792.238610267639
317265,172,907.9599999999991,911,15,2,False,0,pistol,,,,,,,138.4748567200666,3798.8178839683533
318424,173,1021.1099999999988,1159,20,3,False,0,pistol,,,,,,,68.74367130445262,3815.678132534027
319354,174,628.8599999999966,930,14,2,False,0,pistol,,,,,,,112.68415036290759,3823.9317150115967
320423,175,500.8000000000008,1069,17,2,False,0,pistol,,,,,,,49.67891299786294,3845.4504952430725
321516,176,901.2400000000011,1093,18,2,False,0,pistol,,,,,,,99.821535060192,3856.400614261627
323425,177,1978.1369999999856,1909,33,4,False,0,pistol,,,,,,,75.93162172697275,3881.542298078537
325522,178,1831.9640000000045,2097,39,4,False,0,pistol,,,,,,,86.95152383773929,3905.659648180008
328128,179,1922.080000000009,2606,48,5,False,0,pistol,,,,,,,72.72524235645686,3941.493563890457
331999,180,3423.6920000000114,3871,86,9,True,86,machinegun,,,,,,,86.02697471653286,3986.4915294647217
333468,181,1035.766000000003,1469,27,3,False,0,pistol,,,,,,,128.25430946168717,3997.9458045959473
336420,182,3865.633999999958,2952,54,6,False,0,pistol,,,,,,,77.62914561794317,4035.9731686115265
338778,183,2432.071000000009,2358,45,5,False,0,pistol,,,,,,,93.70208823050237,4061.138468027115
342176,184,4308.782000000018,3398,68,7,False,0,pistol,,,,,,,79.05567671572109,4104.121222019196
345121,185,2863.3569999999972,2945,54,6,False,0,pistol,,,,,,,68.487563632128,4147.122300386429
347228,186,2280.2499999999986,2107,39,4,False,0,pistol,,,,,,,73.58387080983546,4175.7567319869995
350055,187,2135.1299999999906,2827,49,5,False,0,pistol,,,,,,,85.86598561109881,4208.6805737018585
352466,188,2088.901000000012,2411,45,4,False,0,pistol,,,,,,,74.52537292692212,4241.03240609169
354204,189,1580.9039999999961,1738,30,3,False,0,pistol,,,,,,,113.74552336014031,4256.312574386597
356478,190,2250.3079999999973,2274,41,5,False,0,pistol,,,,,,,53.78451873836845,4298.592841386795
358802,191,2496.071999999977,2324,42,5,False,0,pistol,,,,,,,73.1992541060726,4330.342335224152
361507,192,2735.420999999994,2705,52,6,False,0,pistol,,,,,,,107.76606567813094,4355.443528413773
362947,193,1631.7140000000031,1440,25,3,False,0,pistol,,,,,,,67.1514745951406,4376.888104438782
364470,194,1354.5950000000103,1523,24,3,False,0,pistol,,,,,,,96.46387479095725,4392.677110671997
365852,195,1166.5300000000054,1382,23,3,False,0,pistol,,,,,,,58.332247113299886,4416.369430541992
367414,196,1596.0800000000113,1562,26,1,False,0,pistol,,,,,,,62.93505438545995,4441.189126491547
370540,197,2092.409999999974,3126,57,6,False,0,pistol,,,,,,,100.62198729439842,4472.2565767765045
372424,198,1848.74399999999,1884,35,4,True,2,machinegun,,,,,,,88.48062427229043,4493.549883842468
373826,199,1630.1399999999892,1402,24,3,False,0,pistol,,,,,,,57.18900115902659,4518.065770149231
376496,200,2474.779000000006,2670,46,5,False,0,pistol,,,,,,,68.7541205428947,4556.900283813477
379781,201,3608.152000000005,3285,67,6,False,0,pistol,,,,,,,69.78618973405875,4603.973232746124
383396,202,4266.090000000007,3615,79,8,False,0,pistol,,,,,,,96.03278235910295,4641.617087841034
383823,203,77.5809999999997,427,7,1,False,0,pistol,,,,,,,170.12831363143655,4644.12738442421
385012,204,629.8779999999997,1189,20,3,False,0,pistol,,,,,,,169.93609102390718,4651.1244966983795
385810,205,387.8299999999995,798,14,1,False,0,pistol,,,,,,,72.8857180598195,4662.073523283005
386875,206,465.6239999999998,1065,18,2,True,30,machinegun,,,,,,,173.04719082754934,4668.228332042694
388351,207,365.5449999999978,1476,24,3,True,48,machinegun,,,,,,,91.72677674278081,4684.320043325424
390169,208,2216.326000000014,1818,31,4,False,0,pistol,,,,,,,88.91083629974091,4704.768012523651
390985,209,156.3700000000007,816,13,2,False,0,pistol,,,,,,,127.4637678439112,4711.170258760452
392293,210,1133.7,1308,21,3,False,0,pistol,,,,,,,76.65164714461889,4728.234925270081
393374,211,1297.5910000000038,1081,19,2,False,0,pistol,,,,,,,70.54147563289453,4743.559716701508
396272,212,1969.7699999999904,2898,54,6,False,0,pistol,,,,,,,98.27247520599568,4773.0495529174805
399434,213,2940.7950000000346,3162,60,7,False,0,pistol,,,,,,,86.99953985140925,4809.395020484924
403220,214,4181.324000000022,3786,82,9,False,0,pistol,,,,,,,123.74035438322295,4839.991735458374
405503,215,1899.4420000000057,2283,43,5,False,0,pistol,,,,,,,102.9859864532438,4862.160196781158
409153,216,4312.420999999978,3650,74,8,False,0,pistol,,,,,,,93.53629431334305,4901.182993888855
409779,217,22.430000000000113,626,10,2,False,0,pistol,,,,,,,57.87248365106064,4912.000327348709
412245,218,2220.266999999986,2466,45,4,False,0,pistol,,,,,,,91.43188526961923,4938.9716057777405
414557,219,1841.7249999999901,2312,39,4,False,0,pistol,,,,,,,75.5816619293959,4969.561531543732
416831,220,2227.5990000000115,2274,41,5,False,0,pistol,,,,,,,86.83150863467512,4995.750628232956
418253,221,1571.5399999999993,1422,25,3,False,0,pistol,,,,,,,69.50571673217635,5016.209862232208
419362,222,766.8499999999989,1109,19,2,False,0,pistol,,,,,,,122.18213423056996,5025.28688955307
420780,223,867.3299999999999,1418,24,3,False,0,pistol,,,,,,,83.72270500133921,5042.224330663681
421975,224,1197.2099999999994,1195,20,2,False,0,pistol,,,,,,,82.53393517331244,5056.703778266907
424180,225,1873.0010000000025,2205,41,5,False,0,pistol,,,,,,,102.1135011061751,5078.297755479813
425815,226,1362.672999999996,1635,30,3,False,0,pistol,,,,,,,136.04354115716205,5090.316461324692
426850,227,870.7830000000025,1035,18,2,False,0,pistol,,,,,,,68.62823992063029,5105.398308753967
429752,228,3610.5579999999954,2902,58,6,False,0,pistol,,,,,,,104.6841767009997,5133.120212316513
432882,229,2889.261999999967,3130,62,7,False,0,pistol,,,,,,,92.0830184621094,5167.111712217331
434931,230,2418.3339999999866,2049,36,4,False,0,pistol,,,,,,,97.32597547612458,5188.165075778961
438015,231,2083.5900000000024,3084,59,6,False,0,pistol,,,,,,,121.9628501925347,5213.451894521713
440309,232,2529.1699999999983,2294,41,5,False,0,pistol,,,,,,,113.41139758373517,5233.679509162903
441001,233,346.5249999999991,692,11,1,False,0,pistol,,,,,,,66.09736795480765,5244.149279594421
442406,234,1311.8289999999995,1405,24,3,True,35,machinegun,,,,,,,92.858036726766,5259.2803745269775
443919,235,1152.0440000000015,1513,26,3,False,0,pistol,,,,,,,170.04813002796988,5268.178286075592
446929,236,2836.029999999972,3010,57,6,False,0,pistol,,,,,,,93.54480902261565,5300.355763196945
448624,237,1257.9450000000077,1695,30,4,True,24,machinegun,,,,,,,102.07454652221745,5316.9616487026215
449358,238,159.62999999999957,734,11,2,False,0,pistol,,,,,,,163.41224992948358,5321.453722953796
450039,239,650.7799999999994,681,11,2,False,0,pistol,,,,,,,173.03641037781912,5325.38969707489
451064,240,653.3470000000025,1025,18,2,False,0,pistol,,,,,,,80.16081231939789,5338.176933288574
453361,241,1919.9350000000043,2297,39,3,False,0,pistol,,,,,,,112.8106884629964,5358.538832426071
455583,242,1547.3250000000078,2222,38,4,False,0,pistol,,,,,,,109.42004019089909,5378.846446752548
457911,243,1894.8190000000113,2328,39,4,False,0,pistol,,,,,,,115.51271650324367,5399.000524759293
458860,244,478.1899999999997,949,17,2,False,0,pistol,,,,,,,73.26447846990632,5411.953948497772
460942,245,2080.7399999999984,2082,37,4,False,0,pistol,,,,,,,111.52597764688889,5430.622666120529
463769,246,2579.072000000008,2827,56,6,True,47,machinegun,,,,,,,123.39158450124435,5453.53382730484
465509,247,1942.3030000000003,1740,32,4,False,0,pistol,,,,,,,105.58934630661129,5470.013160705566
466992,248,1013.4319999999989,1483,26,3,False,0,pistol,,,,,,,97.24285952830837,5485.264001131058
470595,249,4365.417999999967,3603,67,7,False,0,pistol,,,,,,,122.62640620211198,5514.646484613419
473762,250,3055.8199999999842,3167,58,6,False,0,pistol,,,,,,,99.25129041852885,5546.555779933929
475501,251,1035.414999999998,1739,30,3,False,0,pistol,,,,,,,102.15130557878409,5563.579914808273
476696,252,894.713,1195,20,1,True,12,machinegun,,,,,,,167.53224261303052,5570.713260173798
477133,253,27.3350000000001,437,7,1,False,0,pistol,,,,,,,173.28464185673363,5573.235624551773
480842,254,3841.8029999999867,3709,73,8,False,0,pistol,,,,,,,102.02325292317477,5609.590507984161
484748,255,4129.465000000011,3906,77,8,False,0,pistol,,,,,,,107.90172705976005,5645.790499687195
487876,256,3319.395999999995,3128,61,7,False,0,pistol,,,,,,,95.63610629198969,5678.498186588287
490350,257,1681.3050000000026,2474,46,5,False,0,pistol,,,,,,,114.73045601481302,5700.062169313431
491127,258,164.04500000000067,777,12,1,False,0,pistol,,,,,,,171.2523426129121,5704.599831342697
491466,259,-181.92999999999986,339,6,1,False,0,pistol,,,,,,,163.80506231905045,5706.669725656509
493675,260,1743.5300000000047,2209,41,5,False,0,pistol,,,,,,,78.21587122571168,5734.91246342659
496315,261,1561.816,2640,51,6,True,46,machinegun,,,,,,,114.89626392880662,5757.890167474747
497504,262,584.5739999999997,1189,21,3,True,67,machinegun,,,,,,,167.80144128093943,5764.976449012756
500378,263,1860.4069999999954,2874,51,5,False,0,pistol,,,,,,,95.73811255822679,5794.996202468872
501847,264,1020.7270000000016,1469,26,3,True,50,machinegun,,,,,,,96.90708909340339,5810.155556201935
502745,265,602.0700000000012,898,15,1,False,0,pistol,,,,,,,167.73816406919755,5815.509520292282
503834,266,146.47999999999954,1089,18,1,False,0,pistol,,,,,,,82.22611519375626,5828.753835201263
505571,267,1698.9899999999923,1737,32,4,True,39,machinegun,,,,,,,170.76322785758506,5838.926209926605
506960,268,1213.8230000000005,1389,25,3,True,4,machinegun,,,,,,,94.5107529457268,5853.623336791992
511066,269,4559.815000000012,4106,98,10,True,72,machinegun,,,,,,,109.81980634492476,5891.012251377106
513595,270,2432.570999999993,2529,46,5,False,0,pistol,,,,,,,117.20591516136832,5912.590045928955
515832,271,2544.697999999997,2237,38,4,False,0,pistol,,,,,,,113.33421665494147,5932.328653812408
518706,272,3737.865999999982,2874,54,6,True,74,machinegun,,,,,,,92.6884042727539,5963.336187839508
