timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
110966,43,524.3100000000018,1458,27,3,False,0,pistol,,,,,,,17.072872149580107,5497.153782367706
115170,44,2478.5039999999776,4204,81,9,False,0,pistol,,,,,,,21.733845969236498,5690.5848915576935
117159,45,1019.3600000000022,1989,36,4,False,0,pistol,,,,,,,21.053895350276598,5785.056801319122
119610,46,1418.224000000004,2451,48,5,False,0,pistol,,,,,,,23.99978994602379,5887.182779073715
123243,47,2438.2479999999937,3633,72,8,False,0,pistol,,,,,,,19.86992021956368,6070.022053718567
125326,48,1286.8800000000122,2083,37,4,False,0,pistol,,,,,,,21.51074014291118,6166.857482433319
126658,49,623.2199999999947,1332,24,3,False,0,pistol,,,,,,,62.13129151825981,6188.296042203903
128458,50,1248.3499999999967,1800,32,4,False,0,pistol,,,,,,,19.731336238496585,6279.521583080292
131982,51,2276.385,3524,77,8,False,0,pistol,,,,,,,19.353004888594285,6461.612265825272
133791,52,1151.1300000000028,1809,31,4,False,0,pistol,,,,,,,19.73623643490677,6553.27116394043
135460,53,-292.6849999999979,1669,24,3,True,50,pistol,,,,,,,18.58124155544508,6643.093014717102
135735,54,-326.53000000000014,275,1,1,False,0,pistol,,,,,,,59.907145071931666,6647.683534622192
135987,55,-439.2999999999999,252,0,1,False,0,pistol,,,,,,,61.783235408205044,6651.7623953819275
136218,56,-358.0100000000001,231,1,1,False,0,pistol,,,,,,,61.7925674748323,6655.500802993774
136449,57,-462.3000000000003,231,0,1,False,0,pistol,,,,,,,61.84205808409942,6659.23620223999
136632,58,-376.80000000000007,183,0,1,False,0,pistol,,,,,,,61.829746953673705,6662.196036815643
136851,59,-366.0999999999997,219,0,1,False,0,pistol,,,,,,,61.899284543181125,6665.734130144119
136956,60,-239.89999999999992,105,0,1,False,0,pistol,,,,,,,61.157402971370296,6667.451108932495
137141,61,-403.2000000000001,185,0,1,False,0,pistol,,,,,,,61.85210137942931,6670.442204713821
137474,62,-712.9999999999999,333,0,1,False,0,pistol,,,,,,,4.914415243151487,6738.202129125595
137785,63,-368.00000000000057,311,0,1,False,0,pistol,,,,,,,61.940397869551454,6743.223166465759
138005,64,-314.0999999999999,220,0,1,False,0,pistol,,,,,,,60.52553858400524,6746.858084440231
138299,65,-551.8000000000005,294,0,1,False,0,pistol,,,,,,,61.82359745769914,6751.61363697052
138610,66,-683.8000000000015,311,0,1,False,0,pistol,,,,,,,60.33135936380577,6756.768587112427
138833,67,-545.6000000000014,223,0,1,False,0,pistol,,,,,,,61.69966184015606,6760.38295507431
139248,68,-535.0000000000015,415,0,1,False,0,pistol,,,,,,,61.983434393503664,6767.078378677368
139413,69,-371.7,165,0,1,False,0,pistol,,,,,,,2.4992216522176967,6833.099021434784
139615,70,-432.4000000000009,202,0,1,False,0,pistol,,,,,,,61.82313077660852,6836.366498708725
139877,71,-268.7,262,0,1,False,0,pistol,,,,,,,61.74098407555529,6840.610118865967
140076,72,-445.30000000000075,199,0,1,False,0,pistol,,,,,,,61.75237259002007,6843.832755565643
140217,73,-312.5000000000003,141,0,1,False,0,pistol,,,,,,,61.81962268087641,6846.1136746406555
140356,74,-314.20000000000033,139,0,1,False,0,pistol,,,,,,,61.72384486465942,6848.365722417831
140686,75,-479.800000000001,330,0,1,False,0,pistol,,,,,,,62.09811097277836,6853.679972171783
140966,76,-458.20000000000056,280,0,1,False,0,pistol,,,,,,,62.02616696384768,6858.194284200668
141197,77,-441.4000000000007,231,0,1,False,0,pistol,,,,,,,61.890137563913676,6861.926815986633
141416,78,-441.3000000000007,219,0,1,False,0,pistol,,,,,,,3.323236335781781,6927.82652425766
141593,79,-270.3,177,0,1,False,0,pistol,,,,,,,61.8478007465805,6930.688472747803
141762,80,-389.30000000000035,169,0,1,False,0,pistol,,,,,,,61.66294452524037,6933.429270505905
141880,81,-286.00000000000034,118,0,1,False,0,pistol,,,,,,,61.494228329413076,6935.3482410907745
142025,82,-320.80000000000035,145,0,1,False,0,pistol,,,,,,,61.936936712153184,6937.689464569092
142166,83,-284.0,141,0,1,False,0,pistol,,,,,,,59.42890309982561,6940.062130451202
142365,84,-435.50000000000057,199,0,1,False,0,pistol,,,,,,,61.68934755815084,6943.288056373596
142490,85,-285.50000000000017,125,0,1,False,0,pistol,,,,,,,61.66039738289549,6945.315373659134
142629,86,-321.4000000000003,139,0,1,False,0,pistol,,,,,,,61.74191883329547,6947.566765069962
142787,87,-344.50000000000045,158,0,1,False,0,pistol,,,,,,,58.95216486180713,6950.246991157532
143088,88,-480.0000000000006,301,0,1,False,0,pistol,,,,,,,61.99022296162882,6955.102688550949
143290,89,-281.1,202,0,1,False,0,pistol,,,,,,,61.93367620503208,6958.364327907562
143466,90,-384.80000000000035,176,0,1,False,0,pistol,,,,,,,2.5069233411663236,7028.569988012314
143630,91,-315.5000000000001,164,0,1,False,0,pistol,,,,,,,61.84431953891104,7031.221894979477
143879,92,-484.0000000000005,249,0,1,False,0,pistol,,,,,,,62.04941177980367,7035.234917640686
144060,93,-391.10000000000065,181,0,1,False,0,pistol,,,,,,,61.73032342902845,7038.167108058929
144228,94,-370.6000000000003,168,0,1,False,0,pistol,,,,,,,59.1067054916218,7041.009512901306
144346,95,-295.6000000000003,118,0,1,False,0,pistol,,,,,,,61.481952355101946,7042.928861379623
144549,96,-433.20000000000067,203,0,1,False,0,pistol,,,,,,,56.952722369598575,7046.493337392807
144679,97,-301.5000000000003,130,0,1,False,0,pistol,,,,,,,61.73138773133158,7048.599339962006
144839,98,-357.90000000000055,160,0,1,False,0,pistol,,,,,,,56.209037839264894,7051.445950508118
145177,99,-439.20000000000044,338,0,1,False,0,pistol,,,,,,,61.96536879754491,7056.900709867477
145392,100,-439.90000000000066,215,0,1,False,0,pistol,,,,,,,61.95028082765034,7060.371328115463
