timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
140803,94,1588.5709067954683,4155,82,9,True,49,machinegun,,,,,,,399.7722834894932,376.9044711589813
144311,95,1188.8937578638006,3508,69,7,True,58,pistol,,,,,,,361.0019999155988,386.63480520248413
146673,96,783.0004261463982,2362,42,5,False,0,pistol,,,,,,,430.1185734000236,392.1265206336975
148301,97,473.69000000001483,1628,26,3,True,17,machinegun,,,,,,,344.12309744138986,396.8576319217682
151908,98,1447.4432997092981,3607,65,5,True,45,machinegun,,,,,,,364.4015000797384,406.75625824928284
154172,99,620.0996556286439,2264,41,4,False,0,pistol,,,,,,,418.57275108876956,412.1653826236725
156816,100,751.9116433491226,2644,50,5,False,0,pistol,,,,,,,445.71468735495847,418.09763050079346
158613,101,435.5323727295135,1797,30,3,False,0,pistol,,,,,,,364.9720598357124,423.0215120315552
160816,102,574.4511254695273,2203,39,4,False,0,pistol,,,,,,,408.69858369483126,428.41200947761536
164110,103,1227.9266925780532,3294,67,7,False,0,pistol,,,,,,,350.7864090539819,437.80250120162964
167153,104,1307.296062149298,3043,58,6,False,0,pistol,,,,,,,484.76302663702467,444.0800395011902
169758,105,833.7892265401686,2605,48,5,True,13,machinegun,,,,,,,446.1068170325681,449.9197533130646
170887,106,236.81000000000682,1129,18,1,False,0,pistol,,,,,,,273.3264628593306,454.05060839653015
173029,107,554.7057685690071,2142,33,4,False,0,pistol,,,,,,,402.6450634272922,459.37065505981445
174456,108,318.78667654870816,1427,22,3,True,41,machinegun,,,,,,,314.1329313454162,463.9135401248932
176350,109,470.46000000001845,1894,31,4,False,0,pistol,,,,,,,379.43034788705756,468.9054980278015
178520,110,570.6268041100805,2170,39,4,False,0,pistol,,,,,,,402.7980338854095,474.29305028915405
180813,111,617.8040824392187,2293,41,5,False,0,pistol,,,,,,,422.7227706766306,479.71763038635254
183079,112,590.6188178510826,2266,40,5,False,0,pistol,,,,,,,421.5695585414728,485.09298300743103
184914,113,679.1226947905202,1835,33,4,False,0,pistol,,,,,,,377.4521283920703,489.9547700881958
187562,114,1142.1634616729796,2648,49,5,False,0,pistol,,,,,,,453.86127995264303,495.7893919944763
189369,115,418.22451518804104,1807,28,3,False,0,pistol,,,,,,,370.53110097413736,500.66643834114075
191082,116,418.8732891906031,1713,29,3,False,0,pistol,,,,,,,353.8080179428172,505.508269071579
193460,117,643.7296626002478,2378,42,5,False,0,pistol,,,,,,,420.2850916209292,511.1665241718292
196475,118,818.5232170446219,3015,53,6,False,0,pistol,,,,,,,486.10015707177797,517.3692038059235
198801,119,644.1508677809588,2326,44,5,False,0,pistol,,,,,,,274.4578397758527,525.8443791866302
200569,120,483.11824722155677,1768,31,3,False,0,pistol,,,,,,,889.3821318796562,527.832478761673
204837,121,1912.1013534356423,4268,86,9,False,0,pistol,,,,,,,315.73295029513173,541.3504467010498
206489,122,404.050000000015,1652,28,3,False,0,pistol,,,,,,,904.7463811725786,543.1844716072083
207958,123,370.5180015463571,1469,26,3,False,0,pistol,,,,,,,325.0904383374013,547.7034122943878
209852,124,495.3062149229437,1894,34,4,False,0,pistol,,,,,,,378.54740064980064,552.7069942951202
211449,125,382.5300000000151,1597,27,3,False,0,pistol,,,,,,,342.0438644997789,557.3761930465698
213970,126,693.5645242935063,2521,47,5,False,0,pistol,,,,,,,430.1225189988562,563.2376279830933
216315,127,629.8079277382017,2345,42,5,False,0,pistol,,,,,,,429.05092940054357,568.703417301178
218957,128,741.3399819898455,2642,49,5,False,0,pistol,,,,,,,452.42244179364116,574.5433461666107
219811,129,165.06000000000319,854,13,2,False,0,pistol,,,,,,,220.8116036302524,578.4111332893372
220987,130,273.4152079505859,1176,21,3,False,0,pistol,,,,,,,898.9338918841192,579.7195730209351
222494,131,326.29302727009105,1507,22,3,False,0,pistol,,,,,,,326.3676668406381,584.3372578620911
223849,132,430.8869815852,1355,21,3,True,18,machinegun,,,,,,,308.0547090599312,588.7360937595367
224881,133,189.6500000000054,1032,15,1,False,0,pistol,,,,,,,909.9499331389342,589.8704717159271
226249,134,372.9810627140913,1368,21,3,True,25,machinegun,,,,,,,309.1800490393867,594.2952964305878
227724,135,337.3100000000129,1475,23,3,False,0,pistol,,,,,,,325.06614450939884,598.8329849243164
229356,136,375.6300000000153,1632,26,3,False,0,pistol,,,,,,,925.0880783976231,600.5973947048187
229865,137,56.23834778036348,509,7,1,False,0,pistol,,,,,,,147.16863241860042,604.0562074184418
232779,138,997.8440245850888,2914,52,6,False,0,pistol,,,,,,,474.82015953181065,610.1935753822327
235028,139,554.2893310009594,2249,37,4,False,0,pistol,,,,,,,417.278456592664,615.5834839344025
238884,140,1718.4820904289954,3856,73,8,False,0,pistol,,,,,,,386.6154510629391,625.5574882030487
241969,141,1494.2098171120786,3085,58,6,True,46,machinegun,,,,,,,313.94839886758126,635.3841860294342
245382,142,1204.9006764113042,3413,63,7,False,0,pistol,,,,,,,488.5884069280688,642.3699109554291
247854,143,895.9730150691623,2472,44,5,False,0,pistol,,,,,,,268.9559597667979,651.561206817627
249425,144,313.01000000001284,1571,22,3,False,0,pistol,,,,,,,814.4182976452357,653.4903659820557
252717,145,1390.9694125212948,3292,64,7,False,0,pistol,,,,,,,334.92831235983857,663.3194861412048
254158,146,301.8568650452336,1441,21,3,False,0,pistol,,,,,,,288.5278275048153,668.3140184879303
255410,147,375.47000000000986,1252,20,3,True,26,machinegun,,,,,,,848.7742390556799,669.7892725467682
256424,148,190.8109064011392,1014,15,2,False,0,pistol,,,,,,,243.02366664451486,673.9618825912476
258766,149,1135.1874635025222,2342,45,5,True,28,machinegun,,,,,,,401.79522663803874,679.7909300327301
261490,150,1134.8963085165663,2724,50,6,False,0,pistol,,,,,,,461.2503095346607,685.6968252658844
262885,151,660.4131688957895,1395,22,3,True,14,machinegun,,,,,,,299.9875350717102,690.3472647666931
264629,152,423.89789367644426,1744,29,3,False,0,pistol,,,,,,,357.6397989435963,695.2239084243774
265584,153,181.3500000000043,955,15,1,False,0,pistol,,,,,,,896.9139548797833,696.2888352870941
266872,154,285.6600000000097,1288,20,3,False,0,pistol,,,,,,,296.8551186354211,700.6278088092804
267686,155,141.95393494914714,814,12,2,False,0,pistol,,,,,,,750.047937060502,701.7132723331451
268885,156,252.41156320217488,1199,17,2,False,0,pistol,,,,,,,258.34370537939066,706.3545083999634
270086,157,358.8500000000092,1201,17,2,True,57,machinegun,,,,,,,833.1179053167888,707.7963116168976
271994,158,648.9900000000181,1908,30,4,False,0,pistol,,,,,,,336.25734064941986,713.4707038402557
275021,159,1443.7768604103594,3027,58,5,False,0,pistol,,,,,,,324.0472726399368,722.8121194839478
276336,160,314.85486212754984,1315,20,3,False,0,pistol,,,,,,,897.1266882802979,724.2781414985657
277360,161,201.8200000000056,1024,16,1,False,0,pistol,,,,,,,256.669394096057,728.2679238319397
278619,162,271.85024374447994,1259,20,3,False,0,pistol,,,,,,,299.39170825665406,732.4733424186707
281000,163,969.257585627238,2381,42,5,False,0,pistol,,,,,,,434.69076613162986,737.9510889053345
282827,164,598.8500000000166,1827,28,2,False,0,pistol,,,,,,,375.33636828860966,742.8189656734467
284890,165,691.1291680028644,2063,33,2,False,0,pistol,,,,,,,393.2664569633192,748.0649876594543
287480,166,1271.5573755318758,2590,48,5,False,0,pistol,,,,,,,448.86085444418114,753.8353106975555
288399,167,168.2942330460436,919,13,1,False,0,pistol,,,,,,,911.7892566577583,754.8434278964996
290379,168,515.128057005223,1980,33,4,False,0,pistol,,,,,,,386.96602236025586,759.9603960514069
292024,169,401.01628822592676,1645,28,3,False,0,pistol,,,,,,,348.11511441971624,764.6860580444336
293774,170,444.7540984052989,1750,31,4,False,0,pistol,,,,,,,372.21550169385205,769.3879642486572
295881,171,726.6044366726551,2107,35,4,False,0,pistol,,,,,,,406.53412273851154,774.5710384845734
297328,172,329.3318537570693,1447,23,3,False,0,pistol,,,,,,,326.45670389829405,779.0036351680756
300380,173,1060.8657269180796,3052,58,6,False,0,pistol,,,,,,,488.9309585345733,785.2460513114929
302572,174,574.2903329239992,2192,39,4,True,47,machinegun,,,,,,,411.211479392473,790.5768513679504
305014,175,656.7550807949335,2442,44,5,False,0,pistol,,,,,,,439.51069328269546,796.1332049369812
307232,176,539.120100519783,2218,35,4,False,0,pistol,,,,,,,271.70349485619,804.2967765331268
309234,177,493.2818837175604,2002,32,4,False,0,pistol,,,,,,,903.7902275879684,806.512199640274
311316,178,505.3562226875635,2082,33,4,False,0,pistol,,,,,,,252.40476892910556,814.7611427307129
313919,179,1127.6519988687592,2603,43,5,True,38,machinegun,,,,,,,453.1852119415413,820.505234003067
315309,180,301.691815708409,1390,21,3,False,0,pistol,,,,,,,920.8431328819423,822.0150511264801
318065,181,991.7515156896003,2756,52,6,False,0,pistol,,,,,,,312.45817749508404,830.8357443809509
320886,182,1045.1425937103875,2821,53,6,True,37,machinegun,,,,,,,476.29284309529584,836.7588310241699
323440,183,706.835969278301,2554,46,5,False,0,pistol,,,,,,,453.57685173086384,842.3898637294769
326053,184,985.8766475539005,2613,50,6,True,41,machinegun,,,,,,,299.51551706803014,851.1141586303711
328704,185,679.7273245508758,2651,44,5,False,0,pistol,,,,,,,451.76051975192274,856.982568025589
331600,186,1439.3946592275263,2896,53,4,False,0,pistol,,,,,,,471.89984555170054,863.1196894645691
334143,187,897.5681604674105,2543,47,5,False,0,pistol,,,,,,,292.2062954189117,871.8226761817932
335539,188,301.84303032147085,1396,21,3,False,0,pistol,,,,,,,924.6290166754625,873.3326699733734
337416,189,470.11994057912534,1877,32,4,False,0,pistol,,,,,,,370.30945281260745,878.4016046524048
340952,190,1708.8357146717683,3536,76,8,False,0,pistol,,,,,,,360.8109561729678,888.2019197940826
343529,191,732.6191309000762,2577,48,5,False,0,pistol,,,,,,,449.90754192928773,893.9300172328949
345238,192,579.1286297608748,1709,30,4,False,0,pistol,,,,,,,353.47055979105977,898.7651920318604
346009,193,370.66579659063916,771,13,2,False,0,pistol,,,,,,,896.8727638214368,899.6251204013824
348223,194,789.5049494175698,2214,38,4,True,42,machinegun,,,,,,,267.303953294896,907.9080021381378
350968,195,994.4222884601375,2745,50,6,False,0,pistol,,,,,,,455.70990551670974,913.9318487644196
354081,196,1213.3263508515934,3113,59,6,True,126,machinegun,,,,,,,499.9428853240376,920.1588261127472
356100,197,766.2614198654386,2019,36,4,False,0,pistol,,,,,,,394.3239741979321,925.2791845798492
357044,198,190.48879233666366,944,15,1,False,0,pistol,,,,,,,236.8983297191101,929.2643051147461
358224,199,253.60380615785718,1180,19,2,False,0,pistol,,,,,,,907.6930068659102,930.5645182132721
360316,200,521.9000000000212,2092,34,4,False,0,pistol,,,,,,,405.2065836018976,935.7274544239044
361677,201,287.63661663755045,1361,20,3,False,0,pistol,,,,,,,312.97879279928907,940.076197385788
363385,202,368.5300000000156,1708,24,3,False,0,pistol,,,,,,,358.42517594869804,944.8416936397552
364585,203,280.78777226253595,1200,20,3,False,0,pistol,,,,,,,282.82881819467616,949.0847547054291
366412,204,400.39671579691844,1827,26,1,True,50,machinegun,,,,,,,896.6524293474604,951.1225192546844
367661,205,227.23000000000866,1249,16,1,False,0,pistol,,,,,,,287.92246918745207,955.4607820510864
368949,206,234.88000000000886,1288,16,1,False,0,pistol,,,,,,,297.9781745220792,959.7835130691528
372114,207,1245.4984607979625,3165,64,7,False,0,pistol,,,,,,,489.4659032727805,966.2499701976776
373920,208,439.7600000000183,1806,30,4,False,0,pistol,,,,,,,369.7955631443304,971.1340107917786
376556,209,718.3465164655947,2636,48,5,False,0,pistol,,,,,,,449.54661219285293,976.9979157447815
378806,210,788.8670995053303,2250,41,5,False,0,pistol,,,,,,,412.00007928129236,982.4592938423157
380768,211,508.8168393829657,1962,34,4,False,0,pistol,,,,,,,388.41645472060384,987.5107567310333
382375,212,581.9845538164998,1607,26,3,False,0,pistol,,,,,,,344.4067390882242,992.1769723892212
384268,213,599.7900000000172,1893,30,4,False,0,pistol,,,,,,,374.4136553025266,997.2331442832947
385052,214,292.42599075343537,784,13,2,True,6,machinegun,,,,,,,206.48623204017733,1001.0302758216858
386754,215,399.794516413017,1702,28,3,False,0,pistol,,,,,,,889.9452245343801,1002.9428968429565
387962,216,275.04398500596403,1208,19,2,True,42,machinegun,,,,,,,279.84292093770193,1007.2598166465759
389559,217,366.4345110638692,1597,25,3,False,0,pistol,,,,,,,341.4636446651119,1011.9369249343872
391454,218,465.2595013453504,1895,31,4,False,0,pistol,,,,,,,374.6730984195173,1016.9948670864105
394902,219,1128.797233082478,3448,61,7,False,0,pistol,,,,,,,520.7746215047022,1023.615980386734
396454,220,373.21466753828645,1552,26,3,False,0,pistol,,,,,,,338.9794221410815,1028.194591999054
400072,221,1254.9204594639816,3618,71,8,False,0,pistol,,,,,,,370.1002600800183,1037.9705204963684
402845,222,929.6571670520643,2773,49,5,False,0,pistol,,,,,,,467.50840460031804,1043.9021501541138
405321,223,646.6572899367433,2476,43,5,False,0,pistol,,,,,,,432.07393741797017,1049.6330230236053
407300,224,484.86920868741095,1979,33,4,False,0,pistol,,,,,,,386.61871980140796,1054.7520215511322
409815,225,682.8441294558603,2515,46,5,False,0,pistol,,,,,,,286.00782789264537,1063.545710325241
413268,226,1357.6447749751178,3453,65,7,False,0,pistol,,,,,,,501.1028505388914,1070.4367685317993
415520,227,741.4746170320991,2252,38,4,False,0,pistol,,,,,,,419.90461999112944,1075.8001368045807
