timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
2003581,1,749.96736227308,2685,49,5,False,0,pistol,,,,,,,471.33760832321394,5.696554660797119
2005605,2,513.0405828890642,2024,34,4,False,0,pistol,,,,,,,481.4331092785341,9.909231185913086
2007819,3,604.3902520135725,2214,40,5,True,48,machinegun,,,,,,,502.3725641566907,14.316464185714722
2011054,4,1382.3199954502604,3235,62,7,True,50,pistol,,,,,,,442.25718684817656,21.63141393661499
2012744,5,704.2600000000155,1690,26,3,True,20,pistol,,,,,,,458.06711427958624,25.33196187019348
2014624,6,971.5922407016029,1880,33,4,False,0,pistol,,,,,,,497.0011498359894,29.114869117736816
2016603,7,509.7043908478488,1979,35,4,False,0,pistol,,,,,,,499.28997754721405,33.07871389389038
2018998,8,1094.8699999999697,2395,43,5,False,0,pistol,,,,,,,567.5363427826696,37.29891633987427
2020568,9,381.42045974848156,1570,27,3,False,0,pistol,,,,,,,476.38774340597564,40.59476041793823
2023456,10,1060.67881208452,2888,52,6,False,0,pistol,,,,,,,461.79440845680614,46.84886837005615
2026478,11,860.6264824377307,3022,55,6,False,0,pistol,,,,,,,623.3590560687844,51.69698357582092
2029852,12,1190.4087576750135,3374,62,7,False,0,pistol,,,,,,,495.4497309343456,58.50721740722656
2032072,13,843.444289488996,2220,39,4,False,0,pistol,,,,,,,547.6886771755046,62.56094574928284
2033161,14,224.22468792230555,1089,17,2,False,0,pistol,,,,,,,916.5476847504153,63.74932503700256
2034844,15,729.1500000000142,1683,28,2,True,28,pistol,,,,,,,480.23365965438893,67.2540545463562
2036894,16,512.7200000000203,2050,34,3,False,0,pistol,,,,,,,540.5451253658586,71.04688596725464
2039038,17,571.8072466926113,2144,38,4,False,0,pistol,,,,,,,560.7176477337065,74.87072777748108
2041381,18,737.2515242775089,2343,38,4,True,13,pistol,,,,,,,570.8491474748029,78.97534155845642
2043497,19,723.6914892647427,2116,38,3,True,9,pistol,,,,,,,542.948619315277,82.87281584739685
2045395,20,595.0270893383868,1898,29,3,True,10,pistol,,,,,,,533.4811335270116,86.43082547187805
2046997,21,361.78000000001464,1602,25,3,False,0,pistol,,,,,,,484.302614254953,89.73886179924011
2048840,22,632.9243468053612,1843,31,4,False,0,pistol,,,,,,,505.044252006038,93.3882372379303
2050770,23,654.5300000000207,1930,32,4,False,0,pistol,,,,,,,515.2748287150234,97.1340115070343
2052475,24,390.2237032120014,1705,27,3,False,0,pistol,,,,,,,492.9901379751448,100.59279346466064
2054245,25,593.6021019223823,1770,29,3,False,0,pistol,,,,,,,511.15320368323546,104.05577516555786
2056188,26,465.1842539497088,1943,31,4,False,0,pistol,,,,,,,938.4014838417573,106.12655735015869
2059213,27,1049.71628855024,3025,55,6,False,0,pistol,,,,,,,473.0673730193906,112.52128601074219
2062044,28,1412.1823121513373,2831,54,6,False,0,pistol,,,,,,,604.7460000764968,117.2027895450592
2064501,29,699.9507140180689,2457,45,5,False,0,pistol,,,,,,,420.0960564782585,123.06554937362671
2066006,30,353.00196538167546,1505,25,3,False,0,pistol,,,,,,,922.8610204321218,124.69658279418945
2069377,31,1503.7964659839554,3371,69,7,False,0,pistol,,,,,,,499.63361555326117,131.44375610351562
2072923,32,1259.298925151543,3546,68,7,False,0,pistol,,,,,,,506.1567817784944,138.45722818374634
2074859,33,506.6854730734201,1936,34,4,False,0,pistol,,,,,,,521.9000914205561,142.16698002815247
2077322,34,672.2612186437476,2463,45,5,False,0,pistol,,,,,,,582.5852584183995,146.39488768577576
2079583,35,614.9908178310698,2261,40,5,False,0,pistol,,,,,,,560.3024233100598,150.43043756484985
2081949,36,651.4208445353235,2366,43,5,False,0,pistol,,,,,,,574.4175214963982,154.54960227012634
2084532,37,1142.2078842644255,2583,46,5,True,46,machinegun,,,,,,,597.2432385231522,158.8746817111969
2086053,38,354.2200000000137,1521,25,3,False,0,pistol,,,,,,,478.2037828368285,162.05559468269348
2087438,39,306.0600000000116,1385,21,3,False,0,pistol,,,,,,,453.9875380497431,165.106703042984
2088365,40,345.6214731779809,927,14,2,True,6,pistol,,,,,,,901.5273573124183,166.13524842262268
2090051,41,414.7811817225167,1686,28,3,False,0,pistol,,,,,,,488.49417597031066,169.58687281608582
2090917,42,169.38628092692818,866,14,2,False,0,pistol,,,,,,,897.2218709404748,170.55229234695435
2092613,43,391.2166584093831,1696,27,2,False,0,pistol,,,,,,,494.6043051298389,173.98144388198853
2093860,44,255.41713011032166,1247,19,1,False,0,pistol,,,,,,,436.2073837291878,176.84044337272644
2095203,45,435.73218277262947,1343,23,3,True,18,machinegun,,,,,,,450.2028185998305,179.82381391525269
2097225,46,751.1368216008566,2022,36,4,False,0,pistol,,,,,,,530.8377223347944,183.6330692768097
2099155,47,720.7277359885326,1930,33,4,False,0,pistol,,,,,,,931.351321188921,185.70549416542053
2100401,48,275.6480734208286,1246,20,3,False,0,pistol,,,,,,,425.78977186068914,188.63207030296326
2102475,49,537.6516377752159,2074,36,3,False,0,pistol,,,,,,,531.877447517451,192.53168606758118
2104245,50,438.2793595032509,1770,29,3,False,0,pistol,,,,,,,504.837632796747,196.0379660129547
2105611,51,317.0351280208507,1366,22,3,False,0,pistol,,,,,,,451.7798550893428,199.06179285049438
2108636,52,1111.5677664581467,3025,59,5,False,0,pistol,,,,,,,610.9731479455871,204.01313614845276
2111057,53,863.235691644988,2421,45,5,False,0,pistol,,,,,,,567.5984458469559,208.27869391441345
2114172,54,869.3235272204199,3115,58,6,False,0,pistol,,,,,,,476.7165127557562,214.81319046020508
2116372,55,546.7312024673149,2200,36,4,False,0,pistol,,,,,,,559.6637748231662,218.74433541297913
2117989,56,601.9361514927796,1617,27,3,False,0,pistol,,,,,,,479.9094359360746,222.1139349937439
2120285,57,630.4700000000236,2296,42,5,False,0,pistol,,,,,,,570.4200035172493,226.13927912712097
2122270,58,491.0213447632185,1985,33,4,False,0,pistol,,,,,,,528.2663981964425,229.89708828926086
2124698,59,849.4303857580883,2428,41,5,False,0,pistol,,,,,,,567.8366636501057,234.17318987846375
2127120,60,648.7900000000258,2422,43,5,False,0,pistol,,,,,,,566.3135132049454,238.45022225379944
2129531,61,654.6842674688996,2411,44,5,False,0,pistol,,,,,,,578.708269932738,242.61659979820251
2131272,62,425.98000000001707,1741,29,3,False,0,pistol,,,,,,,491.5314585095085,246.15878438949585
2132392,63,211.26534539672298,1120,16,1,False,0,pistol,,,,,,,405.5973222542845,248.92033648490906
2134020,64,622.2328946189773,1628,28,3,False,0,pistol,,,,,,,489.59923273980036,252.24573016166687
2136163,65,785.9136578768939,2143,40,4,False,0,pistol,,,,,,,562.8563667583867,256.05325841903687
2138047,66,477.2100000000181,1884,31,4,False,0,pistol,,,,,,,930.0973246222115,258.0790114402771
2139617,67,572.8788866190981,1570,24,3,False,0,pistol,,,,,,,478.9081367639197,261.357483625412
2141007,68,585.2846949371437,1390,23,3,False,0,pistol,,,,,,,460.5106319182745,264.37611961364746
2142051,69,211.5000000000046,1044,16,2,True,48,machinegun,,,,,,,920.6921667057397,265.51026225090027
2143539,70,547.7641384889878,1488,25,3,True,53,pistol,,,,,,,471.4457938408092,268.6667082309723
2144721,71,243.50758626596107,1182,18,1,False,0,pistol,,,,,,,411.28248341693654,271.5409290790558
2146322,72,351.3600000000148,1601,24,3,False,0,pistol,,,,,,,470.2341972046786,274.94580364227295
2149209,73,914.1713605958981,2887,55,6,True,37,pistol,,,,,,,611.3963633168917,279.66796469688416
2150292,74,211.5000000000046,1083,16,1,False,0,pistol,,,,,,,900.4004700984221,280.87097430229187
2151670,75,313.558796960746,1378,22,3,False,0,pistol,,,,,,,438.3052955249148,284.01512384414673
2151932,76,-10.334932491656179,262,3,1,False,0,pistol,,,,,,,878.0990937000084,284.31371879577637
2153403,77,455.7961097951247,1471,25,3,True,29,machinegun,,,,,,,458.4013724206746,287.52288126945496
2154914,78,386.740000000013,1511,22,3,True,34,pistol,,,,,,,479.93436972387616,290.6714301109314
2156215,79,281.6288516732833,1301,20,3,False,0,pistol,,,,,,,932.4888439648624,292.0669364929199
2157437,80,254.47000000000867,1222,18,2,False,0,pistol,,,,,,,419.78519062592346,294.9781708717346
2158444,81,196.72130535720348,1007,15,2,False,0,pistol,,,,,,,919.2481867127605,296.0739064216614
2159575,82,372.6663565132509,1131,16,2,True,10,pistol,,,,,,,401.196056948053,298.8932695388794
2161437,83,578.684906924327,1862,33,4,True,22,machinegun,,,,,,,507.0034241486321,302.56609869003296
2162499,84,210.72462956722373,1062,16,2,False,0,pistol,,,,,,,918.8189893828453,303.7221591472626
2163113,85,86.94479420681124,614,9,1,False,0,pistol,,,,,,,270.4114786314986,305.9930109977722
2164988,86,476.0153137475613,1875,32,4,False,0,pistol,,,,,,,517.326475571955,309.6176459789276
2166795,87,639.6832676348673,1807,30,4,False,0,pistol,,,,,,,516.802444067957,313.11441683769226
2168620,88,452.0127185387634,1825,31,4,False,0,pistol,,,,,,,912.5223001326951,315.11457872390747
2171333,89,732.3633228105007,2713,47,5,False,0,pistol,,,,,,,441.65368750456776,321.25767254829407
2171854,90,71.2599999999996,521,9,1,False,0,pistol,,,,,,,908.3372686272472,321.83149099349976
2174146,91,888.0414550447025,2292,41,5,False,0,pistol,,,,,,,563.1353068429645,325.90175318717957
2176039,92,675.3996953182477,1893,28,3,False,0,pistol,,,,,,,516.4255371404354,329.56753945350647
2177231,93,239.76727209043094,1192,17,2,False,0,pistol,,,,,,,393.5706304154619,332.59648060798645
2178897,94,368.2681375405591,1666,25,3,False,0,pistol,,,,,,,919.8612652723635,334.40785455703735
2180379,95,318.2721035316128,1482,22,3,False,0,pistol,,,,,,,467.00567337543526,337.5814745426178
2182438,96,501.7016965522037,2059,32,4,True,49,pistol,,,,,,,537.4248934431473,341.4129321575165
2183341,97,168.6331469048541,903,14,2,False,0,pistol,,,,,,,358.02130173219075,343.9353549480438
2185316,98,503.22281435331166,1975,30,4,True,97,machinegun,,,,,,,529.0917174659627,347.66838669776917
2187682,99,1135.0197615337058,2366,41,5,True,44,machinegun,,,,,,,562.7626441531136,351.87287616729736
2188909,100,315.3149880091781,1227,19,2,True,32,machinegun,,,,,,,924.8204072478852,353.1998641490936
2190445,101,521.6734036112362,1536,25,2,False,0,pistol,,,,,,,470.7147747040009,356.463250875473
2191956,102,366.058748134449,1511,25,3,False,0,pistol,,,,,,,456.74748574572453,359.7715976238251
2192903,103,176.7700000000035,947,14,2,False,0,pistol,,,,,,,918.1557136153599,360.8032417297363
2193940,104,192.7196816113388,1037,15,2,False,0,pistol,,,,,,,383.0225042692171,363.5108232498169
2196070,105,752.870709498939,2130,36,4,False,0,pistol,,,,,,,550.2179237717006,367.3822252750397
2198282,106,599.1924218217088,2212,39,3,False,0,pistol,,,,,,,555.5978010597307,371.36378049850464
2199906,107,393.12174441129025,1624,27,3,True,49,machinegun,,,,,,,486.6363479514163,374.7012269496918
2202631,108,789.4417285767324,2725,49,5,True,36,machinegun,,,,,,,592.9950444001306,379.29674434661865
2204393,109,434.0945932017604,1762,30,4,False,0,pistol,,,,,,,496.2080990336974,382.8478651046753
2206288,110,500.7834934730897,1895,32,4,True,47,machinegun,,,,,,,513.3776746312421,386.53935503959656
2207687,111,335.2662696806005,1399,24,3,False,0,pistol,,,,,,,914.3564472085772,388.06967329978943
2209553,112,615.8640662564382,1866,31,4,False,0,pistol,,,,,,,510.553335491252,391.72471714019775
2211879,113,630.7087525322057,2326,41,5,False,0,pistol,,,,,,,407.04987141106614,397.43923807144165
2214485,114,897.1913960162525,2606,44,5,True,50,pistol,,,,,,,591.5031968001207,401.845121383667
2216434,115,666.3662300635106,1949,36,4,True,68,pistol,,,,,,,522.9939990702838,405.57197976112366
2219022,116,944.9141941865831,2588,49,5,True,50,machinegun,,,,,,,587.8256370044168,409.9749414920807
2221886,117,1231.722862348626,2864,58,6,True,68,machinegun,,,,,,,608.4495723272217,414.68220019340515
2222705,118,161.3160869887494,819,13,2,True,50,machinegun,,,,,,,324.10297068563716,417.20940375328064
2224693,119,533.0791842917374,1988,35,4,False,0,pistol,,,,,,,539.4712808026404,420.894734621048
2225817,120,270.50848981692957,1124,19,2,False,0,pistol,,,,,,,920.1352676013234,422.11653184890747
2228784,121,833.9058576440916,2967,53,6,True,50,pistol,,,,,,,466.2876577259363,428.479843378067
2231329,122,909.1565714794658,2545,45,5,False,0,pistol,,,,,,,576.074711540449,432.89793157577515
2234438,123,1094.385861193524,3109,58,5,True,7,pistol,,,,,,,479.2449480989434,439.3854773044586
2236861,124,768.9008143822845,2423,43,5,True,20,pistol,,,,,,,568.5049825025881,443.6477761268616
2238870,125,555.0267319172683,2009,36,4,True,49,machinegun,,,,,,,524.2261248781176,447.48029375076294
2240972,126,525.6500000000227,2102,35,4,False,0,pistol,,,,,,,538.8986723355865,451.3810963630676
2242045,127,248.3951683957745,1073,17,2,False,0,pistol,,,,,,,908.562533815048,452.5623207092285
2244241,128,748.6591378169223,2196,39,4,False,0,pistol,,,,,,,551.0233928060892,456.54783272743225
2245868,129,374.5200000000148,1627,26,3,False,0,pistol,,,,,,,486.19266092760535,459.89446997642517
2249458,130,1331.4996000032818,3590,73,8,True,50,pistol,,,,,,,508.22732634590506,466.9584472179413
2252087,131,686.3455344225979,2629,45,5,False,0,pistol,,,,,,,591.7334284243151,471.40152168273926
2255040,132,821.8480787597744,2953,55,6,False,0,pistol,,,,,,,463.11952450322013,477.7781608104706
2257198,133,600.5306257542466,2158,39,4,False,0,pistol,,,,,,,546.359644766646,481.7282781600952
2259954,134,861.8617091008074,2756,50,6,True,16,machinegun,,,,,,,606.2038525915099,486.27478790283203
2262455,135,682.7658372926443,2501,45,5,False,0,pistol,,,,,,,583.5661657878088,490.5607211589813
2264902,136,795.8673219822305,2447,45,4,True,14,pistol,,,,,,,582.5525715703413,494.7614552974701
2268403,137,1440.13193323587,3501,69,7,False,0,pistol,,,,,,,503.16626309677554,501.71964716911316
2271438,138,1080.4281361562096,3035,57,5,False,0,pistol,,,,,,,463.8955445453089,508.2623255252838
2273517,139,510.968405391489,2079,35,3,False,0,pistol,,,,,,,538.9316331029719,512.1202318668365
2275780,140,598.9450339051689,2263,40,5,False,0,pistol,,,,,,,561.7747007461024,516.1488544940948
2278209,141,663.1937207835258,2429,45,5,False,0,pistol,,,,,,,572.6483474389045,520.3907680511475
2280748,142,673.2971325643767,2539,44,5,False,0,pistol,,,,,,,586.97901786076,524.7165236473083
2282369,143,389.20796349454986,1621,27,3,False,0,pistol,,,,,,,489.0667464637978,528.0312798023224
2284958,144,914.6642874708092,2589,47,5,False,0,pistol,,,,,,,598.408648343148,532.3579754829407
2287506,145,715.2049152861343,2548,48,5,True,50,pistol,,,,,,,592.9662900812863,536.6553401947021
2291650,146,1670.870193436129,4144,79,8,False,0,pistol,,,,,,,542.1250456080444,544.2995216846466
2294388,147,757.8019704099827,2738,50,6,False,0,pistol,,,,,,,444.0990649908417,550.4737439155579
2297592,148,869.7162761334574,3204,57,6,False,0,pistol,,,,,,,628.9985980804486,555.5677299499512
2299632,149,513.9593794557369,2040,35,3,False,0,pistol,,,,,,,534.6895129836105,559.3832280635834
2302074,150,673.1791740008381,2442,45,5,False,0,pistol,,,,,,,417.50199214977306,565.2324981689453
2303462,151,348.3894804207509,1388,24,3,False,0,pistol,,,,,,,909.6904236689453,566.7585353851318
2305978,152,898.0100000000284,2516,45,5,False,0,pistol,,,,,,,580.7177659526991,571.0913364887238
2308735,153,1221.1617849123554,2757,52,6,False,0,pistol,,,,,,,443.522895054793,577.3077139854431
2312008,154,1197.0209191146764,3273,65,7,True,48,pistol,,,,,,,636.8390949174347,582.447389125824
2314803,155,761.5466127620257,2795,49,5,True,48,machinegun,,,,,,,450.8740497306504,588.6466665267944
2316460,156,404.2860615783227,1657,27,3,False,0,pistol,,,,,,,487.76490977457485,592.0440099239349
2319635,157,1381.3900118495214,3175,61,7,False,0,pistol,,,,,,,631.6773229195641,597.0705516338348
2322087,158,669.9185608694498,2452,45,5,False,0,pistol,,,,,,,575.613078940686,601.330650806427
2324327,159,565.1912634519676,2240,38,4,False,0,pistol,,,,,,,569.8174993228473,605.2619578838348
2327182,160,1065.4425667069625,2855,54,6,False,0,pistol,,,,,,,457.30389186540725,611.5052917003632
2329353,161,534.195596018023,2171,35,4,False,0,pistol,,,,,,,549.0035930064373,615.4599914550781
2332406,162,837.271937443568,3053,54,6,True,48,machinegun,,,,,,,624.3107396846837,620.3503849506378
2335452,163,1047.9444802145551,3046,55,5,False,0,pistol,,,,,,,464.39511386337836,626.9097139835358
2337860,164,852.309876448689,2408,43,5,False,0,pistol,,,,,,,563.075997511733,631.1865482330322
2340551,165,760.6747702829383,2691,50,6,False,0,pistol,,,,,,,598.668786969357,635.6818170547485
2340954,166,33.14055640955648,403,6,1,False,0,pistol,,,,,,,197.3857420682159,637.723729133606
2343365,167,888.1067198283821,2411,45,4,True,50,machinegun,,,,,,,571.3790156281218,641.9435520172119
2345993,168,769.1514630646807,2628,51,6,False,0,pistol,,,,,,,587.5042572965723,646.4169812202454
2349610,169,1559.3099999999718,3617,72,8,True,42,machinegun,,,,,,,513.1567060305157,653.4657073020935
2351019,170,337.00297059895644,1409,23,3,False,0,pistol,,,,,,,925.2927287063382,654.9886765480042
2353283,171,631.9600000000239,2264,42,5,True,50,pistol,,,,,,,396.8197375514103,660.6942796707153
2356036,172,798.5948058045645,2753,53,6,True,50,pistol,,,,,,,612.3408907169859,665.1903486251831
2358538,173,690.2102365679176,2502,46,5,False,0,pistol,,,,,,,594.7937977046181,669.3970420360565
2361046,174,1146.567959748987,2508,47,5,False,0,pistol,,,,,,,591.3579673589603,673.638343334198
2363518,175,818.3046414123893,2472,44,5,True,3,machinegun,,,,,,,422.93934225903104,679.483392238617
2365904,176,650.8370126413937,2386,43,5,True,47,pistol,,,,,,,561.8833159506529,683.729975938797
2368129,177,566.2589963276562,2225,38,4,False,0,pistol,,,,,,,556.2215212412627,687.7303910255432
2370154,178,548.7880562849888,2025,36,4,False,0,pistol,,,,,,,540.7135423205315,691.4756324291229
2373054,179,844.8852380506149,2900,56,6,False,0,pistol,,,,,,,604.7028437954765,696.2716524600983
2375169,180,542.5258919855822,2115,36,4,False,0,pistol,,,,,,,541.3447756565282,700.1788277626038
2378246,181,1113.614755488418,3077,60,7,False,0,pistol,,,,,,,469.41837699677535,706.7339153289795
2380713,182,667.5716493179776,2467,45,5,False,0,pistol,,,,,,,591.7065380658886,710.9034893512726
2384384,183,1283.1231110691094,3671,70,8,False,0,pistol,,,,,,,514.9944785216361,718.0319602489471
2386406,184,498.942045888124,2022,34,4,False,0,pistol,,,,,,,542.974256287522,721.7562432289124
2389039,185,726.9315813737384,2633,48,5,False,0,pistol,,,,,,,585.4236990631505,726.254075050354
2392448,186,1227.4923966955537,3409,68,7,False,0,pistol,,,,,,,503.1239911662544,733.0299966335297
2395644,187,1198.9040441153527,3196,65,7,False,0,pistol,,,,,,,646.5935402655226,737.9730954170227
2397395,188,449.1900000000165,1751,31,4,False,0,pistol,,,,,,,508.1590295015144,741.4190502166748
2399723,189,654.7675837703816,2328,42,5,False,0,pistol,,,,,,,554.5555237635585,745.6172180175781
2401830,190,550.6255284420887,2107,37,4,False,0,pistol,,,,,,,548.6115129100713,749.4580345153809
2404083,191,593.3351062341399,2253,38,4,False,0,pistol,,,,,,,551.9548920822717,753.5400848388672
2406562,192,911.0728850974709,2479,47,5,False,0,pistol,,,,,,,424.24033388310556,759.3836841583252
2408970,193,657.3800000000265,2408,44,5,False,0,pistol,,,,,,,583.1969126933226,763.5128853321075
