timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
101923,1,309.0000000000017,1571,25,2,False,0,pistol,,,,,,,112.47282651702452,13.967822790145874
103559,2,728.450000000001,1636,26,3,False,0,pistol,,,,,,,60.65739936052276,40.99944448471069
105596,3,671.4500000000005,2037,34,4,False,0,pistol,,,,,,,57.9495131372507,76.20502781867981
108577,4,1426.85,2981,55,6,False,0,pistol,,,,,,,72.13767029084332,117.52948880195618
110201,5,80.89999999999847,1624,25,3,False,0,pistol,,,,,,,145.11663649381845,128.74784684181213
111948,6,713.5499999999975,1747,29,3,False,0,pistol,,,,,,,100.68056395577516,146.10048747062683
113909,7,619.6999999999948,1961,31,4,False,0,pistol,,,,,,,105.88006478008263,164.62189197540283
114560,8,100.14999999999918,651,11,1,True,31,machinegun,,,,,,,175.36660618143912,168.33461380004883
115566,9,-68.09999999999931,1006,13,1,True,26,machinegun,,,,,,,78.60377212131256,181.13340950012207
116293,10,232.70000000000027,727,11,2,False,0,pistol,,,,,,,175.6521624521793,185.27278876304626
117308,11,175.80000000000047,1015,16,2,False,0,pistol,,,,,,,78.61383502179746,198.1844244003296
118621,12,485.44999999999885,1313,21,2,False,0,pistol,,,,,,,177.60677608964212,205.57774567604065
119367,13,-40.54999999999989,746,10,2,False,0,pistol,,,,,,,66.45796224576138,216.80326676368713
120183,14,93.94999999999642,816,12,2,False,0,pistol,,,,,,,172.53838052217765,221.53310990333557
120809,15,-173.6999999999997,626,9,1,False,0,pistol,,,,,,,173.50510113927976,225.14151906967163
122232,16,600.3500000000014,1423,21,3,False,0,pistol,,,,,,,91.0080280330292,240.7787585258484
123209,17,-72.64999999999944,977,15,2,False,0,pistol,,,,,,,77.50616590346436,253.38476133346558
124015,18,196.54999999999896,806,14,2,False,0,pistol,,,,,,,159.5353084776797,258.4374189376831
125469,19,2.0500000000011838,1454,22,3,False,0,pistol,,,,,,,96.47250846937852,273.5094747543335
126839,20,562.349999999998,1370,22,3,False,0,pistol,,,,,,,172.38092121042308,281.4575033187866
128851,21,919.3999999999893,2012,35,4,False,0,pistol,,,,,,,111.00447267434167,299.58339762687683
130336,22,591.6000000000009,1485,24,1,False,0,pistol,,,,,,,97.9197484416974,314.74930596351624
133675,23,1579.599999999997,3339,68,7,False,0,pistol,,,,,,,97.6041997294011,348.9594793319702
135213,24,434.4000000000009,1538,25,3,False,0,pistol,,,,,,,98.86303686696026,364.5422623157501
136924,25,55.64999999999997,1711,28,3,False,0,pistol,,,,,,,176.18860415187115,374.2539179325104
138165,26,164.99999999999739,1241,19,2,False,0,pistol,,,,,,,88.45254190475816,388.2845537662506
139349,27,320.549999999999,1184,20,3,False,0,pistol,,,,,,,85.82648489423353,402.0803232192993
140081,28,-12.249999999999428,732,9,1,False,0,pistol,,,,,,,135.94823763207464,407.4652292728424
141477,29,346.099999999999,1396,19,2,False,0,pistol,,,,,,,83.86523384230424,424.1114995479584
142414,30,149.25000000000045,937,14,2,False,0,pistol,,,,,,,175.8719236106922,429.4396541118622
143122,31,128.5999999999971,708,10,1,True,44,machinegun,,,,,,,168.87531653808378,433.6325035095215
144274,32,35.749999999997726,1152,18,2,False,0,pistol,,,,,,,81.64168350315242,447.7435071468353
145167,33,-5.149999999999864,893,13,2,False,0,pistol,,,,,,,177.47380426417956,452.7757692337036
146246,34,162.80000000000027,1079,18,2,False,0,pistol,,,,,,,84.18529748561184,465.593309879303
147808,35,749.8500000000018,1562,24,3,False,0,pistol,,,,,,,100.35476305494808,481.15864157676697
148902,36,297.7500000000003,1094,16,2,False,0,pistol,,,,,,,176.35965655483898,487.3623368740082
150624,37,561.3500000000021,1722,31,4,True,35,machinegun,,,,,,,103.85299864347918,503.9440162181854
153172,38,1214.0500000000038,2548,44,5,False,0,pistol,,,,,,,117.61838460277214,525.6078050136566
155840,39,1180.4499999999985,2668,49,5,False,0,pistol,,,,,,,94.39966906135969,553.8711595535278
157596,40,648.9000000000023,1756,30,4,False,0,pistol,,,,,,,171.03839331429458,564.1382858753204
161368,41,2282.1500000000046,3772,80,9,False,0,pistol,,,,,,,60.36313087991182,626.6273698806763
163853,42,1484.5000000000048,2485,45,5,True,50,machinegun,,,,,,,51.721012769711926,674.7123007774353
165732,43,1167.7999999999886,1879,33,4,False,0,pistol,,,,,,,98.34489266931038,693.8192355632782
167481,44,492.950000000003,1749,29,3,False,0,pistol,,,,,,,60.473972575501854,722.7415592670441
