timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
50664,40,85.67999999999896,1581,25,2,,,,,,,320.89109698756414,138.08806681632996
52400,41,117.99000000000478,1736,30,4,,,,,,,343.066907762818,143.1484773159027
53770,42,77.9899999999987,1370,22,3,,,,,,,295.7640927080122,147.78073954582214
54857,43,47.88999999999916,1087,17,2,,,,,,,912.3593623021702,148.9723219871521
55995,44,38.25999999999915,1138,18,2,,,,,,,268.08660606587546,153.21742701530457
56909,45,28.71999999999948,914,13,2,,,,,,,890.5197120951847,154.24403977394104
57766,46,22.659999999999556,857,12,3,,,,,,,213.29451592927097,158.26217889785767
58476,47,6.449999999999783,710,11,2,,,,,,,842.6949433025982,159.10492372512817
59921,48,86.18000000000126,1445,22,3,,,,,,,315.8136964875761,163.68060946464539
60656,49,9.08999999999979,735,11,2,,,,,,,906.6927681361292,164.4914915561676
61381,50,-1.6700000000001225,725,10,2,,,,,,,860.1884914264604,165.33454608917236
62576,51,48.829999999998805,1195,20,3,,,,,,,275.4530197598595,169.67308020591736
63815,52,53.78999999999915,1239,18,2,,,,,,,279.79342695705463,174.10150861740112
65247,53,89.2500000000015,1432,22,3,,,,,,,883.254321793013,175.72306656837463
66469,54,61.129999999998674,1222,18,2,,,,,,,278.96504124818017,180.1037254333496
67749,55,67.3099999999985,1280,21,2,,,,,,,291.0363020373482,184.50211882591248
68699,56,32.29999999999962,950,14,2,,,,,,,863.6465467912816,185.60225892066956
70427,57,105.73000000000033,1728,27,4,,,,,,,352.6537750398403,190.50239300727844
71717,58,53.599999999999085,1290,19,1,,,,,,,296.6976139997196,194.85047721862793
72946,59,52.31999999999887,1229,18,2,,,,,,,879.8864170127318,196.24744081497192
73629,60,3.3899999999999224,683,8,1,,,,,,,897.5270020092231,197.00863003730774
74007,61,-24.530000000000012,378,5,1,,,,,,,111.98581564391458,200.38429760932922
74624,62,1.1899999999999906,617,8,1,,,,,,,871.0322417349253,201.09284377098083
75735,63,49.57999999999939,1111,15,2,,,,,,,887.5369702653599,202.34486985206604
77207,64,73.74999999999885,1472,22,3,,,,,,,312.66158701741597,207.05304646492004
77645,65,-22.730000000000075,438,6,1,,,,,,,877.4585592926475,207.5524423122406
78416,66,12.649999999999984,771,11,2,,,,,,,208.06839666208663,211.25811624526978
79146,67,8.29999999999984,730,9,1,,,,,,,892.5513068593573,212.07623672485352
79673,68,-18.630000000000027,527,6,1,,,,,,,891.8477240595728,212.66734838485718
80314,69,-16.32000000000002,641,8,1,,,,,,,170.9111987996448,216.41803860664368
81295,70,30.639999999999723,981,15,4,,,,,,,899.241031110334,217.50915098190308
82102,71,11.8999999999996,807,10,2,,,,,,,204.4228272576869,221.4570288658142
82825,72,-1.9800000000001106,723,11,3,,,,,,,851.1383828806906,222.3066909313202
83667,73,20.58999999999967,842,12,2,,,,,,,898.3880795055768,223.24410367012024
84088,74,-34.620000000000104,421,7,1,,,,,,,119.26183799724627,226.7743375301361
84821,75,8.909999999999854,733,10,4,,,,,,,880.7983365124403,227.6067545413971
85581,76,1.6599999999998971,760,11,2,,,,,,,901.9725300082539,228.44950652122498
86673,77,43.00999999999925,1092,16,3,,,,,,,263.7334043351001,232.59022974967957
87359,78,3.6399999999999366,686,9,1,,,,,,,884.6767381038911,233.36593985557556
88305,79,32.40999999999946,946,14,2,,,,,,,230.94723385064944,237.4623260498047
88880,80,-8.509999999999984,575,8,1,,,,,,,876.9104794760625,238.1182360649109
89966,81,41.84999999999942,1086,15,2,,,,,,,884.7400288360257,239.34591555595398
90532,82,-9.340000000000025,566,4,1,,,,,,,157.17410451733127,242.94722604751587
91272,83,-21.019999999999968,740,9,1,,,,,,,892.902389858872,243.7762050628662
91941,84,-3.5700000000000287,669,8,1,,,,,,,902.0104287716057,244.51820421218872
92519,85,-3.1000000000000583,578,7,1,,,,,,,161.73024271200535,248.09224605560303
93004,86,-17.99000000000006,485,6,1,,,,,,,873.5060303097837,248.6476697921753
93682,87,2.8699999999999264,678,9,1,,,,,,,815.5058199040172,249.47925925254822
94626,88,31.24999999999971,944,14,2,,,,,,,231.86205429735793,253.55081295967102
94807,89,-50.50000000000003,181,2,1,,,,,,,847.9152228883905,253.76451516151428
95341,90,-28.07000000000002,534,6,1,,,,,,,890.4576515859609,254.36445236206055
95690,91,-42.470000000000084,349,6,1,,,,,,,869.3663418200478,254.76612257957458
96793,92,44.199999999999264,1103,16,2,,,,,,,266.92862912643585,258.8984913825989
97498,93,5.939999999999742,705,8,1,,,,,,,899.1377171876088,259.6828305721283
97956,94,-21.17,458,5,1,,,,,,,893.9657880849313,260.19531893730164
98640,95,-1.510000000000261,684,6,1,,,,,,,182.82018570666605,263.9368908405304
99432,96,5.829999999999622,792,10,2,,,,,,,884.0321647324822,264.8330886363983
99642,97,-47.23000000000004,210,3,1,,,,,,,859.828327939906,265.0774703025818
101099,98,72.72999999999911,1457,21,3,,,,,,,317.04249466559264,269.6732771396637
101411,99,-36.39000000000004,312,3,1,,,,,,,874.6590239494383,270.0302109718323
101843,100,-23.690000000000044,432,6,1,,,,,,,876.7892412615736,270.5231363773346
102579,101,-0.5700000000001495,736,9,1,,,,,,,189.06304241419977,274.4161922931671
102951,102,-35.45000000000004,372,4,1,,,,,,,887.1841968648238,274.8357949256897
103607,103,0.829999999999842,656,6,1,,,,,,,907.9131295585995,275.55851912498474
104363,104,1.4599999999998587,756,10,2,,,,,,,878.4875611304859,276.4192762374878
104831,105,-19.610000000000078,468,5,1,,,,,,,131.61893573776928,279.97526240348816
105559,106,3.3799999999997965,728,8,1,,,,,,,892.8706433328576,280.7908465862274
106199,107,-10.62000000000021,640,8,1,,,,,,,876.5740279036353,281.5211522579193
106616,108,-25.48,417,5,1,,,,,,,121.29798574682161,284.9591238498688
107159,109,-21.690000000000055,543,5,1,,,,,,,875.2189758413413,285.57975697517395
107632,110,-19.060000000000077,473,5,1,,,,,,,848.4731214986526,286.1374521255493
108033,111,-27.24000000000003,401,5,1,,,,,,,876.3739771652,286.5952355861664
109165,112,52.619999999999294,1132,16,2,,,,,,,265.2318007420979,290.86339807510376
109375,113,-47.23000000000005,210,2,1,,,,,,,816.3959169259603,291.12091517448425
110227,114,17.1099999999996,852,9,1,,,,,,,874.6031194542606,292.0952570438385
110803,115,-8.450000000000074,576,4,1,,,,,,,158.07692872415475,295.739226102829
111281,116,-23.450000000000088,478,5,1,,,,,,,862.67755872698,296.2934556007385
111711,117,-24.150000000000027,430,6,1,,,,,,,894.2999070767455,296.77447390556335
112547,118,19.729999999999592,836,10,1,,,,,,,892.1532999059361,297.7117967605591
113139,119,-16.270000000000095,592,8,1,,,,,,,158.6617893359392,301.44318866729736
113569,120,-33.6400000000001,430,6,1,,,,,,,886.8470633820893,301.9282703399658
114014,121,-22.350000000000016,445,5,1,,,,,,,888.8522472926767,302.42917013168335
114557,122,-16.790000000000013,543,5,1,,,,,,,894.9763090387808,303.03606963157654
115155,123,-5.660000000000046,598,7,1,,,,,,,164.23826878999603,306.6773121356964
115608,124,-26.680000000000103,453,5,1,,,,,,,887.8920409248561,307.18773341178894
116208,125,-20.070000000000114,600,9,1,,,,,,,895.5248354551459,307.8579852581024
116693,126,-22.690000000000108,485,6,1,,,,,,,903.523659652073,308.3949706554413
117409,127,-2.7400000000001086,716,9,1,,,,,,,190.7376678294863,312.14900636672974
118135,128,8.119999999999912,726,9,1,,,,,,,885.91921810344,312.9687900543213
118683,129,-10.880000000000093,548,7,1,,,,,,,894.0410807631763,313.58192110061646
119302,130,-13.41000000000006,619,7,1,,,,,,,171.83013829872638,317.1844880580902
119888,131,-7.480000000000004,586,5,1,,,,,,,886.9594292539813,317.84539437294006
120371,132,-18.300000000000033,483,5,1,,,,,,,885.8679232412067,318.39081859588623
120915,133,-12.119999999999969,544,5,1,,,,,,,154.316446659173,321.91621136665344
121426,134,-10.48999999999998,511,6,1,,,,,,,883.8291994569906,322.49460554122925
122165,135,-0.30000000000014637,739,9,1,,,,,,,905.0737414236588,323.31135082244873
122864,136,10.049999999999855,699,7,1,,,,,,,898.5155481621277,324.089462518692
123629,137,12.349999999999753,765,8,1,,,,,,,200.40345978999076,327.90704345703125
124233,138,-5.27000000000001,604,9,1,,,,,,,893.0213628469131,328.58364176750183
125101,139,28.589999999999556,868,11,3,,,,,,,220.61032558762972,332.5184407234192
125697,140,-6.000000000000043,596,8,1,,,,,,,898.5705087743262,333.1819624900818
126604,141,28.119999999999763,907,13,3,,,,,,,887.4640867403189,334.204204082489
127104,142,-16.250000000000057,500,5,1,,,,,,,141.2776787678138,337.7435419559479
128349,143,54.46999999999903,1245,19,3,,,,,,,881.8457141496499,339.1555902957916
128774,144,-24.410000000000004,425,7,1,,,,,,,863.3047143787,339.648184299469
129670,145,10.919999999999867,896,15,2,,,,,,,216.20061521822296,343.7926468849182
131479,146,125.03000000000218,1809,26,2,,,,,,,356.98542087227474,348.86031341552734
133237,147,119.95000000000422,1758,28,3,,,,,,,356.27021620736764,353.79498410224915
134731,148,91.31999999999907,1494,25,3,,,,,,,902.6271161635659,355.45036029815674
136112,149,74.32999999999859,1381,20,2,,,,,,,302.957722311838,360.00893926620483
137196,150,47.11999999999905,1084,16,2,,,,,,,902.0387986004253,361.2108156681061
138320,151,51.18999999999914,1124,17,2,,,,,,,264.84087355510565,365.4550132751465
139531,152,60.20999999999864,1211,20,4,,,,,,,279.76881443519005,369.7837748527527
140599,153,25.359999999999182,1068,14,1,,,,,,,898.4248535940972,370.9727292060852
141770,154,41.30999999999916,1171,18,2,,,,,,,276.66339415553483,375.20549845695496
143011,155,58.9199999999991,1241,18,2,,,,,,,893.0717675306167,376.5953643321991
144132,156,51.17999999999911,1121,16,1,,,,,,,261.5562567255204,380.881400346756
144820,157,4.329999999999856,688,11,3,,,,,,,918.847547431273,381.6304156780243
145854,158,36.66999999999925,1034,15,2,,,,,,,241.51492609251008,385.91189885139465
147080,159,42.38999999999921,1226,15,2,,,,,,,892.712788795694,387.2854335308075
147894,160,12.479999999999905,814,13,3,,,,,,,215.15689858680068,391.06892681121826
148650,161,16.13999999999998,756,11,1,,,,,,,887.9829353705444,391.9205448627472
149708,162,44.27999999999921,1058,13,3,,,,,,,253.74113333119098,396.0903534889221
150991,163,48.039999999998734,1283,20,3,,,,,,,881.917193436506,397.5453202724457
151496,164,-15.890000000000027,505,6,1,,,,,,,869.4731414966545,398.12627148628235
152032,165,-17.21000000000007,536,7,1,,,,,,,149.32416263048404,401.7160062789917
152389,166,-36.87000000000005,357,5,1,,,,,,,744.2272036183352,402.1959502696991
153304,167,18.65999999999957,915,11,1,,,,,,,902.6772183964388,403.20975041389465
153843,168,-16.85000000000009,539,6,1,,,,,,,157.2431143838651,406.6377766132355
154431,169,-11.750000000000071,588,7,1,,,,,,,888.632053655524,407.29965806007385
155058,170,-2.4800000000000892,627,5,1,,,,,,,882.30214946837,408.0104880332947
155767,171,1.2999999999998977,709,9,1,,,,,,,194.63265187243903,411.6534495353699
156653,172,25.429999999999417,886,13,2,,,,,,,873.8470313471456,412.6675968170166
157400,173,10.439999999999905,747,10,2,,,,,,,884.5549926059934,413.5123653411865
157794,174,-27.670000000000048,394,6,1,,,,,,,115.55583389023188,416.9221637248993
158450,175,-14.43000000000006,656,9,1,,,,,,,848.5906158169647,417.6954116821289
159829,176,78.98999999999954,1379,20,4,,,,,,,306.4023664827387,422.19620275497437
160908,177,36.05999999999913,1079,18,2,,,,,,,885.5133182501498,423.4149181842804
161886,178,29.8099999999993,978,14,2,,,,,,,245.54316081585353,427.3980665206909
162439,179,-20.790000000000035,553,8,1,,,,,,,860.5583869609336,428.04086351394653
163361,180,29.21999999999953,922,13,3,,,,,,,898.2609869574811,429.0674796104431
164400,181,36.97999999999985,1039,13,2,,,,,,,253.5225555673329,433.1659300327301
165104,182,-4.1700000000001225,704,9,1,,,,,,,889.88831032157,433.9572911262512
166094,183,36.28999999999917,990,16,2,,,,,,,238.46445000532364,438.10899662971497
166681,184,-6.87000000000004,587,6,1,,,,,,,866.784857453774,438.78641176223755
167540,185,21.930000000000014,859,13,2,,,,,,,901.9491505863322,439.73896741867065
168614,186,45.279999999999404,1074,16,1,,,,,,,257.2525634697656,443.91402769088745
169460,187,20.579999999999544,846,14,2,,,,,,,908.9894429707543,444.8449182510376
170183,188,2.0499999999999616,723,10,4,,,,,,,190.56284351004726,448.6391272544861
172310,189,128.03000000000446,2127,37,4,,,,,,,402.0872447851678,453.92924642562866
174451,190,179.18000000000671,2141,37,4,,,,,,,379.4172131102519,459.5722744464874
176008,191,102.57000000000238,1557,26,5,,,,,,,893.9312112247819,461.3142075538635
177074,192,49.769999999998994,1066,17,2,,,,,,,241.43737598406807,465.72960591316223
178797,193,125.43000000000421,1723,28,4,,,,,,,319.1556707500107,471.1284830570221
179523,194,-2.090000000000096,726,9,1,,,,,,,670.1177630469926,472.2121021747589
180598,195,45.839999999999606,1075,15,2,,,,,,,207.7148289083737,477.3876531124115
181342,196,10.279999999999866,744,12,2,,,,,,,788.6913383172005,478.33121156692505
181941,197,-5.7100000000000435,599,10,1,,,,,,,800.8001971092136,479.0794138908386
183300,198,76.22999999999855,1359,21,3,,,,,,,270.10116491528413,484.11109614372253
184874,199,89.3399999999998,1574,23,2,,,,,,,287.3789505965265,489.5883457660675
186755,200,117.05000000000261,1881,33,6,,,,,,,346.8708004958861,495.0113503932953
188408,201,117.46000000000292,1653,28,4,,,,,,,856.2124397576785,496.94215989112854
190064,202,97.90000000000258,1656,26,3,,,,,,,323.61448313225327,502.0595738887787
191264,203,53.81999999999883,1200,18,2,,,,,,,262.17673112627654,506.63679790496826
192973,204,123.51000000000376,1709,28,2,,,,,,,315.3799900793485,512.0558638572693
194611,205,90.97000000000284,1638,27,3,,,,,,,274.76808812838135,518.0174651145935
195945,206,73.3399999999988,1334,22,4,,,,,,,717.1923904718751,519.8777740001678
196798,207,16.479999999999656,853,13,3,,,,,,,182.4440216119498,524.5533463954926
198244,208,86.02000000000115,1446,25,4,,,,,,,849.1478206521831,526.2564125061035
199834,209,80.77999999999851,1590,26,4,,,,,,,317.76621556568324,531.2602868080139
200231,210,-27.40000000000007,397,5,1,,,,,,,868.2079792356548,531.7177629470825
201384,211,54.29999999999903,1153,18,3,,,,,,,234.38178956853926,536.6372463703156
202346,212,33.47999999999935,962,14,2,,,,,,,857.099921977941,537.7598896026611
203830,213,79.72999999999871,1484,22,2,,,,,,,293.0692763193456,542.823723077774
204661,214,19.279999999999582,831,12,4,,,,,,,889.5488113160982,543.7581043243408
206001,215,74.08999999999966,1340,22,4,,,,,,,297.05986823877527,548.2691898345947
207270,216,66.62999999999865,1269,20,3,,,,,,,285.4948921374882,552.7143330574036
208788,217,73.12999999999815,1518,23,4,,,,,,,901.051518248231,554.3992490768433
210247,218,91.92000000000141,1459,24,4,,,,,,,313.5574883876697,559.0525076389313
212298,219,140.0200000000063,2051,33,5,,,,,,,387.18784650766275,564.3498885631561
213693,220,85.33000000000149,1395,20,4,,,,,,,307.44316005980875,568.8875956535339
214547,221,6.3199999999997445,854,13,3,,,,,,,902.4174025078182,569.8342545032501
216290,222,131.75000000000324,1743,28,4,,,,,,,356.17752244053213,574.7280950546265
217466,223,51.15999999999874,1176,19,3,,,,,,,277.84472233477146,578.960862159729
217853,224,-28.500000000000043,387,5,1,,,,,,,897.5126734194097,579.3922901153564
218483,225,-2.4200000000000443,630,8,1,,,,,,,903.3521109233884,580.0899693965912
220025,226,95.87000000000207,1542,23,2,,,,,,,329.6987903802996,584.7672085762024
221432,227,56.1899999999991,1407,20,6,,,,,,,304.4081164621,589.38947224617
222820,228,73.48999999999822,1388,21,3,,,,,,,875.8104082195111,590.9745097160339
223886,229,44.22999999999914,1066,14,3,,,,,,,254.987108663599,595.1552767753601
224624,230,14.209999999999674,738,10,3,,,,,,,838.7882868662574,596.0353219509125
225407,231,13.529999999999568,783,11,3,,,,,,,203.06219021429135,599.8914852142334
226224,232,18.16999999999988,817,11,2,,,,,,,880.1166165063231,600.820006608963
227061,233,9.679999999999573,837,13,2,,,,,,,898.2831420838154,601.7519764900208
228580,234,83.25999999999883,1519,24,3,,,,,,,331.6883155908582,606.3318350315094
229220,235,-1.6799999999999997,640,8,1,,,,,,,893.3798645996063,607.0484802722931
230158,236,25.53999999999946,938,13,3,,,,,,,236.05073643135975,611.0224335193634
231340,237,56.799999999998974,1182,18,2,,,,,,,901.2868884318119,612.3341166973114
232648,238,70.7799999999998,1308,21,4,,,,,,,289.3074204063746,616.8554508686066
233345,239,5.13999999999978,697,10,2,,,,,,,839.9263134093494,617.6854388713837
233825,240,-18.650000000000027,480,7,1,,,,,,,141.34205545984614,621.0816738605499
234984,241,49.06999999999894,1159,18,3,,,,,,,886.1542158967137,622.3897883892059
236486,242,80.93999999999849,1502,23,3,,,,,,,328.59655495047093,626.9609336853027
238195,243,89.09999999999836,1709,27,3,,,,,,,346.6813058216245,631.8906989097595
238692,244,-31.810000000000027,497,7,1,,,,,,,907.9513289754276,632.4382615089417
239028,245,-33.91000000000005,336,5,1,,,,,,,876.8017878396295,632.8216364383698
240021,246,26.879999999999328,993,15,3,,,,,,,246.5582386991779,636.8493249416351
240858,247,14.819999999999972,837,11,2,,,,,,,887.3196924714757,637.7927706241608
241604,248,9.999999999999822,746,10,3,,,,,,,885.8199438603842,638.6350655555725
242558,249,32.79999999999935,954,11,3,,,,,,,236.16780084913475,642.6747064590454
243213,250,-5.040000000000077,655,8,1,,,,,,,884.1480794915118,643.4157528877258
244086,251,24.17999999999951,873,11,2,,,,,,,223.24124103545213,647.3265175819397
245138,252,38.2399999999992,1052,15,2,,,,,,,903.2821625835413,648.4914429187775
245619,253,-18.370000000000026,481,5,1,,,,,,,893.0391258446414,649.0302278995514
246242,254,-18.220000000000116,623,8,1,,,,,,,167.77632882435023,652.7436900138855
246588,255,-32.89000000000004,346,2,1,,,,,,,879.6165356339967,653.1372752189636
247121,256,-17.60000000000007,533,9,1,,,,,,,882.4899089942311,653.7414338588715
247618,257,-32.11000000000001,497,7,1,,,,,,,893.6385027324841,654.2977769374847
248389,258,12.7499999999999,771,8,1,,,,,,,202.30930195589133,658.1089718341827
248892,259,-16.569999999999993,503,5,1,,,,,,,878.0552303707108,658.6820595264435
249626,260,3.8599999999998076,734,8,1,,,,,,,884.8531522517973,659.5117857456207
250410,261,-1.060000000000052,784,11,3,,,,,,,201.2959580416507,663.4067807197571
251241,262,19.119999999999976,831,10,5,,,,,,,887.08017240392,664.3437931537628
251857,263,-18.85000000000003,616,8,1,,,,,,,886.9401556244184,665.038510799408
252223,264,-45.64000000000006,366,3,1,,,,,,,107.47927199077834,668.4440317153931
252897,265,2.5699999999999505,674,9,1,,,,,,,897.5023234742171,669.1951959133148
253478,266,-23.010000000000026,581,8,1,,,,,,,902.8674177685022,669.8388800621033
254023,267,-11.900000000000015,545,5,1,,,,,,,153.07069952484312,673.3995282649994
254703,268,3.3999999999998494,680,7,1,,,,,,,897.9388370886414,674.1570765972137
255690,269,26.03999999999948,987,13,1,,,,,,,898.6479286357142,675.2556056976318
256164,270,-13.880000000000077,474,7,1,,,,,,,133.31466235235288,678.8113343715668
256651,271,-17.68000000000007,487,5,1,,,,,,,904.9219613333097,679.3497138023376
257302,272,-0.05000000000008953,651,8,1,,,,,,,896.3526673177457,680.0761671066284
257777,273,-19.060000000000027,475,5,1,,,,,,,880.3833874285513,680.6159060001373
258832,274,48.5699999999995,1055,12,3,,,,,,,252.13748764096366,684.8003029823303
259701,275,28.529999999999873,869,12,2,,,,,,,910.2970127793972,685.7551643848419
260641,276,36.469999999999466,940,11,7,,,,,,,237.36088773121662,689.7156145572662
261334,277,-0.7100000000000577,693,8,1,,,,,,,890.1035338301197,690.4944105148315
262155,278,22.979999999999613,821,11,2,,,,,,,210.31834742154282,694.3981671333313
262901,279,0.43999999999988404,746,10,1,,,,,,,898.5967666664465,695.2285556793213
264008,280,59.269999999998916,1107,13,2,,,,,,,903.3192811647076,696.4542689323425
264412,281,-26.670000000000066,404,3,1,,,,,,,117.14914005073678,699.903012752533
265689,282,77.32000000000002,1277,18,2,,,,,,,897.6449455451062,701.3258676528931
266619,283,24.75999999999994,930,13,2,,,,,,,228.0936095942045,705.4033303260803
267076,284,-21.310000000000098,457,5,1,,,,,,,897.375158473486,705.9128112792969
268097,285,40.0099999999991,1021,17,2,,,,,,,887.1318969246092,707.063912153244
269657,286,83.1999999999985,1560,25,3,,,,,,,334.0038428913784,711.734724521637
270548,287,25.859999999999815,891,14,2,,,,,,,222.93064630845566,715.731707572937
271188,288,-6.0600000000000875,640,8,1,,,,,,,903.5015349755996,716.4404058456421
271958,289,12.779999999999788,770,12,3,,,,,,,853.6852099735036,717.3425505161285
272186,290,-45.800000000000026,228,3,1,,,,,,,850.2421110656685,717.6109433174133
272761,291,-8.040000000000077,575,7,1,,,,,,,160.6146462241894,721.1911330223083
273339,292,-17.520000000000145,578,8,1,,,,,,,837.9729546065726,721.8810725212097
275104,293,100.05000000000135,1765,28,4,,,,,,,364.9994127820631,726.7169272899628
275681,294,-13.010000000000034,577,7,1,,,,,,,850.5930879545847,727.3954825401306
276877,295,48.579999999998854,1196,19,2,,,,,,,281.29872945902684,731.6473920345306
277207,296,-34.25000000000009,330,3,1,,,,,,,796.1733620329647,732.0620498657227
278316,297,44.329999999999124,1109,15,2,,,,,,,893.1626744784201,733.303872346878
279024,298,5.959999999999759,708,10,2,,,,,,,188.6803401697036,737.0564353466034
280922,299,130.01000000000693,1898,30,4,,,,,,,376.8569605067485,742.0930418968201
281332,300,-25.81000000000006,410,5,1,,,,,,,812.6617736777612,742.5977640151978
282085,301,-4.120000000000019,753,10,3,,,,,,,903.4824739366103,743.4313652515411
283834,302,118.3100000000024,1749,29,3,,,,,,,343.0958658933182,748.529269695282
284999,303,60.44999999999904,1165,17,1,,,,,,,243.76770738640928,753.3086166381836
285682,304,-6.880000000000038,683,10,3,,,,,,,736.1385406687745,754.2366530895233
286045,305,-36.02000000000007,363,5,1,,,,,,,856.5799708009486,754.6606342792511
287194,306,53.729999999999215,1149,17,2,,,,,,,266.1751549619043,758.9775924682617
288005,307,17.659999999999812,811,10,5,,,,,,,897.9833126629148,759.8809471130371
289214,308,60.239999999998965,1209,18,2,,,,,,,275.5635937278896,764.2684857845306
289477,309,-56.620000000000054,263,4,1,,,,,,,873.5130286324252,764.5697963237762
290630,310,53.94999999999879,1153,18,2,,,,,,,891.4368649061952,765.8633790016174
293091,311,199.6700000000111,2461,44,4,,,,,,,284.96062878178003,774.499843120575
294681,312,96.07999999999947,1590,26,3,,,,,,,887.3264596105364,776.2994363307953
295987,313,60.52999999999878,1306,22,5,,,,,,,290.87685962481726,780.789525270462
297381,314,65.20999999999849,1394,23,2,,,,,,,301.81635528730465,785.4084508419037
298776,315,75.09999999999826,1395,22,4,,,,,,,864.4590753845374,787.0224034786224
300294,316,53.05999999999892,1518,25,4,,,,,,,319.18833587962297,791.7784171104431
300809,317,-14.999999999999957,515,6,1,,,,,,,875.4172024716805,792.3669261932373
302708,318,123.96000000000357,1899,33,4,,,,,,,368.37851168016704,797.522144317627
304062,319,65.68999999999907,1354,21,3,,,,,,,297.21955713242136,802.0778682231903
305258,320,63.479999999999,1196,19,2,,,,,,,273.5489886694795,806.4502139091492
307261,321,129.2100000000039,2003,34,6,,,,,,,383.5289500484182,811.6730463504791
309044,322,131.420000000004,1783,30,4,,,,,,,902.406515668759,813.6491136550903
310582,323,89.36000000000061,1538,25,3,,,,,,,327.05559003416397,818.3518033027649
312224,324,85.76999999999947,1642,27,2,,,,,,,343.1259917927336,823.1374318599701
314505,325,188.86000000000755,2281,38,3,,,,,,,414.1184100188944,828.6456823348999
315823,326,76.0399999999984,1318,21,3,,,,,,,292.14155416172923,833.157472372055
317390,327,103.32999999999815,1567,25,2,,,,,,,898.0597281392827,834.9025855064392
318848,328,86.04000000000102,1458,25,5,,,,,,,320.58280408707355,839.4507975578308
320851,329,134.00000000000256,2003,35,5,,,,,,,382.6936443231984,844.6849491596222
323079,330,123.54000000000083,2228,36,3,,,,,,,406.07648017399794,850.1718454360962
324537,331,96.83000000000166,1458,23,3,,,,,,,312.1057358079767,854.843612909317
325358,332,7.8700000000000045,821,13,3,,,,,,,889.0465577339291,855.767336845398
