timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
45210,34,-730.0499999999907,1792,30,4,False,0,pistol,,,,,,,169.31564214971016,261.43574714660645
47326,35,-518.6999999999985,2116,33,3,True,58,machinegun,,,,,,,178.72263792250212,273.2758083343506
48439,36,-504.7499999999968,1113,17,1,False,0,pistol,,,,,,,304.5019122279791,276.93136715888977
49484,37,-258.09999999999957,1045,15,1,False,0,pistol,,,,,,,125.38821304687497,285.26588892936707
50686,38,-396.9500000000002,1202,19,2,True,19,machinegun,,,,,,,302.94428852561464,289.2340657711029
52506,39,-149.00000000000068,1820,30,4,False,0,pistol,,,,,,,166.92160089397655,300.13784313201904
54696,40,-265.8,2190,37,4,False,0,pistol,,,,,,,180.7981570154222,312.25117206573486
55565,41,-23.100000000000996,869,13,2,False,0,pistol,,,,,,,111.82061432260981,320.02290534973145
56082,42,-365.30000000000035,517,6,1,False,0,pistol,,,,,,,305.3036025161986,321.7168414592743
56439,43,-178.54999999999995,357,5,1,False,0,pistol,,,,,,,307.9453755952256,322.87661695480347
56888,44,-203.19999999999973,449,4,1,False,0,pistol,,,,,,,305.73845665307067,324.34564542770386
57682,45,-416.79999999999825,794,13,2,False,0,pistol,,,,,,,105.04864233414918,331.9045066833496
58475,46,-561.000000000001,793,11,2,False,0,pistol,,,,,,,290.2274644133385,334.6373887062073
59511,47,-272.4000000000004,1036,13,2,False,0,pistol,,,,,,,102.2256256295442,344.77224040031433
60323,48,-217.59999999999965,812,11,2,True,7,machinegun,,,,,,,255.49302032594093,347.9509856700897
61277,49,-113.15000000000134,954,11,2,False,0,pistol,,,,,,,273.208459333319,351.44318199157715
61754,50,-233.5500000000001,477,7,1,False,0,pistol,,,,,,,72.67400728685979,358.00708389282227
62742,51,-231.89999999999992,988,14,2,False,0,pistol,,,,,,,287.9032949723718,361.43929839134216
63459,52,-173.99999999999974,717,11,2,True,45,machinegun,,,,,,,292.02881682686103,363.8949327468872
64441,53,-595.1000000000013,982,13,2,False,0,pistol,,,,,,,118.72899777353214,372.16628098487854
65072,54,-70.75000000000036,631,10,1,False,0,pistol,,,,,,,277.18026040182986,374.44328594207764
65823,55,-357.7500000000001,751,10,2,False,0,pistol,,,,,,,101.5741021829071,381.8372585773468
66697,56,-255.54999999999967,874,10,2,False,0,pistol,,,,,,,289.8751701695876,384.8528652191162
67808,57,-477.20000000000186,1111,16,2,False,0,pistol,,,,,,,128.7084449205499,393.48521900177
68807,58,-211.55000000000123,999,16,2,False,0,pistol,,,,,,,301.11120751847096,396.8033585548401
69289,59,-131.84999999999997,482,8,1,False,0,pistol,,,,,,,305.818090945451,398.379860162735
70377,60,-447.8000000000015,1088,14,2,False,0,pistol,,,,,,,132.44265364836133,406.5951690673828
71079,61,-270.3999999999997,702,8,1,False,0,pistol,,,,,,,305.6111132619528,408.8926181793213
72063,62,-490.8500000000005,984,15,2,False,0,pistol,,,,,,,127.56029205876904,416.6070761680603
72791,63,-172.89999999999986,728,9,1,False,0,pistol,,,,,,,305.35699583724096,418.9916408061981
73813,64,-242.15,1022,14,1,False,0,pistol,,,,,,,129.71413055559447,426.8709092140198
74952,65,-135.90000000000063,1139,18,2,False,0,pistol,,,,,,,303.4619882327712,430.624742269516
75888,66,-251.74999999999972,936,11,2,False,0,pistol,,,,,,,119.1297009028246,438.4821894168854
77144,67,-311.7500000000002,1256,18,2,False,0,pistol,,,,,,,287.0169243712624,442.8586196899414
78089,68,-350.5500000000019,945,13,1,False,0,pistol,,,,,,,117.75639221370892,450.88408374786377
78950,69,-377.7000000000016,861,13,2,False,0,pistol,,,,,,,284.1245258848818,453.9148602485657
80625,70,-69.45000000000137,1675,26,3,False,0,pistol,,,,,,,159.85723236159004,464.39330768585205
82082,71,-385.0000000000004,1457,21,2,False,0,pistol,,,,,,,154.18114595294043,473.8437249660492
83088,72,-300.80000000000024,1006,15,2,False,0,pistol,,,,,,,294.5774616854573,477.2591507434845
84763,73,-236.75000000000244,1675,26,3,False,0,pistol,,,,,,,155.0534657823451,488.06218123435974
85852,74,-480.7500000000013,1089,19,2,False,0,pistol,,,,,,,292.4450799809894,491.78655767440796
87061,75,-254.29999999999993,1209,17,2,False,0,pistol,,,,,,,135.69792863788908,500.6964387893677
88069,76,-88.85000000000156,1008,16,2,False,0,pistol,,,,,,,127.5797110808198,508.59784960746765
88869,77,-452.55000000000103,800,10,2,False,0,pistol,,,,,,,304.35491131743237,511.2268843650818
89556,78,-193.89999999999958,687,10,2,False,0,pistol,,,,,,,307.31106634173915,513.4629068374634
90720,79,-284.0500000000003,1164,17,2,True,50,machinegun,,,,,,,132.87949359704794,522.2231404781342
91610,80,-450.899999999999,890,13,2,True,9,machinegun,,,,,,,304.58856646433003,525.1455886363983
92314,81,-385.15000000000055,704,12,2,True,53,machinegun,,,,,,,101.2446820817771,532.0995128154755
93487,82,-403.1000000000003,1173,16,2,False,0,pistol,,,,,,,299.7095444814702,536.0137815475464
94263,83,-393.7500000000002,776,10,2,False,0,pistol,,,,,,,103.88157835481114,543.4841814041138
95392,84,-406.1500000000015,1129,14,2,False,0,pistol,,,,,,,294.2396053283849,547.3215730190277
96515,85,-467.7999999999995,1123,15,1,True,32,machinegun,,,,,,,132.27552470395713,555.8118650913239
97775,86,-356.05,1260,20,3,False,0,pistol,,,,,,,290.8735806779062,560.144115447998
98502,87,-189.59999999999965,727,9,1,False,0,pistol,,,,,,,96.4968329954807,567.678432226181
99858,88,-273.70000000000135,1356,21,3,False,0,pistol,,,,,,,290.4013378073282,572.3483369350433
101144,89,-648.6500000000002,1286,21,3,False,0,pistol,,,,,,,137.53567191723945,581.6989977359772
103359,90,-485.5000000000002,2215,37,4,False,0,pistol,,,,,,,181.7390460967839,593.8873164653778
105150,91,-160.94999999999982,1791,26,1,False,0,pistol,,,,,,,163.02114670295956,604.8740663528442
105977,92,-123.65000000000009,827,12,2,False,0,pistol,,,,,,,308.10734252053305,607.5586175918579
107206,93,-468.399999999998,1229,19,1,False,0,pistol,,,,,,,136.86488417674232,616.538651227951
108896,94,34.84999999999811,1690,27,3,False,0,pistol,,,,,,,162.66586855666117,626.928552865982
110286,95,-391.25000000000233,1390,24,3,False,0,pistol,,,,,,,295.8257427366295,631.6458477973938
111153,96,-104.60000000000002,867,14,2,False,0,pistol,,,,,,,110.66157294467122,639.4809386730194
112626,97,-213.65000000000012,1473,21,3,False,0,pistol,,,,,,,294.1036921660539,644.4897561073303
113770,98,-190.29999999999978,1144,14,1,False,0,pistol,,,,,,,131.25667650887627,653.2059473991394
115551,99,-585.8499999999999,1781,28,2,False,0,pistol,,,,,,,159.83705864677728,664.3489415645599
116670,100,-283.0499999999999,1119,17,2,False,0,pistol,,,,,,,291.3111732672997,668.1905760765076
117556,101,-242.25000000000065,886,11,2,False,0,pistol,,,,,,,109.25028772563105,676.3007621765137
118525,102,-53.00000000000066,969,14,2,False,0,pistol,,,,,,,290.34632095741375,679.6385719776154
119266,103,-243.74999999999994,741,10,2,False,0,pistol,,,,,,,97.91951969966107,687.2063825130463
120174,104,-359.2000000000005,908,13,2,False,0,pistol,,,,,,,294.6790817228587,690.2881608009338
121205,105,-264.0499999999994,1031,15,2,False,0,pistol,,,,,,,124.02020056941726,698.601815700531
122047,106,-295.9499999999997,842,11,2,False,0,pistol,,,,,,,294.4610082234873,701.4616596698761
122594,107,-246.69999999999982,547,7,1,False,0,pistol,,,,,,,296.27614991006925,703.3083655834198
123949,108,-190.9,1355,20,3,False,0,pistol,,,,,,,135.5610271290362,713.3042776584625
125954,109,-959.6499999999991,2005,34,3,True,43,machinegun,,,,,,,160.309108189582,725.811948299408
127379,110,-216.29999999999964,1425,24,3,False,0,pistol,,,,,,,142.16535940721238,735.8359065055847
128872,111,-421.3500000000013,1493,23,3,False,0,pistol,,,,,,,302.7095362292134,740.7684388160706
129228,112,-109.14999999999986,356,5,1,True,50,machinegun,,,,,,,59.23226871544629,746.7790427207947
130657,113,-493.1500000000003,1429,23,3,True,44,machinegun,,,,,,,299.7797297408144,751.5462918281555
131895,114,-204.09999999999962,1238,19,2,False,0,pistol,,,,,,,136.2147926601936,760.6353795528412
132956,115,-297.05000000000075,1061,17,2,False,0,pistol,,,,,,,309.60389099265257,764.0627942085266
133667,116,-161.29999999999967,711,12,2,False,0,pistol,,,,,,,100.86187046734203,771.1123776435852
135663,117,-482.1500000000013,1996,33,4,False,0,pistol,,,,,,,171.53808793168483,782.7487561702728
137383,118,-482.1500000000028,1720,28,3,False,0,pistol,,,,,,,164.25963576871337,793.2204124927521
138329,119,-233.90000000000126,946,15,2,False,0,pistol,,,,,,,286.8484846118867,796.5187275409698
139540,120,-301.4499999999999,1211,18,2,False,0,pistol,,,,,,,133.38110881767372,805.5982961654663
141214,121,-421.15000000000225,1674,25,3,False,0,pistol,,,,,,,295.0107954079212,811.2731003761292
144425,122,-851.8000000000067,3211,61,7,False,0,pistol,,,,,,,157.83454324607445,831.6175518035889
146317,123,-671.0500000000019,1892,31,4,False,0,pistol,,,,,,,175.30988848405218,842.4104084968567
147350,124,-443.349999999999,1033,17,2,False,0,pistol,,,,,,,295.4131549765481,845.9076268672943
148870,125,-403.30000000000064,1520,20,3,False,0,pistol,,,,,,,157.34630287619532,855.5682199001312
150628,126,-422.4000000000002,1758,28,3,True,41,machinegun,,,,,,,168.22411062767858,866.0189492702484
152250,127,-444.90000000000003,1622,26,3,False,0,pistol,,,,,,,164.2869114222075,875.8923437595367
154012,128,-193.15000000000254,1762,29,3,False,0,pistol,,,,,,,163.8104716110805,886.6491248607635
154395,129,-318.8999999999998,383,5,1,False,0,pistol,,,,,,,294.16497074498477,887.9515271186829
156205,130,-457.250000000002,1810,30,4,False,0,pistol,,,,,,,163.04934299515995,899.0528328418732
157606,131,-431.3000000000011,1401,24,3,False,0,pistol,,,,,,,292.2873596516081,903.8465342521667
159203,132,-264.05000000000064,1597,26,3,True,75,machinegun,,,,,,,152.83551192408657,914.2961845397949
161284,133,-1090.7999999999997,2081,34,4,False,0,pistol,,,,,,,178.5245613594801,925.9532587528229
162458,134,-303.15,1174,17,2,False,0,pistol,,,,,,,137.38639086748532,934.4988985061646
